"INSTITUTION","PERIOD","EURO","DOI","IS_HIBRID","PUBLISHER","JOURNAL_FULL_TITLE","ISSN"
"University of Milan",2021,2032.39,"10.3390/ijms22042217","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1930,"10.3390/nano11051262","FALSE","MDPI","NANOMATERIALS","2079-4991"
"University of Milan",2021,880,"10.3390/antibiotics10050580","FALSE","MDPI","ANTIBIOTICS","2079-6382"
"University of Milan",2021,1691.5,"10.1186/s12870-021-03029-y","FALSE","Springer Nature","BMC PLANT BIOLOGY","1471-2229"
"University of Milan",2021,1600,"10.3389/fdgth.2021.704411","FALSE","Frontiers Media","FRONTIERS IN DIGITAL HEALTH","2673-253X"
"University of Milan",2021,112.563,"10.26717/BJSTR.2021.35.005776","FALSE","Biomedical Research Network","BIOMEDICAL JOURNAL OF SCIENTIFIC & TECHNICAL RESEARCH","2574-1241"
"University of Milan",2021,1421.25,"10.1016/j.jiph.2021.02.003","TRUE","Elsevier","JOURNAL OF INFECTION AND PUBLIC HEALTH","1876-0341"
"University of Milan",2021,"1,866.55","10.3390/ijerph182010639","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1660-4601"
"University of Milan",2021,4530,"10.1038/s41467-021-25195-1","FALSE","Nature Research","NATURE COMMUNICATIONS","2041-1723"
"University of Milan",2021,1460.78,"10.3390/ani11113054","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1442.74,"10.3390/ijms222011188","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,680,"10.11606/issn.1678-4456.bjvras.2021.173333","FALSE","AGUIA - Agência USP de Gestão da Informação Acadêmica","BRAZILIAN JOURNAL OF VETERINARY RESEARCH AND ANIMAL SCIENCE","1413-9596"
"University of Milan",2021,715,"10.1080/17445647.2021.1906339","FALSE","Taylor & Francis","JOURNAL OF MAPS","1744-5647"
"University of Milan",2021,1000,"10.3920/JIFF2020.0110","TRUE","Wageningen Academic Publishers","JOURNAL OF INSECTS AS FOOD AND FEED","2352-4588"
"University of Milan",2021,971.29,"10.3389/fvets.2021.706106","FALSE","Frontiers Media","FRONTIERS IN VETERINARY SCIENCE","2297-1769"
"University of Milan",2021,1803.43,"10.3390/cells10051061","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,250,"10.3303/CET2185035","FALSE","AIDIC","CHEMICAL ENGINEERING TRANSACTIONS","2283-9216"
"University of Milan",2021,"1,578","10.3390/antiox10060919","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,1262.4,"10.3390/genes12081189","FALSE","MDPI","GENES","2073-4425"
"University of Milan",2021,932.31,"10.3390/molecules26185454","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,1038,"10.3390/vetsci8100205","FALSE","MDPI","VETERINARY SCIENCES","2306-7381"
"University of Milan",2021,1782.15,"10.3390/jof7060481","FALSE","MDPI","JOURNAL OF FUNGI","2309-608X"
"University of Milan",2021,1995,"10.1002/vro2.15","FALSE","Wiley Blackwell Publishing","VETERINARY RECORD OPEN","2052-6113"
"University of Milan",2021,1658.83,"10.3390/e23030305","FALSE","MDPI","ENTROPY","1099-4300"
"University of Milan",2021,"2,345.00","10.1186/s12931-021-01809-6","FALSE","BioMed Central","RESPIRATORY RESEARCH","1465-9921"
"University of Milan",2021,170,"10.1088/1755-1315/833/1/012180","TRUE","IOP Publishing","IOP CONFERENCE SERIES. EARTH AND ENVIRONMENTAL SCIENCE","1755-1307"
"University of Milan",2021,2600,"10.1016/j.automatica.2021.109924","TRUE","Elsevier","AUTOMATICA","0005-1098"
"University of Milan",2021,901.71,"10.3390/genes12071075","FALSE","MDPI","GENES","2073-4425"
"University of Milan",2021,3354.15,"10.3389/fphar.2021.743991","FALSE","Frontiers Media","FRONTIERS IN PHARMACOLOGY","1663-9812"
"University of Milan",2021,2720,"10.1186/s13023-021-02015-9","FALSE","BioMed Central (BMC) Springer Nature","ORPHANET JOURNAL OF RARE DISEASES","1750-1172"
"University of Milan",2021,721.37,"10.3390/coatings11111339","FALSE","MDPI","COATINGS","2079-6412"
"University of Milan",2021,1232.1,"10.3390/toxics9070160","FALSE","MDPI","TOXICS","2305-6304"
"University of Milan",2021,721.37,"10.3390/cimb43010014","FALSE","MDPI","CURRENT ISSUES IN MOLECULAR BIOLOGY","1467-3045"
"University of Milan",2021,1675,"10.3390/land10121368","FALSE","MDPI","LAND","2073-445X"
"University of Milan",2021,300,"10.2116/analsci.21R004","FALSE","Japan Society for Analytical Chemistry.","ANALYTICAL SCIENCES","0910-6340"
"University of Milan",2021,3918,"10.1093/eurheartj/ehab431","TRUE","Oxford University Press","EUROPEAN HEART JOURNAL","0195-668X"
"University of Milan",2021,2097.2,"10.3390/foods10091989","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,2112.83,"10.3389/fphar.2021.679924","FALSE","Frontiers Editorial Office","FRONTIERS IN PHARMACOLOGY","1663-9812"
"University of Milan",2021,"2,216.74","10.3390/nu13051570","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,600,"10.1145/3450626.3459941","TRUE","Association for Computing Machinery","ACM TRANSACTIONS ON GRAPHICS","0730-0301"
"University of Milan",2021,400,"10.1111/cgf.14393","TRUE","John Wiley and Sons Inc","COMPUTER GRAPHICS FORUM","0167-7055"
"University of Milan",2021,1700,"10.1038/s41438-021-00661-5","FALSE","Springer Nature","HORTICULTURE RESEARCH","2052-7276"
"University of Milan",2021,1691.2875,"10.1109/ACCESS.2021.3114588","FALSE","Institute of Electrical and Electronics Engineers (IEEE)","IEEE ACCESS","2169-3536"
"University of Milan",2021,4775.4,"10.3791/62504","TRUE","JoVE","JOURNAL OF VISUALIZED EXPERIMENTS","1940-087X"
"University of Milan",2021,1500,"10.3390/ani11082415","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,794.763,,"FALSE","RAS Publishers","RAS MICROBIOLOGY AND INFECTIOUS DISEASES","2766-838X"
"University of Milan",2021,991.88,"10.3390/nano11092350","FALSE","MDPI","NANOMATERIALS","2079-4991"
"University of Milan",2021,1600,"10.3390/ani11113315","TRUE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1830,"10.3389/fonc.2021.732766","FALSE","Frontiers Media S.A.","FRONTIERS IN ONCOLOGY","2234-943X"
"University of Milan",2021,100,"10.4454/ofioliti.v46i1.535","FALSE","ETS","OFIOLITI","0391-2612"
"University of Milan",2021,2123.3475,"10.3389/fnut.2021.730906","FALSE","Frontiers Media","FRONTIERS IN NUTRITION","2296-861X"
"University of Milan",2021,1497,"10.3389/fmicb.2021.691608","FALSE","Frontiers Media","FRONTIERS IN MICROBIOLOGY","1664-302X"
"University of Milan",2021,1695,"10.1371/journal.pone.0251527","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,3083,"10.3389/fmicb.2021.744458","FALSE","Frontiers Media","FRONTIERS IN MICROBIOLOGY","1664-302X"
"University of Milan",2021,1677.76,"10.3390/ijms22168836","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1803.43,"10.3390/cancers13194797","FALSE","MDPI","CANCERS","2072-6694"
"University of Milan",2021,3354.15,"10.3389/fped.2021.627636","FALSE","Frontiers Media","FRONTIERS IN PEDIATRICS","2296-2360"
"University of Milan",2021,1500,"10.3390/pathogens10111355","FALSE","MDPI","PATHOGENS","2076-0817"
"University of Milan",2021,1209,"10.5194/hess-25-5589-2021","FALSE","Copernicus publications","HYDROLOGY AND EARTH SYSTEM SCIENCES","1027-5606"
"University of Milan",2021,440,"10.1080/1828051X.2021.1944338","FALSE","Taylor & Francis","ITALIAN JOURNAL OF ANIMAL SCIENCE","1594-4077"
"University of Milan",2021,1623.08,"10.3390/biomedicines9070841","FALSE","MDPI AG","BIOMEDICINES","2227-9059"
"University of Milan",2021,2347.905,"10.3389/fncel.2021.748849","FALSE","Frontiers Media","FRONTIERS IN CELLULAR NEUROSCIENCE","1662-5102"
"University of Milan",2021,300,"10.4081/jae.2021.1187","FALSE","PagePress","JOURNAL OF AGRICULTURAL ENGINEERING","1974-7071"
"University of Milan",2021,1460.78,"10.3390/coatings11101252","FALSE","MDPI","COATINGS","2079-6412"
"University of Milan",2021,2548,"10.3389/fbioe.2021.716184","FALSE","Frontiers Media","FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY","2296-4185"
"University of Milan",2021,2083,"10.1111/papq.12332","TRUE","Wiley Blackwell Publishing","PACIFIC PHILOSOPHICAL QUARTERLY","0279-0750"
"University of Milan",2021,1690,"10.1038/s41598-021-00378-4","FALSE","Nature Research","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,2291.055,"10.1364/OE.417772","FALSE","Optical Society of America","OPTICS EXPRESS","1094-4087"
"University of Milan",2021,2150,"10.3389/fimmu.2021.714132","FALSE","Frontiers Media","FRONTIERS IN IMMUNOLOGY","1664-3224"
"University of Milan",2021,568.5,"10.5005/jp-journals-10024-3091","FALSE","Jaypee Brothers Medical Publishers","JOURNAL OF CONTEMPORARY DENTAL PRACTICE","1526-3711"
"University of Milan",2021,50,"10.14639/0392-100X-N1277","FALSE","Pacini","ACTA OTORHINOLARYNGOLOGICA ITALICA","1827-675X"
"University of Milan",2021,190,"10.3390/su132011229","FALSE","MDPI","SUSTAINABILITY","2071-1050"
"University of Milan",2021,1500,"10.1038/s41598-021-90476-0","FALSE","Nature Research","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,360.69,"10.3390/cells10040764","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,1442.74,"10.3390/foods10112613","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1262,"10.3390/microorganisms9112388","FALSE","MDPI","MICROORGANISMS","2076-2607"
"University of Milan",2021,1136.16,"10.3390/antibiotics10111423","FALSE","MDPI","ANTIBIOTICS","2079-6382"
"University of Milan",2021,1800,"10.1111/jvim.16326","FALSE","Wiley","JOURNAL OF VETERINARY INTERNAL MEDICINE","0891-6640"
"University of Milan",2021,1500,"10.3390/nu13124271","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,4181,"10.1093/brain/awab167","TRUE","Oxford University press","BRAIN","0006-8950"
"University of Milan",2021,2000,"10.3389/fnetp.2021.746118","FALSE","Frontiers Media","FRONTIERS IN NETWORK PHYSIOLOGY","2674-0109"
"University of Milan",2021,"2,978.81","10.3389/fnins.2021.617698","FALSE","Frontiers Media","FRONTIERS IN NEUROSCIENCE","1662-4548"
"University of Milan",2021,1700,"10.3390/ijms221910198","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1200,"10.1002/hep4.1830","FALSE","Wiley Blackwell Publishing","HEPATOLOGY COMMUNICATIONS","2471-254X"
"University of Milan",2021,1298.47,"10.3390/vetsci8110276","FALSE","MDPI","VETERINARY SCIENCES","2306-7381"
"University of Milan",2021,170,"10.1088/1755-1315/833/1/012099","FALSE","IOP Publishing","IOP CONFERENCE SERIES. EARTH AND ENVIRONMENTAL SCIENCE","1755-1307"
"University of Milan",2021,2593,"10.3389/fpls.2021.748049","FALSE","Frontiers Research Foundation","FRONTIERS IN PLANT SCIENCE","1664-462X"
"University of Milan",2021,1492,"10.1186/s13213-021-01653-5","FALSE","Springer Nature","ANNALS OF MICROBIOLOGY","1590-4261"
"University of Milan",2021,25000,"10.3389/fpsyg.2021.768061","FALSE","Frontiers Research Foundation","FRONTIERS IN PSYCHOLOGY","1664-1078"
"University of Milan",2021,2269.5,"10.1016/j.pbiomolbio.2021.08.007","TRUE","Elsevier","PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY","0079-6107"
"University of Milan",2021,3095,"10.1080/01402382.2021.1905328","TRUE","Routledge, Taylor & Francis Group","WEST EUROPEAN POLITICS","0140-2382"
"University of Milan",2021,1759.58,"10.3390/foods10020350","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,3354.15,"10.3389/fpsyt.2021.754870","FALSE","Frontiers Media","FRONTIERS IN PSYCHIATRY","1664-0640"
"University of Milan",2021,2400,"10.1007/s11299-021-00283-3","TRUE","Springer","MIND & SOCIETY","1593-7879"
"University of Milan",2021,1352.57,"10.3390/biom11111622","FALSE","MDPI","BIOMOLECULES","2218-273X"
"University of Milan",2021,1800,"10.3390/ani11082405","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,2473.5,"10.1016/j.yjmcc.2021.05.001","TRUE","Elsevier","JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY","0022-2828"
"University of Milan",2021,1262.4,"10.3390/diagnostics11091568","FALSE","MDPI","DIAGNOSTICS","2075-4418"
"University of Milan",2021,1623.08,"10.3390/foods10081775","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1623.08,"10.3390/foods10081770","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1200,"10.3390/ijerph18158110","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1661-7827"
"University of Milan",2021,1425.15,"10.3920/JIFF2021.0121","TRUE","Wageningen Academic Publishers","JOURNAL OF INSECTS AS FOOD AND FEED","2352-4588"
"University of Milan",2021,1691.5,"10.1186/s13071-021-04626-4","FALSE","BioMed Central (BMC) Springer Nature","PARASITES & VECTORS","1756-3305"
"University of Milan",2021,1415.61,"10.3390/plants10051008","FALSE","MDPI","PLANTS","2223-7747"
"University of Milan",2021,1325.4,"10.3390/molecules26226933","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,"1,352.57","10.3390/ijms222212326","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,2490,"10.1186/s12917-021-02981-z","FALSE","BioMed Central","BMC VETERINARY RESEARCH","1746-6148"
"University of Milan",2021,1572.9,"10.3390/plants10091835","FALSE","MDPI","PLANTS","2223-7747"
"University of Milan",2021,1947.7,"10.3390/nu13051722","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,225,"10.20870/oeno-one.2021.55.4.4757","FALSE","International Viticulture and Enology Society","OENO ONE","2494-1271"
"University of Milan",2021,1200,"10.3390/molecules26164869","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,1280,"10.3390/genes12091387","FALSE","MDPI","GENES","2073-4425"
"University of Milan",2021,"2,245.00","10.1186/s12888-021-03389-7","FALSE","BioMed Central","BMC PSYCHIATRY","1471-244X"
"University of Milan",2021,1400,"10.3390/life11040331","FALSE","MDPI","LIFE","2075-1729"
"University of Milan",2021,1927.215,"10.1371/journal.pone.0247121","FALSE","PLOS","PLOS ONE","1932-6203"
"University of Milan",2021,1800,"10.3390/nu13124422","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,1623.08,"10.3390/antiox10122013","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,1300,"10.3390/data6100107","FALSE","MDPI","DATA","2306-5729"
"University of Milan",2021,1578,"10.3390/ijms22157772","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1460.78,"10.3390/biology10080758","FALSE","MDPI","BIOLOGY","2079-7737"
"University of Milan",2021,1785.39,"10.3390/jcm10153439","FALSE","MDPI","JOURNAL OF CLINICAL MEDICINE","2077-0383"
"University of Milan",2021,967,"10.3389/fpls.2021.692661","FALSE","Frontiers Media","FRONTIERS IN PLANT SCIENCE","1664-462X"
"University of Milan",2021,1800,"10.3390/ijms221910198","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1422-0067"
"University of Milan",2021,956,"10.3389/fnut.2021.613100","FALSE","Frontiers Media","FRONTIERS IN NUTRITION","2296-861X"
"University of Milan",2021,1478.71,"10.1371/journal.pone.0256656","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,1388.64,"10.3390/jcm10184247","FALSE","MDPI","JOURNAL OF CLINICAL MEDICINE","2077-0383"
"University of Milan",2021,1190.26,"10.3390/nano11113071","FALSE","MDPI","NANOMATERIALS","2079-4991"
"University of Milan",2021,500,"10.1007/s00109-021-02154-3","TRUE","Springer","JOURNAL OF MOLECULAR MEDICINE","0946-2716"
"University of Milan",2021,"1,983.73","10.3390/jcm10214946","FALSE","MDPI","JOURNAL OF CLINICAL MEDICINE","2077-0383"
"University of Milan",2021,2000,"10.3390/ijms22052603","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1623.08,"10.3390/antiox10071142","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,1125.63,"10.4236/aim.2021.1111046","FALSE","Scientific Research Publishing","ADVANCES IN MICROBIOLOGY","2165-3410"
"University of Milan",2021,1460,"10.3390/ani11113241","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1700,"10.3390/ani11113260","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,2422,"10.3389/fimmu.2021.694118","FALSE","Frontiers Media","FRONTIERS IN IMMUNOLOGY","1664-3224"
"University of Milan",2021,1153.46,"10.3390/cimb43020073","FALSE","MDPI","CURRENT ISSUES IN MOLECULAR BIOLOGY","1467-3037"
"University of Milan",2021,1460,"10.3390/jof7090784","FALSE","MDPI","JOURNAL OF FUNGI","2309-608X"
"University of Milan",2021,"1,980.16","10.3390/biomedicines9091121","FALSE","MDPI","BIOMEDICINES","2227-9059"
"University of Milan",2021,1076.16,"10.1021/acsomega.1c04640","FALSE","American Chemical Society","ACS OMEGA","2470-1343"
"University of Milan",2021,1442,"10.3390/ani11113335","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,2450,"10.3389/fvets.2021.650150","FALSE","Frontiers Media","FRONTIERS IN VETERINARY SCIENCE","2297-1769"
"University of Milan",2021,3354.15,"10.3389/fmed.2021.697954","FALSE","Frontiers Media","FRONTIERS IN MEDICINE","2296-858X"
"University of Milan",2021,1156.7,"10.3390/diagnostics11040604","TRUE","MDPI","DIAGNOSTICS","2075-4418"
"University of Milan",2021,2498,"10.2147/IJN.S318416","FALSE","DovePress","INTERNATIONAL JOURNAL OF NANOMEDICINE","1178-2013"
"University of Milan",2021,2202.06,"10.3390/cancers13143381","FALSE","MDPI","CANCERS","2072-6694"
"University of Milan",2021,1298.47,"10.3390/insects12080716","FALSE","MDPI","INSECTS","2075-4450"
"University of Milan",2021,2103.45,"10.3389/fped.2021.674716","FALSE","Frontiers Media","FRONTIERS IN PEDIATRICS","2296-2360"
"University of Milan",2021,2001.5,"10.1186/s12935-021-02135-z","FALSE","BioMed Central","CANCER CELL INTERNATIONAL","1475-2867"
"University of Milan",2021,2500,"10.3389/fmed.2021.725726","FALSE","Frontiers Media","FRONTIERS IN MEDICINE","2296-858X"
"University of Milan",2021,1623.08,"10.3390/ijms22115452","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,2274,"10.1083/jcb.202003173","TRUE","Rockefeller University Press (RUP)","THE JOURNAL OF CELL BIOLOGY","0021-9525"
"University of Milan",2021,1521.12,"10.3390/ani11113100","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,1578,"10.3390/ijerph18168378","FALSE","MDPI","INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH","1660-4601"
"University of Milan",2021,200,"10.4081/ripppo.2021.542","FALSE","PagePress","RESEARCH IN PSYCHOTHERAPY","2239-8031"
"University of Milan",2021,1532.91,"10.3390/microorganisms9071541","FALSE","MDPI","MICROORGANISMS","2076-2607"
"University of Milan",2021,3354.15,"10.3389/fphys.2021.632883","FALSE","Frontiers Media","FRONTIERS IN PHYSIOLOGY","1664-042X"
"University of Milan",2021,1758.34,"10.3390/biomedicines9070809","FALSE","MDPI","BIOMEDICINES","2227-9059"
"University of Milan",2021,3354.15,"10.3389/fnhum.2021.709780","FALSE","Frontiers Media","FRONTIERS IN HUMAN NEUROSCIENCE","1662-5161"
"University of Milan",2021,"1,623.08","10.3390/ijms22179300","FALSE","MDPI","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","1661-6596"
"University of Milan",2021,1690,"10.1038/s41598-021-98876-y","TRUE","Frontiers Media","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,1927.215,"10.1371/journal.pone.0257683","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,1988.613,"10.1371/journal.pone.0257919","FALSE","PLOS","PLOS ONE","1932-6203"
"University of Milan",2021,440,"10.1080/1828051X.2021.1984852","FALSE","Taylor and Francis Ltd.","ITALIAN JOURNAL OF ANIMAL SCIENCE","1594-4077"
"University of Milan",2021,2274,"10.1097/j.pain.0000000000002535","TRUE","Lippincott, Williams & Wilkins","PAIN","0304-3959"
"University of Milan",2021,1584.13,"10.3390/math9222987","FALSE","MDPI","MATHEMATICS","2227-7390"
"University of Milan",2021,3354.15,"10.3389/fimmu.2021.656362","FALSE","Frontiers","FRONTIERS IN IMMUNOLOGY","1664-3224"
"University of Milan",2021,1358.715,"10.7717/peerj.11711","FALSE","PeerJ","PEERJ","2167-8359"
"University of Milan",2021,1217.31,"10.3390/children8080679","FALSE","MDPI AG","CHILDREN","2227-9067"
"University of Milan",2021,1989.75,"10.1109/ACCESS.2021.3111811","FALSE","Institute of Electrical and Electronics Engineers Inc.","IEEE ACCESS","2169-3536"
"University of Milan",2021,396.813,,"TRUE","E-Cronicon Open Access","EC NEUROLOGY",
"University of Milan",2021,2645,"10.1186/s12974-021-02272-2","FALSE","BioMed Central","JOURNAL OF NEUROINFLAMMATION","1742-2094"
"University of Milan",2021,1442.74,"10.3390/molecules26175289","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,1623.08,"10.3390/antiox10101517","FALSE","MDPI","ANTIOXIDANTS","2076-3921"
"University of Milan",2021,250,"10.22541/au.162676624.49002051/v1","FALSE","Wiley","CLINICAL CASE REPORTS","2050-0904"
"University of Milan",2021,826.06,"10.1094/MPMI-05-21-0127-A","FALSE","American Phytopathological Society","MOLECULAR PLANT-MICROBE INTERACTIONS","0894-0282"
"University of Milan",2021,1200,"10.3390/min11101124","FALSE","MDPI","MINERALS","2075-163X"
"University of Milan",2021,1890,"10.1007/s40744-021-00413-w","FALSE","Springer","RHEUMATOLOGY AND THERAPY","2198-6576"
"University of Milan",2021,1690,"10.1038/s41598-021-02528-0","FALSE","Nature Publishing Group","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,1980,"10.3390/biomedicines9121760","FALSE","MDPI","BIOMEDICINES","2227-9059"
"University of Milan",2021,1605.55,"10.3389/fvets.2021.767887","FALSE","Frontiers Media","FRONTIERS IN VETERINARY SCIENCE","2297-1769"
"University of Milan",2021,3922.65,"10.1161/ATVBAHA.120.315669","TRUE","American Heart Association : Lippincott, Williams & Wilkins","ARTERIOSCLEROSIS, THROMBOSIS, AND VASCULAR BIOLOGY","1079-5642"
"University of Milan",2021,1352,"10.1038/s41598-021-94113-8","FALSE","Springer Nature Publishing Group","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,1690,"10.1038/s41598-021-94356-5","FALSE","Springer Nature Research","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,1690,"10.1038/s41598-021-91506-7","FALSE","Springer Nature Publishing Group","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,360,"10.3390/molecules26154569","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,1690,"10.1038/s41598-021-00755-z","FALSE","Springer Nature Research","SCIENTIFIC REPORTS","2045-2322"
"University of Milan",2021,366,"10.4081/jae.2021.1229","FALSE","PagePress","JOURNAL OF AGRICULTURAL ENGINEERING","2239-6268"
"University of Milan",2021,1584.13,"10.3390/jimaging7120267","FALSE","MDPI","JOURNAL OF IMAGING","2313-433X"
"University of Milan",2021,3050,"10.1002/biof.1801","TRUE","Wiley","BIOFACTORS","0951-6433"
"University of Milan",2021,2490,"10.3389/fcvm.2021.711899","FALSE","Frontiers Media","FRONTIERS IN CARDIOVASCULAR MEDICINE","2297-055X"
"University of Milan",2021,2890,"10.1186/s13054-021-03627-0","FALSE","BioMed Central Ltd","CRITICAL CARE","1364-8535"
"University of Milan",2021,1800,"10.1186/s13052-021-01172-8","FALSE","BioMed Central","THE ITALIAN JOURNAL OF PEDIATRICS","1720-8424"
"University of Milan",2021,1623.08,"10.3390/cells10061377","FALSE","MDPI","CELLS","2073-4409"
"University of Milan",2021,1442,"10.3390/microorganisms9081587","FALSE","MDPI","MICROORGANISMS","2076-2607"
"University of Milan",2021,2541.46,"10.3389/fonc.2021.778729","FALSE","Frontiers Media","FRONTIERS IN ONCOLOGY","2234-943X"
"University of Milan",2021,1471,"10.1371/journal.pone.0256103","FALSE","Public Library of Science","PLOS ONE","1932-6203"
"University of Milan",2021,2103.45,"10.3389/fphys.2021.789886","FALSE","Frontiers Media S.A.","FRONTIERS IN PHYSIOLOGY","1664-042X"
"University of Milan",2021,1623,"10.3390/foods10112695","FALSE","MDPI","FOODS","2304-8158"
"University of Milan",2021,1000,"10.3390/molecules26247594","FALSE","MDPI","MOLECULES","1420-3049"
"University of Milan",2021,1200,"10.3390/min11121421","FALSE","MDPI","MINERALS","2075-163X"
"University of Milan",2021,1067,"10.3390/nano11020362","FALSE","MDPI","NANOMATERIALS","2079-4991"
"University of Milan",2021,300,"10.23750/abm.v92iS6.12230","FALSE","Mattioli 1885","ACTA BIO-MEDICA DE L'ATENEO PARMENSE","0392-4203"
"University of Milan",2021,300,"10.23750/abm.v92i5.11923","FALSE","Mattioli 1885","ACTA BIO-MEDICA DE L'ATENEO PARMENSE","0392-4203"
"University of Milan",2021,300,"10.23750/abm.v92iS6.12231","TRUE","Mattioli 1885","ACTA BIO-MEDICA DE L'ATENEO PARMENSE","0392-4203"
"University of Milan",2021,1578,"10.3390/plants10061240","FALSE","MDPI AG","PLANTS","2223-7747"
"University of Milan",2021,2121,"10.3390/nu13072169","FALSE","MDPI","NUTRIENTS","2072-6643"
"University of Milan",2021,3354.15,"10.3389/fphys.2021.749635","FALSE","Frontiers Media S.A.","FRONTIERS IN PHYSIOLOGY","1664-042X"
"University of Milan",2021,1440,"10.3390/ani11082367","FALSE","MDPI","ANIMALS","2076-2615"
"University of Milan",2021,2045,"10.1186/s12903-021-01610-3","FALSE","BioMed Central Ltd","BMC ORAL HEALTH","1472-6831"
"University of Milan",2021,175,"10.31014/aior.1993.04.04.406","FALSE","Asian Institute of Research","EDUCATION QUARTERLY REVIEWS","2621-5799"
"University of Milan",2021,1623.08,"10.3389/fcvm.2021.730626","FALSE","Frontiers Media","FRONTIERS IN CARDIOVASCULAR MEDICINE","2297-055X"
"University of Milan",2021,3000,"10.3389/fonc.2021.652085","FALSE","Frontiers","FRONTIERS IN ONCOLOGY","2234-943X"
"University of Milan",2021,1396.8,"10.1371/journal.pone.0253083","FALSE","PLOS","PLOS ONE","1932-6203"
"University of Milan",2021,2300,"10.1186/s13244-021-01008-3","FALSE","Spriger","INSIGHTS INTO IMAGING","1869-4101"
"University of Milan",2021,1785.39,"10.3390/cancers13215443","FALSE","MDPI","CANCERS","2072-6694"
"University of Milan",2021,676.28,"10.3390/medicina57121325","FALSE","MDPI","MEDICINA","1648-9144"
"University of Milan",2021,1298.47,"10.3390/ani11113109","FALSE","MDPI","ANIMALS","2076-2615"
