"INSTITUTION","PERIOD","AGREEMENT","DOI","IS_HIBRID","PUBLISHER","JOURNAL_FULL_TITLE","ISSN"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10840-021-00949-5",1,"Springer","JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY","1383-875X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12530-021-09374-5",1,"Springer Science and Business Media Deutschland GmbH","EVOLVING SYSTEMS","1868-6478"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11408-021-00387-3",1,"Springer","FINANCIAL MARKETS AND PORTFOLIO MANAGEMENT","1934-4554"
"University of Milan",2021,"University of Milan - Springer","10.1007/s11547-021-01336-w",1,"Springer-Verlag Italia s.r.l.","LA RADIOLOGIA MEDICA","0033-8362"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00464-021-08489-9",1,"Springer","SURGICAL ENDOSCOPY","0930-2794"
"University of Milan",2021,"University of Milan - Springer","10.1007/s00211-021-01194-8",1,"Springer Science and Business Media Deutschland GmbH","NUMERISCHE MATHEMATIK","0029-599X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s13304-021-00991-y",1,"Springer Science and Business Media Deutschland GmbH","UPDATES IN SURGERY","2038-131X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10686-021-09698-9",1,"Springer Science and Business Media LLC","EXPERIMENTAL ASTRONOMY","1572-9508"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40619-021-00833-4",1,"Springer","L'ENDOCRINOLOGO","1590-170X"
"University of Milan",2021,"University of Milan - Springer","10.1007/s40618-021-01547-y",1,"Springer","JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION","1720-8386"
"University of Milan",2021,"University of Milan - Springer","10.1007/s12262-021-02773-7",1,"Springer","INDIAN JOURNAL OF SURGERY","0972-2068"
"University of Milan",2021,"University of Milan - Springer","10.1007/s10353-021-00741-9",1,"Springer","EUROPEAN SURGERY","1682-8631"
