institution;period;EURO;doi;is_hybrid;Publisher;journal_full_title;Agreement 
FWF - Austrian Science Fund;2019;1.911,00 ;10.1080/14631377.2018.1537735;TRUE;TAYLOR & FRANCIS;Post-Communist Economies;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.011,80 ;10.1080/00343404.2019.1599843;TRUE;TAYLOR & FRANCIS;Regional Studies;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;1.806,00 ;10.1080/15476286.2018.1462655;TRUE;TAYLOR & FRANCIS;RNA Biology;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.385,60 ;10.1080/15476286.2019.1582953;TRUE;TAYLOR & FRANCIS;RNA Biology;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.385,60 ;10.1080/15476286.2019.1612693;TRUE;TAYLOR & FRANCIS;RNA Biology;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.385,60 ;10.1080/15476286.2019.1663618;TRUE;TAYLOR & FRANCIS;RNA Biology;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.011,80 ;10.1080/10888438.2019.1659277;TRUE;TAYLOR & FRANCIS;Scientific Studies of Reading;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;1.911,00 ;10.1080/14742837.2019.1567321;TRUE;TAYLOR & FRANCIS;Social Movement Studies;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.011,80 ;10.1080/00380253.2019.1581037;TRUE;TAYLOR & FRANCIS;Sociological Quarterly;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.011,80 ;10.1080/0967828X.2019.1691939;TRUE;TAYLOR & FRANCIS;South East Asia Research ;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.011,80 ;10.1080/13562576.2019.1637251;TRUE;TAYLOR & FRANCIS;Space and Polity;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;2.385,60 ;10.1080/10253890.2019.1675629;TRUE;TAYLOR & FRANCIS;Stress;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;1.449,00 ;10.1080/21505594.2019.1568174;TRUE;TAYLOR & FRANCIS;Virulence;OA Offsetting Agreement - Taylor & Francis
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00707-019-02597-3;TRUE;SPRINGER NATURE;Acta Mechanica;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00707-019-02476-x;TRUE;SPRINGER NATURE;Acta Mechanica;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00401-019-01958-5;TRUE;SPRINGER NATURE;Acta Neuropathologica;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00006-019-1037-1;TRUE;SPRINGER NATURE;Advances in Applied Clifford Algebras;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10444-019-09693-x;TRUE;SPRINGER NATURE;Advances in Computational Mathematics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10444-019-09667-z;TRUE;SPRINGER NATURE;Advances in Computational Mathematics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10444-019-09674-0;TRUE;SPRINGER NATURE;Advances in Computational Mathematics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00010-019-00662-9;TRUE;SPRINGER NATURE;Aequationes Mathematicae;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00012-019-0597-1;TRUE;SPRINGER NATURE;Algebra Universalis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10468-019-09863-x;TRUE;SPRINGER NATURE;Algebras and Representation Theory;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10456-019-09688-8;TRUE;SPRINGER NATURE;Angiogenesis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13595-019-0805-3;TRUE;SPRINGER NATURE;Annals of Forest Science;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00253-019-09998-3;TRUE;SPRINGER NATURE;Applied Microbiology and Biotechnology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00027-019-0643-2;TRUE;SPRINGER NATURE;Aquatic Sciences;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00153-019-00669-8;TRUE;SPRINGER NATURE;Archive for Mathematical Logic;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00153-019-00671-0;TRUE;SPRINGER NATURE;Archive for Mathematical Logic;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00205-019-01439-9;TRUE;SPRINGER NATURE;Archive for Rational Mechanics and Analysis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00204-019-02459-w;TRUE;SPRINGER NATURE;Archives of Toxicology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.3758/s13414-019-01689-5;TRUE;SPRINGER NATURE;Attention, Perception & Psychophysics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.3758/s13428-019-01281-7;TRUE;SPRINGER NATURE;Behavior Research Methods;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10531-019-01722-x;TRUE;SPRINGER NATURE;Biodiversity and Conservation;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10530-019-01972-4;TRUE;SPRINGER NATURE;Biological Invasions;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10530-019-02045-2;TRUE;SPRINGER NATURE;Biological Invasions;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12104-019-09918-6;TRUE;SPRINGER NATURE;Biomolecular NMR Assignments;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1057/s41292-019-00171-7;TRUE;SPRINGER NATURE;BioSocieties;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10543-019-00771-6;TRUE;SPRINGER NATURE;BIT Numerical Mathematics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s40590-019-00269-9;TRUE;SPRINGER NATURE;Boletín de la Sociedad Matemática Mexicana;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s40574-019-00194-9;TRUE;SPRINGER NATURE;Bolletino dell Unione Matematica Italiana;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00429-019-02019-z;TRUE;SPRINGER NATURE;Brain Structure and Function;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00429-019-01936-3;TRUE;SPRINGER NATURE;Brain Structure and Function;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10092-019-0349-9;TRUE;SPRINGER NATURE;Calcolo;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00262-019-02369-x;TRUE;SPRINGER NATURE;Cancer Immunology, Immunotherapy;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10562-019-02709-7;TRUE;SPRINGER NATURE;Catalysis Letters;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10562-019-02950-0;TRUE;SPRINGER NATURE;Catalysis Letters;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00441-019-03115-6;TRUE;SPRINGER NATURE;Cell and Tissue Research;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00018-019-03119-z;TRUE;SPRINGER NATURE;Cellular and Molecular Life Sciences;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00018-019-03104-6;TRUE;SPRINGER NATURE;Cellular and Molecular Life Sciences;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00018-019-03105-5;TRUE;SPRINGER NATURE;Cellular and Molecular Life Sciences;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00049-019-00288-y;TRUE;SPRINGER NATURE;Chemoecology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10286-019-00614-y;TRUE;SPRINGER NATURE;Clinical Autonomic Research;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00784-019-03156-9;TRUE;SPRINGER NATURE;Clinical Oral Investigations;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.3758/s13415-019-00699-y;TRUE;SPRINGER NATURE;Cognitive, Affective and Behavioral Neuroscience;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s40474-019-00166-w;TRUE;SPRINGER NATURE;Communication Disorders;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00220-019-03354-2;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00220-019-03319-5;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00220-019-03505-5;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00220-019-03608-z;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00220-019-03456-x;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s40314-019-0882-9;TRUE;SPRINGER NATURE;Computational and Applied Mathematics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00466-019-01688-1;TRUE;SPRINGER NATURE;Computational Mechanics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00410-019-1585-3;TRUE;SPRINGER NATURE;Contributions to Mineralogy and Petrology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00410-019-1632-0;TRUE;SPRINGER NATURE;Contributions to Mineralogy and Petrology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12144-019-00296-9;TRUE;SPRINGER NATURE;Current Psychology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13222-019-00317-8;TRUE;SPRINGER NATURE;Datenbank Spektrum;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10203-019-00267-6;TRUE;SPRINGER NATURE;Decisions in Economics and Finance;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00454-019-00098-7;TRUE;SPRINGER NATURE;Discrete and Computational Geometry;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00446-019-00348-0;TRUE;SPRINGER NATURE;Distributed Computing;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12678-019-00577-8;TRUE;SPRINGER NATURE;Electrocatalysis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10670-019-00187-2;TRUE;SPRINGER NATURE;Erkenntnis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00481-019-00549-y;TRUE;SPRINGER NATURE;Ethik in der Medizin;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13385-019-00220-2;TRUE;SPRINGER NATURE;European Actuarial Journal;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13385-019-00193-2;TRUE;SPRINGER NATURE;European Actuarial Journal;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00249-019-01355-6;TRUE;SPRINGER NATURE;European Biophysics Journal;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00259-019-04452-y;TRUE;SPRINGER NATURE;European Journal of Nuclear Medicine and Molecular Imaging;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10682-019-09994-z;TRUE;SPRINGER NATURE;Evolutionary Ecology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10683-019-09631-0;TRUE;SPRINGER NATURE;Experimental Economics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10703-019-00338-9;TRUE;SPRINGER NATURE;Formal Methods in System Design;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10703-018-00329-2;TRUE;SPRINGER NATURE;Formal Methods in System Design;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10701-019-00276-w;TRUE;SPRINGER NATURE;Foundations of Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13137-019-0138-2;TRUE;SPRINGER NATURE;GEM - International Journal on Geomathematics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10711-019-00456-y;TRUE;SPRINGER NATURE;Geometriae Dedicata;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10711-019-00457-x;TRUE;SPRINGER NATURE;Geometriae Dedicata;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11357-019-00053-7;TRUE;SPRINGER NATURE;GeroScience;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10719-019-09874-2;TRUE;SPRINGER NATURE;Glycoconjugate Journal;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10719-019-09886-y;TRUE;SPRINGER NATURE;Glycoconjugate Journal;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11612-019-00469-x;TRUE;SPRINGER NATURE;Gruppe. Interaktion. Organisation.;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11294-019-09748-1;TRUE;SPRINGER NATURE;International Advances in Economic Research;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11548-019-01919-z;TRUE;SPRINGER NATURE;International Journal of Computer Assisted Radiology & Surgery;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00414-019-02011-6;TRUE;SPRINGER NATURE;International Journal of Legal Medicine;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10797-019-09570-9;TRUE;SPRINGER NATURE;International Tax and Public Finance;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10817-019-09526-y;TRUE;SPRINGER NATURE;Journal of Automated Reasoning;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10817-019-09516-0;TRUE;SPRINGER NATURE;Journal of Automated Reasoning;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10858-019-00248-2;TRUE;SPRINGER NATURE;Journal of Biomolecular NMR;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10870-019-00810-8;TRUE;SPRINGER NATURE;Journal of Chemical Crystallography;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12220-019-00191-6;TRUE;SPRINGER NATURE;Journal of Geometric Analysis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12220-019-00203-5;TRUE;SPRINGER NATURE;Journal of Geometric Analysis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12220-018-00137-4;TRUE;SPRINGER NATURE;Journal of Geometric Analysis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12220-019-00298-w;TRUE;SPRINGER NATURE;Journal of Geometric Analysis;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10898-019-00805-x;TRUE;SPRINGER NATURE;Journal of Global Optimization;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10723-019-09493-z;TRUE;SPRINGER NATURE;Journal of Grid Computing;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s40812-019-00124-y;TRUE;SPRINGER NATURE;Journal of Industrial and Business Economics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10853-019-03551-3;TRUE;SPRINGER NATURE;Journal of Materials Science;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10851-018-00869-6;TRUE;SPRINGER NATURE;Journal of Mathematical Imaging and Vision;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10851-019-00911-1;TRUE;SPRINGER NATURE;Journal of Mathematical Imaging and Vision;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10851-019-00919-7;TRUE;SPRINGER NATURE;Journal of Mathematical Imaging and Vision;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00332-019-09606-8;TRUE;SPRINGER NATURE;Journal of Nonlinear Science;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10957-019-01598-5;TRUE;SPRINGER NATURE;Journal of Optimization Theory and Applications;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10340-019-01169-7;TRUE;SPRINGER NATURE;Journal of Pest Science;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10340-019-01109-5;TRUE;SPRINGER NATURE;Journal of Pest Science;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10971-019-04933-4;TRUE;SPRINGER NATURE;Journal of Sol-Gel Science and Technology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10955-019-02226-2;TRUE;SPRINGER NATURE;Journal of Statistical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10955-019-02350-z;TRUE;SPRINGER NATURE;Journal of Statistical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13361-019-02235-1;TRUE;SPRINGER NATURE;Journal of the American Society for Mass Spectrometry;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13361-018-02124-z;TRUE;SPRINGER NATURE;Journal of The American Society for Mass Spectrometry;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13361-019-02329-w;TRUE;SPRINGER NATURE;Journal of The American Society for Mass Spectrometry;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13361-019-02337-w;TRUE;SPRINGER NATURE;Journal of The American Society for Mass Spectrometry;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s40881-019-00061-5;TRUE;SPRINGER NATURE;Journal of the Economic Science Association;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10959-019-00904-1;TRUE;SPRINGER NATURE;Journal of Theoretical Probability;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s10346-019-01222-7;TRUE;SPRINGER NATURE;Landslides;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11005-019-01213-8;TRUE;SPRINGER NATURE;Letters in Mathematical Physics;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12526-019-01003-4;TRUE;SPRINGER NATURE;Marine Biodiversity;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00208-019-01811-w;TRUE;SPRINGER NATURE;Mathematische Annalen;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00248-019-01320-y;TRUE;SPRINGER NATURE;Microbial Ecology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00710-019-00690-y;TRUE;SPRINGER NATURE;Mineralogy and Petrology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s40808-019-00602-1;TRUE;SPRINGER NATURE;Modeling Earth Systems and Environment;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11307-019-01325-6;TRUE;SPRINGER NATURE;Molecular Imaging and Biology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12035-019-01731-5;TRUE;SPRINGER NATURE;Molecular Neurobiology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00706-019-02427-1;TRUE;SPRINGER NATURE;Monatshefte für Chemie;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00706-019-02404-8;TRUE;SPRINGER NATURE;Monatshefte für Chemie;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00706-019-02422-6;TRUE;SPRINGER NATURE;Monatshefte für Chemie;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00706-019-02390-x;TRUE;SPRINGER NATURE;Monatshefte für Chemie;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00706-019-02396-5;TRUE;SPRINGER NATURE;Monatshefte für Chemie;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00706-019-2381-5;TRUE;SPRINGER NATURE;Monatshefte für Chemie;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00706-019-02502-7;TRUE;SPRINGER NATURE;Monatshefte für Chemie - Chemical Monthly;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00605-019-01345-y;TRUE;SPRINGER NATURE;Monatshefte für Mathematik;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11064-019-02928-9;TRUE;SPRINGER NATURE;Neurochemical Research;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12028-019-00713-8;TRUE;SPRINGER NATURE;Neurocritical Care;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12028-019-00753-0;TRUE;SPRINGER NATURE;Neurocritical Care;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s12028-019-00764-x;TRUE;SPRINGER NATURE;Neurocritical Care;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00211-019-01040-y;TRUE;SPRINGER NATURE;Numerische Mathematik;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00211-019-01029-7;TRUE;SPRINGER NATURE;Numerische Mathematik;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11083-019-09488-1;TRUE;SPRINGER NATURE;Order;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s13127-019-00416-0;TRUE;SPRINGER NATURE;Organisms Diversity & Evolution volume ;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00424-019-02335-7;TRUE;SPRINGER NATURE;Pflügers Archiv - European Journal of Physiology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00424-019-02338-4;TRUE;SPRINGER NATURE;Pflügers Archiv - European Journal of Physiology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11097-019-09626-5;TRUE;SPRINGER NATURE;Phenomenology and the Cognitive Sciences;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11240-019-01635-1;TRUE;SPRINGER NATURE;Plant Cell, Tissue and Organ Culture;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11103-019-00859-1;TRUE;SPRINGER NATURE;Plant Molecular Biology;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11077-019-09352-4;TRUE;SPRINGER NATURE;Policy Sciences;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11117-019-00668-2;TRUE;SPRINGER NATURE;Positivity;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00709-019-01381-3;TRUE;SPRINGER NATURE;Protoplasma;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00709-019-01392-0;TRUE;SPRINGER NATURE;Protoplasma;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00426-019-01185-3;TRUE;SPRINGER NATURE;Psychological Research;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11139-019-00218-0;TRUE;SPRINGER NATURE;Ramanujan Journal;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s11139-019-00224-2;TRUE;SPRINGER NATURE;Ramanujan Journal;OA Transformative Agreement - Springer Compact
FWF - Austrian Science Fund;2019;1.996,61 ;10.1007/s00025-019-1134-4;TRUE;SPRINGER NATURE;Results in Mathematics;OA Transformative Agreement - Springer Compact
