pos;institution_name;journal_title;eissn;doi;url;published;accepted;par_fee;article_type;article_group;initial_opt-out
125;Universitätsklinikum Heidelberg;Clinical Neuroradiology;1869-1447;10.1007/s00062-022-01214-6;https://doi.org/10.1007/s00062-022-01214-6;06.09.2022;10.08.2022;2750;originalpaper;Research Article;optin
126;Universitätsklinikum Heidelberg;Photochemical & Photobiological Sciences;1474-9092;10.1007/s43630-022-00337-6;https://doi.org/10.1007/s43630-022-00337-6;19.11.2022;01.11.2022;2750;originalpaper;Research Article;optin
127;Universitätsklinikum Heidelberg;Annals of Surgical Oncology;1534-4681;10.1245/s10434-022-12579-w;https://doi.org/10.1245/s10434-022-12579-w;08.10.2022;24.08.2022;2750;briefcommunication;Research Article;optin
128;Universitätsklinikum Heidelberg;Pediatric Nephrology;1432-198X;10.1007/s00467-022-05426-3;https://doi.org/10.1007/s00467-022-05426-3;15.02.2022;13.12.2021;2750;originalpaper;Research Article;optin
129;Universitätsklinikum Heidelberg;International Journal of Clinical Pharmacy;2210-7711;10.1007/s11096-022-01434-3;https://doi.org/10.1007/s11096-022-01434-3;08.10.2022;18.05.2022;2750;originalpaper;Research Article;optin
130;Universitätsklinikum Heidelberg;Ethik in der Medizin;1437-1618;10.1007/s00481-022-00685-y;https://doi.org/10.1007/s00481-022-00685-y;01.02.2022;24.01.2022;917;bookreview;Non Research Article;optin
131;Universitätsklinikum Heidelberg;Cancer Immunology, Immunotherapy;1432-0851;10.1007/s00262-022-03346-7;https://doi.org/10.1007/s00262-022-03346-7;23.12.2022;05.12.2022;2750;originalpaper;Research Article;optin
132;Universitätsklinikum Heidelberg;Bundesgesundheitsblatt - Gesundheitsforschung - Gesundheitsschutz;1437-1588;10.1007/s00103-022-03486-2;https://doi.org/10.1007/s00103-022-03486-2;13.01.2022;22.12.2021;2750;reviewpaper;Research Article;optin
133;Universitätsklinikum Heidelberg;Knee Surgery, Sports Traumatology, Arthroscopy;1433-7347;10.1007/s00167-022-07102-3;https://doi.org/10.1007/s00167-022-07102-3;25.08.2022;01.08.2022;2750;originalpaper;Research Article;optin
134;Universitätsklinikum Heidelberg;Clinical Research in Cardiology;1861-0692;10.1007/s00392-022-02001-6;https://doi.org/10.1007/s00392-022-02001-6;21.03.2022;01.03.2022;2750;originalpaper;Research Article;optin
135;Universitätsklinikum Heidelberg;Cancer Immunology, Immunotherapy;1432-0851;10.1007/s00262-022-03249-7;https://doi.org/10.1007/s00262-022-03249-7;16.07.2022;24.06.2022;2750;originalpaper;Research Article;optin
136;Universitätsklinikum Heidelberg;Molecular Imaging and Biology;1860-2002;10.1007/s11307-022-01766-6;https://doi.org/10.1007/s11307-022-01766-6;23.08.2022;04.08.2022;2750;originalpaper;Research Article;optin
137;Universitätsklinikum Heidelberg;European Radiology;1432-1084;10.1007/s00330-022-08663-0;https://doi.org/10.1007/s00330-022-08663-0;10.03.2022;13.02.2022;2750;originalpaper;Research Article;optin
138;Universitätsklinikum Heidelberg;Acta Neuropathologica;1432-0533;10.1007/s00401-022-02443-2;https://doi.org/10.1007/s00401-022-02443-2;04.06.2022;21.05.2022;2750;originalpaper;Research Article;optin
141;Universitätsklinikum Heidelberg;Drugs & Aging;1179-1969;10.1007/s40266-022-00928-z;https://doi.org/10.1007/s40266-022-00928-z;12.03.2022;13.02.2022;2750;originalpaper;Research Article;optin
142;Universitätsklinikum Heidelberg;Zeitschrift für Gerontologie und Geriatrie;1435-1269;10.1007/s00391-022-02055-1;https://doi.org/10.1007/s00391-022-02055-1;06.04.2022;08.03.2022;2750;originalpaper;Research Article;optin
143;Universitätsklinikum Heidelberg;American Journal of Cardiovascular Drugs;1179-187X;10.1007/s40256-022-00549-2;https://doi.org/10.1007/s40256-022-00549-2;22.09.2022;15.08.2022;2750;originalpaper;Research Article;optin
144;Universitätsklinikum Heidelberg;Supportive Care in Cancer;1433-7339;10.1007/s00520-022-07336-4;https://doi.org/10.1007/s00520-022-07336-4;29.08.2022;18.08.2022;2750;originalpaper;Research Article;optin
145;Universitätsklinikum Heidelberg;Supportive Care in Cancer;1433-7339;10.1007/s00520-022-07100-8;https://doi.org/10.1007/s00520-022-07100-8;13.05.2022;28.04.2022;2750;originalpaper;Research Article;optin
146;Universitätsklinikum Heidelberg;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06558-5;https://doi.org/10.1007/s00404-022-06558-5;25.04.2022;01.04.2022;2750;originalpaper;Research Article;optin
147;Universitätsklinikum Heidelberg;Bone Marrow Transplantation;1476-5365;10.1038/s41409-022-01867-4;https://doi.org/10.1038/s41409-022-01867-4;22.11.2022;27.10.2022;917;letter;Non Research Article;optin
148;Universitätsklinikum Heidelberg;Die Anaesthesiologie;2731-6866;10.1007/s00101-022-01199-4;https://doi.org/10.1007/s00101-022-01199-4;19.09.2022;26.08.2022;2750;originalpaper;Research Article;optin
149;Universitätsklinikum Heidelberg;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04424-x;https://doi.org/10.1007/s00784-022-04424-x;26.02.2022;19.02.2022;2750;originalpaper;Research Article;optin
150;Universitätsklinikum Heidelberg;Annals of Surgical Oncology;1534-4681;10.1245/s10434-022-12569-y;https://doi.org/10.1245/s10434-022-12569-y;24.09.2022;06.08.2022;2750;originalpaper;Research Article;optin
151;Universitätsklinikum Heidelberg;Ethik in der Medizin;1437-1618;10.1007/s00481-022-00730-w;https://doi.org/10.1007/s00481-022-00730-w;26.10.2022;04.10.2022;917;report;Non Research Article;optin
152;Universitätsklinikum Heidelberg;BioSpektrum;1868-6249;10.1007/s12268-022-1706-9;https://doi.org/10.1007/s12268-022-1706-9;13.02.2022;;2750;reviewpaper;Research Article;optin
153;Universitätsklinikum Heidelberg;Strahlentherapie und Onkologie;1439-099X;10.1007/s00066-022-01950-1;https://doi.org/10.1007/s00066-022-01950-1;11.05.2022;13.04.2022;2750;originalpaper;Research Article;optin
154;Universitätsklinikum Heidelberg;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04389-x;https://doi.org/10.1007/s00784-022-04389-x;01.02.2022;14.01.2022;2750;originalpaper;Research Article;optin
155;Universitätsklinikum Heidelberg;European Radiology;1432-1084;10.1007/s00330-022-09073-y;https://doi.org/10.1007/s00330-022-09073-y;20.08.2022;27.07.2022;2750;originalpaper;Research Article;optin
156;Universitätsklinikum Heidelberg;Pediatric Nephrology;1432-198X;10.1007/s00467-022-05553-x;https://doi.org/10.1007/s00467-022-05553-x;23.04.2022;24.03.2022;2750;originalpaper;Research Article;optin
157;Universitätsklinikum Heidelberg;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04629-5;https://doi.org/10.1007/s00402-022-04629-5;28.09.2022;18.09.2022;2750;originalpaper;Research Article;optin
158;Universitätsklinikum Heidelberg;Herz;1615-6692;10.1007/s00059-022-05098-7;https://doi.org/10.1007/s00059-022-05098-7;04.03.2022;17.01.2022;2750;reviewpaper;Research Article;optin
159;Universitätsklinikum Heidelberg;Indian Journal of Pediatrics;0973-7693;10.1007/s12098-021-04009-8;https://doi.org/10.1007/s12098-021-04009-8;01.02.2022;24.09.2021;2750;originalpaper;Research Article;optin
160;Universitätsklinikum Heidelberg;Langenbeck's Archives of Surgery;1435-2451;10.1007/s00423-022-02592-8;https://doi.org/10.1007/s00423-022-02592-8;27.06.2022;15.06.2022;2750;originalpaper;Research Article;optin
161;Universitätsklinikum Heidelberg;Journal of Neurovirology;1538-2443;10.1007/s13365-022-01071-6;https://doi.org/10.1007/s13365-022-01071-6;29.03.2022;07.03.2022;2750;originalpaper;Research Article;optin
162;Universitätsklinikum Heidelberg;Strahlentherapie und Onkologie;1439-099X;10.1007/s00066-022-01924-3;https://doi.org/10.1007/s00066-022-01924-3;01.04.2022;28.02.2022;917;bookreview;Non Research Article;optin
163;Universitätsklinikum Heidelberg;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04676-7;https://doi.org/10.1007/s00784-022-04676-7;18.08.2022;10.08.2022;2750;originalpaper;Research Article;optin
164;Universitätsklinikum Heidelberg;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04016-y;https://doi.org/10.1007/s00432-022-04016-y;19.04.2022;04.04.2022;2750;originalpaper;Research Article;optin
165;Universitätsklinikum Heidelberg;Pediatric Nephrology;1432-198X;10.1007/s00467-022-05762-4;https://doi.org/10.1007/s00467-022-05762-4;31.10.2022;20.09.2022;2750;originalpaper;Research Article;optin
166;Universitätsklinikum Heidelberg;Gefässchirurgie;1434-3932;10.1007/s00772-022-00919-9;https://doi.org/10.1007/s00772-022-00919-9;17.08.2022;27.07.2022;2750;reviewpaper;Research Article;optin
167;Universitätsklinikum Heidelberg;Leukemia;1476-5551;10.1038/s41375-022-01587-0;https://doi.org/10.1038/s41375-022-01587-0;18.05.2022;27.04.2022;2750;originalpaper;Research Article;optin
168;Universitätsklinikum Heidelberg;Langenbeck's Archives of Surgery;1435-2451;10.1007/s00423-022-02623-4;https://doi.org/10.1007/s00423-022-02623-4;29.07.2022;20.07.2022;2750;originalpaper;Research Article;optin
169;Universitätsklinikum Heidelberg;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06482-8;https://doi.org/10.1007/s00404-022-06482-8;13.03.2022;18.02.2022;2750;originalpaper;Research Article;optin
170;Universitätsklinikum Heidelberg;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06726-7;https://doi.org/10.1007/s00404-022-06726-7;18.08.2022;25.07.2022;2750;originalpaper;Research Article;optin
171;Universitätsklinikum Heidelberg;Intensive Care Medicine;1432-1238;10.1007/s00134-022-06676-3;https://doi.org/10.1007/s00134-022-06676-3;16.04.2022;10.03.2022;917;letter;Non Research Article;optin
172;Universitätsklinikum Heidelberg;Leukemia;1476-5551;10.1038/s41375-022-01687-x;https://doi.org/10.1038/s41375-022-01687-x;02.09.2022;16.08.2022;2750;originalpaper;Research Article;optin
173;Universitätsklinikum Heidelberg;European Child & Adolescent Psychiatry;1435-165X;10.1007/s00787-022-02067-7;https://doi.org/10.1007/s00787-022-02067-7;26.08.2022;05.08.2022;2750;originalpaper;Research Article;optin
174;Universitätsklinikum Heidelberg;Der Schmerz;1432-2129;10.1007/s00482-022-00633-1;https://doi.org/10.1007/s00482-022-00633-1;18.03.2022;01.02.2022;2750;reviewpaper;Research Article;optin
175;Universitätsklinikum Heidelberg;European Journal of Trauma and Emergency Surgery;1863-9941;10.1007/s00068-022-02067-x;https://doi.org/10.1007/s00068-022-02067-x;13.09.2022;16.07.2022;2750;originalpaper;Research Article;optin
176;Universitätsklinikum Heidelberg;Strahlentherapie und Onkologie;1439-099X;10.1007/s00066-021-01898-8;https://doi.org/10.1007/s00066-021-01898-8;11.01.2022;22.12.2021;917;bookreview;Non Research Article;optin
177;Universitätsklinikum Heidelberg;Surgical Endoscopy;1432-2218;10.1007/s00464-021-08969-y;https://doi.org/10.1007/s00464-021-08969-y;25.01.2022;17.12.2021;2750;originalpaper;Research Article;optin
178;Universitätsklinikum Heidelberg;European Child & Adolescent Psychiatry;1435-165X;10.1007/s00787-022-02044-0;https://doi.org/10.1007/s00787-022-02044-0;11.07.2022;05.07.2022;917;editorialnotes;Non Research Article;optin
179;Universitätsklinikum Heidelberg;European Journal of Pediatrics;1432-1076;10.1007/s00431-022-04421-y;https://doi.org/10.1007/s00431-022-04421-y;16.03.2022;13.02.2022;2750;originalpaper;Research Article;optin
180;Universitätsklinikum Heidelberg;Surgical Endoscopy;1432-2218;10.1007/s00464-022-09611-1;https://doi.org/10.1007/s00464-022-09611-1;28.09.2022;03.09.2022;2750;originalpaper;Research Article;optin
181;Universitätsklinikum Heidelberg;Surgical Endoscopy;1432-2218;10.1007/s00464-022-09137-6;https://doi.org/10.1007/s00464-022-09137-6;04.03.2022;13.02.2022;2750;reviewpaper;Research Article;optin
182;Universitätsklinikum Heidelberg;Current Treatment Options in Oncology;1534-6277;10.1007/s11864-022-00946-4;https://doi.org/10.1007/s11864-022-00946-4;05.04.2022;29.11.2021;2750;reviewpaper;Research Article;optin
183;Universitätsklinikum Heidelberg;Hernia;1248-9204;10.1007/s10029-022-02675-x;https://doi.org/10.1007/s10029-022-02675-x;14.09.2022;30.08.2022;2750;reviewpaper;Research Article;optin
184;Universitätsklinikum Heidelberg;European Child & Adolescent Psychiatry;1435-165X;10.1007/s00787-022-01990-z;https://doi.org/10.1007/s00787-022-01990-z;30.04.2022;06.04.2022;2750;originalpaper;Research Article;optin
185;Universitätsklinikum Heidelberg;Journal of Molecular Medicine;1432-1440;10.1007/s00109-022-02244-w;https://doi.org/10.1007/s00109-022-02244-w;19.09.2022;04.08.2022;2750;originalpaper;Research Article;optin
186;Universitätsklinikum Heidelberg;Neurosurgical Review;1437-2320;10.1007/s10143-022-01810-7;https://doi.org/10.1007/s10143-022-01810-7;14.05.2022;06.05.2022;2750;originalpaper;Research Article;optin
187;Universitätsklinikum Heidelberg;Die Anaesthesiologie;2731-6866;10.1007/s00101-022-01175-y;https://doi.org/10.1007/s00101-022-01175-y;18.07.2022;21.06.2022;2750;briefcommunication;Research Article;optin
188;Universitätsklinikum Heidelberg;British Journal of Cancer;1532-1827;10.1038/s41416-022-01756-z;https://doi.org/10.1038/s41416-022-01756-z;22.03.2022;10.02.2022;2750;originalpaper;Research Article;optin
189;Universitätsklinikum Heidelberg;Naunyn-Schmiedeberg's Archives of Pharmacology;1432-1912;10.1007/s00210-022-02342-z;https://doi.org/10.1007/s00210-022-02342-z;29.11.2022;15.11.2022;2750;originalpaper;Research Article;optin
190;Universitätsklinikum Heidelberg;Zeitschrift für Ethik und Moralphilosophie;2522-0071;10.1007/s42048-022-00129-8;https://doi.org/10.1007/s42048-022-00129-8;26.10.2022;26.09.2022;2750;originalpaper;Research Article;optin
191;Medizinische Fakultät Mannheim der Universität Heidelberg;Magnetic Resonance Materials in Physics, Biology and Medicine;1352-8661;10.1007/s10334-022-01040-4;https://doi.org/10.1007/s10334-022-01040-4;02.09.2022;22.08.2022;2750;originalpaper;Research Article;optin
192;Medizinische Fakultät Mannheim der Universität Heidelberg;Die Urologie;2731-7072;10.1007/s00120-022-01931-3;https://doi.org/10.1007/s00120-022-01931-3;09.09.2022;07.08.2022;2750;originalpaper;Research Article;optin
193;Medizinische Fakultät Mannheim der Universität Heidelberg;Journal of Nephrology;1724-6059;10.1007/s40620-021-01221-9;https://doi.org/10.1007/s40620-021-01221-9;04.01.2022;30.11.2021;2750;originalpaper;Research Article;optin
194;Medizinische Fakultät Mannheim der Universität Heidelberg;Psychopharmacology;1432-2072;10.1007/s00213-022-06301-7;https://doi.org/10.1007/s00213-022-06301-7;29.12.2022;16.12.2022;2750;originalpaper;Research Article;optin
195;Medizinische Fakultät Mannheim der Universität Heidelberg;Drugs & Aging;1179-1969;10.1007/s40266-022-00980-9;https://doi.org/10.1007/s40266-022-00980-9;26.10.2022;19.09.2022;2750;reviewpaper;Research Article;optin
196;Medizinische Fakultät Mannheim der Universität Heidelberg;European Archives of Oto-Rhino-Laryngology;1434-4726;10.1007/s00405-022-07699-8;https://doi.org/10.1007/s00405-022-07699-8;21.10.2022;08.10.2022;2750;briefcommunication;Research Article;optin
197;Medizinische Fakultät Mannheim der Universität Heidelberg;Eye;1476-5454;10.1038/s41433-022-02026-1;https://doi.org/10.1038/s41433-022-02026-1;28.03.2022;11.03.2022;2750;originalpaper;Research Article;optin
198;Medizinische Fakultät Mannheim der Universität Heidelberg;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04344-z;https://doi.org/10.1007/s00432-022-04344-z;26.09.2022;31.08.2022;2750;originalpaper;Research Article;optin
199;Medizinische Fakultät Mannheim der Universität Heidelberg;Basic Research in Cardiology;1435-1803;10.1007/s00395-022-00920-z;https://doi.org/10.1007/s00395-022-00920-z;14.03.2022;07.02.2022;2750;originalpaper;Research Article;optin
200;Medizinische Fakultät Mannheim der Universität Heidelberg;Langenbeck's Archives of Surgery;1435-2451;10.1007/s00423-022-02590-w;https://doi.org/10.1007/s00423-022-02590-w;22.06.2022;14.06.2022;2750;originalpaper;Research Article;optin
201;Medizinische Fakultät Mannheim der Universität Heidelberg;Clinical Drug Investigation;1179-1918;10.1007/s40261-022-01138-6;https://doi.org/10.1007/s40261-022-01138-6;16.03.2022;23.02.2022;2750;originalpaper;Research Article;optin
202;Medizinische Fakultät Mannheim der Universität Heidelberg;Clinical Drug Investigation;1179-1918;10.1007/s40261-022-01173-3;https://doi.org/10.1007/s40261-022-01173-3;11.07.2022;16.06.2022;2750;originalpaper;Research Article;optin
203;Medizinische Fakultät Mannheim der Universität Heidelberg;Cardiovascular Drugs and Therapy;1573-7241;10.1007/s10557-021-07310-y;https://doi.org/10.1007/s10557-021-07310-y;11.01.2022;22.12.2021;2750;originalpaper;Research Article;optin
204;Medizinische Fakultät Mannheim der Universität Heidelberg;Acta Neuropathologica;1432-0533;10.1007/s00401-022-02497-2;https://doi.org/10.1007/s00401-022-02497-2;16.09.2022;08.09.2022;2750;originalpaper;Research Article;optin
205;Medizinische Fakultät Mannheim der Universität Heidelberg;European Radiology;1432-1084;10.1007/s00330-022-08777-5;https://doi.org/10.1007/s00330-022-08777-5;28.04.2022;24.03.2022;2750;originalpaper;Research Article;optin
206;Medizinische Fakultät Mannheim der Universität Heidelberg;Journal of Clinical Monitoring and Computing;1573-2614;10.1007/s10877-022-00931-0;https://doi.org/10.1007/s10877-022-00931-0;25.10.2022;10.10.2022;2750;originalpaper;Research Article;optin
207;Medizinische Fakultät Mannheim der Universität Heidelberg;Leukemia;1476-5551;10.1038/s41375-022-01615-z;https://doi.org/10.1038/s41375-022-01615-z;05.07.2022;25.05.2022;2750;originalpaper;Research Article;optin
208;Medizinische Fakultät Mannheim der Universität Heidelberg;International Journal of Computer Assisted Radiology and Surgery;1861-6429;10.1007/s11548-022-02645-9;https://doi.org/10.1007/s11548-022-02645-9;20.05.2022;15.04.2022;2750;originalpaper;Research Article;optin
209;Medizinische Fakultät Mannheim der Universität Heidelberg;American Journal of Cardiovascular Drugs;1179-187X;10.1007/s40256-022-00525-w;https://doi.org/10.1007/s40256-022-00525-w;30.03.2022;08.02.2022;2750;originalpaper;Research Article;optin
210;Medizinische Fakultät Mannheim der Universität Heidelberg;European Journal of Clinical Pharmacology;1432-1041;10.1007/s00228-022-03389-w;https://doi.org/10.1007/s00228-022-03389-w;27.09.2022;07.09.2022;2750;originalpaper;Research Article;optin
211;Medizinische Fakultät Mannheim der Universität Heidelberg;Allergo Journal International;2197-0378;10.1007/s40629-022-00221-w;https://doi.org/10.1007/s40629-022-00221-w;20.07.2022;29.05.2022;2750;reviewpaper;Research Article;optin
212;Medizinische Fakultät Mannheim der Universität Heidelberg;Die Urologie;2731-7072;10.1007/s00120-022-01793-9;https://doi.org/10.1007/s00120-022-01793-9;09.03.2022;11.01.2022;2750;originalpaper;Research Article;optin
213;Medizinische Fakultät Mannheim der Universität Heidelberg;Zeitschrift für Gerontologie und Geriatrie;1435-1269;10.1007/s00391-022-02131-6;https://doi.org/10.1007/s00391-022-02131-6;08.12.2022;13.10.2022;2750;originalpaper;Research Article;optin
214;Medizinische Fakultät Mannheim der Universität Heidelberg;The International Journal of Cardiovascular Imaging;1875-8312;10.1007/s10554-022-02656-2;https://doi.org/10.1007/s10554-022-02656-2;25.06.2022;22.05.2022;2750;originalpaper;Research Article;optin
215;Medizinische Fakultät Mannheim der Universität Heidelberg;Investigational New Drugs;1573-0646;10.1007/s10637-022-01227-5;https://doi.org/10.1007/s10637-022-01227-5;07.04.2022;25.02.2022;2750;originalpaper;Research Article;optin
216;Medizinische Fakultät Mannheim der Universität Heidelberg;Die Anaesthesiologie;2731-6866;10.1007/s00101-022-01183-y;https://doi.org/10.1007/s00101-022-01183-y;17.08.2022;19.06.2022;2750;originalpaper;Research Article;optin
217;Medizinische Fakultät Mannheim der Universität Heidelberg;Surgical Endoscopy;1432-2218;10.1007/s00464-022-09342-3;https://doi.org/10.1007/s00464-022-09342-3;06.06.2022;13.05.2022;2750;originalpaper;Research Article;optin
218;Medizinische Fakultät Mannheim der Universität Heidelberg;Journal of Neurology;1432-1459;10.1007/s00415-022-11082-2;https://doi.org/10.1007/s00415-022-11082-2;25.03.2022;11.03.2022;2750;originalpaper;Research Article;optin
219;Medizinische Fakultät Mannheim der Universität Heidelberg;Acta Neurochirurgica;0942-0940;10.1007/s00701-022-05347-y;https://doi.org/10.1007/s00701-022-05347-y;25.08.2022;08.08.2022;2750;originalpaper;Research Article;optin
220;Medizinische Fakultät Mannheim der Universität Heidelberg;Diabetologia;1432-0428;10.1007/s00125-022-05700-x;https://doi.org/10.1007/s00125-022-05700-x;30.04.2022;07.02.2022;2750;originalpaper;Research Article;optin
221;Medizinische Fakultät Mannheim der Universität Heidelberg;Heart and Vessels;1615-2573;10.1007/s00380-021-02018-3;https://doi.org/10.1007/s00380-021-02018-3;24.01.2022;24.12.2021;2750;originalpaper;Research Article;optin
223;Medizinische Fakultät Mannheim der Universität Heidelberg;Basic Research in Cardiology;1435-1803;10.1007/s00395-022-00915-w;https://doi.org/10.1007/s00395-022-00915-w;01.03.2022;28.01.2022;2750;originalpaper;Research Article;optin
224;Medizinische Fakultät Mannheim der Universität Heidelberg;Molecular Biology Reports;1573-4978;10.1007/s11033-022-07331-2;https://doi.org/10.1007/s11033-022-07331-2;18.03.2022;02.03.2022;2750;originalpaper;Research Article;optin
226;Medizinische Fakultät Mannheim der Universität Heidelberg;Herz;1615-6692;10.1007/s00059-021-05091-6;https://doi.org/10.1007/s00059-021-05091-6;10.01.2022;16.11.2021;2750;originalpaper;Research Article;optin
227;Medizinische Fakultät Mannheim der Universität Heidelberg;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04220-w;https://doi.org/10.1007/s00432-022-04220-w;08.08.2022;18.07.2022;2750;originalpaper;Research Article;optin
228;Medizinische Fakultät Mannheim der Universität Heidelberg;Pflügers Archiv - European Journal of Physiology;1432-2013;10.1007/s00424-022-02728-1;https://doi.org/10.1007/s00424-022-02728-1;22.07.2022;05.07.2022;2750;originalpaper;Research Article;optin
229;Medizinische Fakultät Mannheim der Universität Heidelberg;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06778-9;https://doi.org/10.1007/s00404-022-06778-9;27.10.2022;28.08.2022;2750;originalpaper;Research Article;optin
230;Medizinische Fakultät Mannheim der Universität Heidelberg;Clinical Research in Cardiology;1861-0692;10.1007/s00392-022-02040-z;https://doi.org/10.1007/s00392-022-02040-z;05.07.2022;09.05.2022;2750;originalpaper;Research Article;optin
231;Medizinische Fakultät Mannheim der Universität Heidelberg;Therapeutic Innovation & Regulatory Science;2168-4804;10.1007/s43441-021-00364-y;https://doi.org/10.1007/s43441-021-00364-y;11.01.2022;20.12.2021;2750;originalpaper;Research Article;optin
232;Medizinische Fakultät Mannheim der Universität Heidelberg;Applied Health Economics and Health Policy;1179-1896;10.1007/s40258-022-00737-w;https://doi.org/10.1007/s40258-022-00737-w;11.07.2022;02.05.2022;2750;originalpaper;Research Article;optin
233;Medizinische Fakultät Mannheim der Universität Heidelberg;The European Journal of Health Economics;1618-7601;10.1007/s10198-021-01427-5;https://doi.org/10.1007/s10198-021-01427-5;17.01.2022;23.12.2021;2750;originalpaper;Research Article;optin
234;Medizinische Fakultät Mannheim der Universität Heidelberg;Current Treatment Options in Oncology;1534-6277;10.1007/s11864-021-00928-y;https://doi.org/10.1007/s11864-021-00928-y;11.03.2022;26.07.2021;2750;reviewpaper;Research Article;optin
235;Medizinische Fakultät Heidelberg der Universität Heidelberg;Clinical Neuroradiology;1869-1447;10.1007/s00062-022-01181-y;https://doi.org/10.1007/s00062-022-01181-y;13.06.2022;16.05.2022;2750;originalpaper;Research Article;optin
236;Medizinische Fakultät Heidelberg der Universität Heidelberg;Annals of Surgical Oncology;1534-4681;10.1245/s10434-022-12959-2;https://doi.org/10.1245/s10434-022-12959-2;24.12.2022;06.12.2022;2750;briefcommunication;Research Article;optin
237;Medizinische Fakultät Heidelberg der Universität Heidelberg;Die Ophthalmologie;2731-7218;10.1007/s00347-022-01660-0;https://doi.org/10.1007/s00347-022-01660-0;31.05.2022;05.05.2022;2750;briefcommunication;Research Article;optin
238;Medizinische Fakultät Heidelberg der Universität Heidelberg;Pflügers Archiv - European Journal of Physiology;1432-2013;10.1007/s00424-022-02778-5;https://doi.org/10.1007/s00424-022-02778-5;12.12.2022;01.12.2022;917;editorialnotes;Non Research Article;optin
239;Medizinische Fakultät Heidelberg der Universität Heidelberg;Neurotherapeutics;1878-7479;10.1007/s13311-022-01320-w;https://doi.org/10.1007/s13311-022-01320-w;10.11.2022;10.10.2022;2750;reviewpaper;Research Article;optin
240;Medizinische Fakultät Heidelberg der Universität Heidelberg;Supportive Care in Cancer;1433-7339;10.1007/s00520-022-07474-9;https://doi.org/10.1007/s00520-022-07474-9;22.12.2022;25.11.2022;2750;originalpaper;Research Article;optin
241;Medizinische Fakultät Heidelberg der Universität Heidelberg;European Journal of Human Genetics;1476-5438;10.1038/s41431-021-01027-0;https://doi.org/10.1038/s41431-021-01027-0;11.01.2022;09.12.2021;2750;originalpaper;Research Article;optin
242;Medizinische Fakultät Heidelberg der Universität Heidelberg;Advances in Health Sciences Education;1573-1677;10.1007/s10459-022-10120-y;https://doi.org/10.1007/s10459-022-10120-y;06.07.2022;23.04.2022;2750;originalpaper;Research Article;optin
243;Medizinische Fakultät Heidelberg der Universität Heidelberg;Bone Marrow Transplantation;1476-5365;10.1038/s41409-022-01734-2;https://doi.org/10.1038/s41409-022-01734-2;09.06.2022;30.05.2022;917;letter;Non Research Article;optin
244;Medizinische Fakultät Heidelberg der Universität Heidelberg;Clinical Neuroradiology;1869-1447;10.1007/s00062-022-01233-3;https://doi.org/10.1007/s00062-022-01233-3;16.12.2022;14.10.2022;2750;originalpaper;Research Article;optin
245;Medizinische Fakultät Heidelberg der Universität Heidelberg;Annals of Hematology;1432-0584;10.1007/s00277-022-04866-z;https://doi.org/10.1007/s00277-022-04866-z;21.05.2022;09.05.2022;2750;originalpaper;Research Article;optin
246;Medizinische Fakultät Heidelberg der Universität Heidelberg;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04529-8;https://doi.org/10.1007/s00402-022-04529-8;05.07.2022;16.06.2022;2750;originalpaper;Research Article;optin
247;Medizinische Fakultät Heidelberg der Universität Heidelberg;Pediatric Drugs;1179-2019;10.1007/s40272-022-00514-1;https://doi.org/10.1007/s40272-022-00514-1;02.09.2022;25.04.2022;2750;reviewpaper;Research Article;optin
248;Medizinische Fakultät Heidelberg der Universität Heidelberg;Pediatric Nephrology;1432-198X;10.1007/s00467-022-05777-x;https://doi.org/10.1007/s00467-022-05777-x;20.10.2022;29.09.2022;2750;originalpaper;Research Article;optin
249;Medizinische Fakultät Heidelberg der Universität Heidelberg;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04636-1;https://doi.org/10.1007/s00784-022-04636-1;21.07.2022;12.07.2022;2750;originalpaper;Research Article;optin
250;Medizinische Fakultät Heidelberg der Universität Heidelberg;Acta Neuropathologica;1432-0533;10.1007/s00401-022-02492-7;https://doi.org/10.1007/s00401-022-02492-7;07.09.2022;01.09.2022;2750;briefcommunication;Research Article;optin
251;Medizinische Fakultät Heidelberg der Universität Heidelberg;Clinical Neuroradiology;1869-1447;10.1007/s00062-022-01236-0;https://doi.org/10.1007/s00062-022-01236-0;02.12.2022;25.10.2022;2750;originalpaper;Research Article;optin
252;Medizinische Fakultät Heidelberg der Universität Heidelberg;Annals of Surgical Oncology;1534-4681;10.1245/s10434-022-12661-3;https://doi.org/10.1245/s10434-022-12661-3;10.12.2022;25.09.2022;2750;originalpaper;Research Article;optin
