"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url";;"institution";"period";"euro";"doi";"backlist_oa";"book_title"
"CNRS - Centre national de la recherche scientifique";2021;2660,4;"10.7554/elife.75639";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;982,5;"10.1016/j.actpsy.2021.103332";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2460;"10.1016/j.agrformet.2021.108529";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1807,5;"10.1016/j.apgeochem.2021.105009";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2527,5;"10.1016/j.bbabio.2021.148504";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3049,2;"10.1016/j.biochi.2021.06.005";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2520;"10.1016/j.biomaterials.2019.119404";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2100;"10.1016/j.bpj.2021.02.027";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1750;"10.1016/j.bpr.2021.100021";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2520;"10.1016/j.canlet.2021.01.026";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2137,5;"10.1016/j.cattod.2021.01.009";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2137,5;"10.1016/j.cattod.2021.03.030";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4488;"10.1016/j.celrep.2020.108048";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3640;"10.1016/j.celrep.2020.108635";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4550;"10.1016/j.celrep.2020.108654";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4500;"10.1016/j.celrep.2021.108965";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4500;"10.1016/j.celrep.2021.109289";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2630;"10.1016/j.isci.2020.102029";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4500;"10.1016/j.celrep.2021.109620";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4500;"10.1016/j.celrep.2021.109678";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3600;"10.1016/j.celrep.2021.109884";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4500;"10.1016/j.celrep.2021.109895";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4500;"10.1016/j.celrep.2021.110070";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4500;"10.1016/j.crmeth.2021.100119";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4540;"10.1016/j.cels.2021.04.008";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2055;"10.1016/j.ceramint.2021.09.310";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1120;"10.1016/j.cities.2021.103211";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3456;"10.1016/j.cognition.2021.104945";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2400;"10.1016/j.combustflame.2021.111485";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3200;"10.1016/j.combustflame.2021.111799";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1380;"10.1016/j.comppsych.2021.152234";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1650;"10.1016/j.csbj.2021.05.014";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2137,5;"10.1016/j.cpc.2021.108182";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3090;"10.1016/j.ccr.2021.213797";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4550;"10.1016/j.cub.2021.04.041";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2722,5;"10.1016/j.gde.2021.05.001";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,1;"10.1016/j.gde.2021.08.004";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;530;"10.1016/j.dib.2020.106477";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;457,5;"10.1016/j.dib.2021.106818";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;610;"10.1016/j.dib.2021.106943";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;457,5;"10.1016/j.dib.2021.106951";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;457,5;"10.1016/j.dib.2021.107081";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4550;"10.1016/j.devcel.2021.03.030";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2410;"10.1016/j.dcn.2021.100950";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2650;"10.1016/j.dcn.2021.100998";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2295;"10.1016/j.dnarep.2021.103159";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2280;"10.1016/j.epsl.2020.116653";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2310;"10.1016/j.epsl.2021.116794";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3060;"10.1016/j.ebiom.2020.103038";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1642,5;"10.1016/j.ecolind.2021.107637";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2190;"10.1016/j.ecolind.2021.108047";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1710;"10.1016/j.ecoenv.2021.112008";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2190;"10.1016/j.enbuild.2021.110846";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2710;"10.1016/j.enconman.2020.113685";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3120;"10.1016/j.enconman.2021.114951";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2085;"10.1016/j.ensm.2021.09.015";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3060;"10.1016/j.envint.2021.106625";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2332,5;"10.1016/j.envpol.2020.116263";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1612,5;"10.1016/j.epidem.2021.100445";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1612,5;"10.1016/j.epidem.2021.100459";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2500;"10.1016/j.yebeh.2021.108357";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1380;"10.1016/j.ejcb.2021.151161";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2760;"10.1016/j.gca.2021.07.038";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1442,93;"10.1016/j.gecco.2020.e01428";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2500;"10.1016/j.gfs.2021.100513";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2580;"10.1016/j.hal.2021.101997";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1288;"10.1016/j.ijppaw.2021.01.004";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1500;"10.1016/j.jag.2021.102392";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2000;"10.1016/j.jag.2021.102424";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2000;"10.1016/j.jag.2021.102532";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1000,18;"10.1016/j.jag.2021.102563";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1132,5;"10.1016/j.ijid.2021.08.029";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;390;"10.1016/j.ijid.2021.09.076";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2590;"10.1016/j.isci.2020.101222";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2630;"10.1016/j.isci.2020.101710";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2630;"10.1016/j.isci.2020.101861";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2590;"10.1016/j.isci.2021.102075";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2600;"10.1016/j.isci.2021.102231";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2600;"10.1016/j.isci.2021.102383";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2600;"10.1016/j.isci.2021.102806";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2197,5;"10.1016/j.jaap.2021.105241";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1792,5;"10.1016/j.jas.2019.04.006";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3130;"10.1016/j.jas.2021.105370";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3130;"10.1016/j.jas.2021.105383";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1185;"10.1016/j.jasrep.2021.103185";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2190;"10.1016/j.jbc.2021.100305";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2190;"10.1016/j.jbc.2021.100578";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1752;"10.1016/j.jbc.2021.100913";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1095;"10.1074/jbc.ra120.016299";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2985;"10.1016/j.jconrel.2021.04.021";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1507,5;"10.1016/j.jebo.2021.07.030";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2167,5;"10.1016/j.jenvrad.2021.106552";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1740;"10.1016/j.jfluidstructs.2020.103193";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1710;"10.1016/j.jglr.2021.04.021";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2085;"10.1016/j.jhazmat.2021.125077";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1900;"10.1016/j.ejrh.2021.100824";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2190;"10.1016/j.jlr.2021.100059";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;720;"10.1016/j.jmrt.2021.01.105";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;720;"10.1016/j.jmrt.2021.04.067";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2400;"10.1016/j.jpowsour.2020.229320";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2400;"10.1016/j.jpowsour.2021.230384";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2400;"10.1016/j.jpowsour.2021.230486";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1612,5;"10.1016/j.jqsrt.2021.107848";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1425;"10.1016/j.matdes.2020.109160";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2250;"10.1617/s11527-018-1180-5";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2350,43;"10.1016/j.mtchem.2019.04.004";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;457,5;"10.1016/j.mex.2021.101396";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1620;"10.1016/j.mcn.2022.103726";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;4550;"10.1016/j.molcel.2021.01.039";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2032,5;"10.1016/j.molmet.2021.101172";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3300;"10.1016/j.omtn.2021.10.007";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1642,5;"10.1016/j.nbd.2020.105236";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1095;"10.1016/j.nbd.2021.105288";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2190;"10.1016/j.nbd.2021.105363";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1642,5;"10.1016/j.nbd.2021.105469";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1942,5;"10.1016/j.neuroimage.2020.117069";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2167,5;"10.1016/j.neuroimage.2020.117589";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1942,5;"10.1016/j.neuroimage.2020.117685";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2167,5;"10.1016/j.neuroimage.2021.117811";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2167,5;"10.1016/j.neuroimage.2021.117853";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2622,68;"10.1016/j.neuroimage.2021.118053";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2167,5;"10.1016/j.neuroimage.2021.118173";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2890;"10.1016/j.neuroimage.2021.118577";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2760;"10.1016/j.nicl.2021.102702";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2070;"10.1016/j.nicl.2021.102812";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3110;"10.1016/j.neuropharm.2021.108534";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2655;"10.1016/j.neubiorev.2021.02.043";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1755;"10.1016/j.pepi.2020.106640";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1755;"10.1016/j.pepi.2021.106806";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1260;"10.1016/j.physo.2021.100059";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1627,5;"10.1016/j.pss.2021.105162";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1627,5;"10.1016/j.pss.2021.105173";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1627,5;"10.1016/j.pss.2021.105176";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1627,5;"10.1016/j.pss.2021.105214";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1627,5;"10.1016/j.pss.2021.105344";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1550;"10.1016/j.xplc.2021.100166";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1740;"10.1016/j.polymertesting.2021.107140";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2002,5;"10.1016/j.pbiomolbio.2021.05.008";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2628;"10.1016/j.pocean.2021.102673";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1837,5;"10.1016/j.protis.2021.125806";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2100;"10.1016/j.quascirev.2021.107148";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2497,5;"10.1016/j.rse.2021.112345";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3330;"10.1016/j.rse.2021.112469";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2497,5;"10.1016/j.rse.2021.112615";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1640;"10.1016/j.resourpol.2021.102465";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;352,5;"10.1016/j.rinp.2021.104397";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2370;"10.1016/j.neurol.2021.08.004";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2235;"10.1016/j.scitotenv.2021.146398";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2235;"10.1016/j.scitotenv.2021.149778";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2610;"10.1016/j.snb.2021.129705";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2265;"10.1016/j.solmat.2021.111066";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3330;"10.1016/j.stemcr.2020.12.009";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;3300;"10.1016/j.stemcr.2021.05.002";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;397,5;"10.1016/j.scr.2020.102106";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2422,5;"10.1016/j.watres.2021.117395";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1960;"10.1016/j.wace.2021.100356";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2880;"10.1108/dpm-03-2021-0089";"TRUE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1250;"10.7185/geochemlet.2112";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1350;"10.12688/f1000research.27413.3";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;820,82;"10.12688/f1000research.53961.3";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;672,96;"10.12688/f1000research.54533.2";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fnagi.2021.766587";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;937,25;"10.3389/fams.2020.613962";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;937,25;"10.3389/fams.2021.624456";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;937,25;"10.3389/fspas.2021.619463";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;994,68;"10.3389/fspas.2021.654879";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;948,18;"10.3389/fspas.2021.684734";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;986,82;"10.3389/fspas.2021.710851";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fbioe.2021.574035";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fbioe.2021.676003";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fbioe.2021.710132";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fbioe.2021.722275";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fbioe.2021.780197";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1623,43;"10.3389/fbinf.2021.684970";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2029,35;"10.3389/fcvm.2020.615507";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;948,18;"10.3389/fcvm.2021.690533";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1548,5;"10.3389/fctls.2021.669260";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fcell.2020.609493";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fcell.2020.624213";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1682,98;"10.3389/fcell.2021.645235";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2512,52;"10.3389/fcell.2021.667296";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1438,8;"10.3389/fcell.2021.668006";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fcell.2021.684108";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fcell.2021.688878";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/fcell.2021.702584";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2151,69;"10.3389/fcell.2021.731996";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fcell.2021.737907";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fcell.2021.739357";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2151,69;"10.3389/fcell.2021.744982";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2025,12;"10.3389/fcell.2021.778887";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fcimb.2021.634427";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;876,62;"10.3389/fcimb.2021.660007";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/fcimb.2021.694020";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/fncel.2021.604865";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1507,75;"10.3389/fncel.2021.626043";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1617,44;"10.3389/fchem.2021.678962";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fchem.2021.746735";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/fchem.2021.751054";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2616,06;"10.3389/fchem.2021.780608";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;986,82;"10.3389/fclim.2021.731036";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1957,69;"10.3389/fncom.2021.658764";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1625,49;"10.3389/fdgth.2020.604552";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;214,2;"10.3389/feart.2020.530997";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/feart.2020.601169";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/feart.2021.617294";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2060,94;"10.3389/feart.2021.626372";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2432,28;"10.3389/feart.2021.631368";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2404,25;"10.3389/feart.2021.638723";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;285,77;"10.3389/feart.2021.671378";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/feart.2021.701720";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2481,54;"10.3389/feart.2021.705351";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2531,4;"10.3389/feart.2022.694062";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2029,35;"10.3389/fevo.2020.555429";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2029,35;"10.3389/fevo.2020.601202";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;2129,64;"10.3389/fevo.2020.625137";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1129,15;"10.3389/fevo.2021.634413";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1923;"10.3389/fevo.2021.655561";"FALSE";;;;;;;;;;;;;
"CNRS - Centre national de la recherche scientifique";2021;1018,01;"10.3389/fevo.2021.702576";"FALSE";;;;;;;;;;;;;
