institution,period,euro,DOI,is_hybrid,authors,Article title,Journal full title
Universitat de Barcelona,2017,"315,58",http://dx.doi.org/10.3389/fpsyg.2017.02031,FALSE,"Escolano-Pérez, Elena; Herrero-Nivela, Maria Luisa; Blanco-Villaseñor, Angel; Anguera, M. Teresa",Systematic Observation: Relevance of This Approach in Preschool Executive Function Assessment and Association with Later Academic Skills,Frontiers in Psychology
Universitat de Barcelona,2017,"965,77",http://dx.doi.org/10.3390/ijms18112431,FALSE,"Giménez, Alícia; Duch, Paula; Puig, Marta; Gabasa, Marta; Xaubet, Antoni; Alcaraz, Jordi",Dysregulated Collagen Homeostasis by Matrix Stiffening and TGF-&#946;1 in Fibroblasts from Idiopathic Pulmonary Fibrosis Patients: Role of FAK/Akt,International Journal of Molecular Sciences
Universitat de Barcelona,2017,"1260,6",http://dx.doi.org/10.1371/journal.pone.0188357,FALSE,"Orengo, Dorcas J.; Aguadé, Montserrat; Juan, Elvira",Characterization of dFOXO binding sites upstream of the Insulin Receptor P2 promoter across the Drosophila phylogeny,PLOS ONE
Universitat de Barcelona,2017,"1542,48",http://dx.doi.org/10.3390/ijms18112475,FALSE,"Carvajal-Vidal, Paulina; Mallandrich, Mireia; García, María Luisa; Calpena, Ana Cristina",Effect of Different Skin Penetration Promoters in Halobetasol Propionate Permeation and Retention in Human Skin,International Journal of Molecular Sciences
Universitat de Barcelona,2017,"855,16",http://dx.doi.org/10.3390/nu9121346,FALSE,"Miró, Lluïsa; Garcia-Just, Alba; Amat, Concepció; Polo, Javier; Moretó, Miquel; Pérez-Bosque, Anna",Dietary Animal Plasma Proteins Improve the Intestinal Immune Response in Senescent Mice,Nutrients
Universitat de Barcelona,2017,1305,http://dx.doi.org/10.1038/s41598-017-17650-1,FALSE,"Puerma, Eva; Orengo, Dorcas J.; Aguadé, Montserrat",Inversion evolutionary rates might limit the experimental identification of inversion breakpoints in non-model species,Scientific Reports
Universitat de Barcelona,2017,"1269,73",http://dx.doi.org/10.1371/journal.pone.0181029,FALSE,"Ribera, Judit; Estupiñán, Mónica; Fuentes, Alba; Fillat, Amanda; Martínez, Josefina; Diaz, Pilar",Bacillus sp. JR3 esterase LipJ: A new mesophilic enzyme showing traces of a thermophilic past,PLOS ONE
Universitat de Barcelona,2017,780,http://dx.doi.org/10.1088/1367-2630/aa936a,FALSE,"Amato, R.; Kouvaris, N. E.; San Miguel, M.; Díaz-Guilera, A.",Opinion competition dynamics on multiplex networks,New Journal of Physics
Universitat de Barcelona,2017,783,http://dx.doi.org/10.1038/s41598-017-15904-6,FALSE,"Català, Frederic; Marsà, Ferran; Montes-Usategui, Mario; Farré, Arnau; Martín-Badosa, Estela",Influence of experimental parameters on the laser heating of an optical trap,Scientific Reports
Universitat de Barcelona,2017,"767,88",http://dx.doi.org/10.3389/fpls.2017.00370,FALSE,"Puigvert, Marina; Guarischi-Sousa, Rodrigo; Zuluaga, Paola; S. Coll, Núria; Macho, Alberto P.; Setubal, João C.; Valls, Marc",Transcriptomes of Ralstonia solanacearum during Root Colonization of Solanum commersonii,Frontiers in Plant Science
Universitat de Barcelona,2017,"199,08",http://dx.doi.org/10.3389/fpls.2017.00504,FALSE,"Erill, Ivan; Puigvert, Marina; Legrand, Ludovic; Guarischi-Sousa, Rodrigo; Vandecasteele, Céline; Setubal, João C.; Genin, Stephane; Guidot, Alice; Valls, Marc",Comparative Analysis of Ralstonia solanacearum Methylomes,Frontiers in Plant Science
Universitat de Barcelona,2017,"126,98",http://dx.doi.org/10.3389/fpls.2017.01424,FALSE,"Ferreira, Virginia; Pianzzola, María J.; Vilaró, Francisco L.; Galván, Guillermo A.; Tondo, María L.; Rodriguez, María V.; Orellano, Elena G.; Valls, Marc; Siri, María I.",Interspecific Potato Breeding Lines Display Differential Colonization Patterns and Induced Defense Responses after Ralstonia solanacearum Infection,Frontiers in Plant Science
