institution,period,euro,DOI,is_hybrid,authors,Article title,Journal full title
Universitat de Barcelona,2016,1165,http://dx.doi.org/10.1038/srep36248 ,FALSE,"Puerma, Eva; Orengo, Dorcas J.; Aguadé, Montserrat",Multiple and diverse structural changes affect the breakpoint regions of polymorphic inversions across the Drosophila genus,Scientific Reports
Universitat de Barcelona,2016,"1387,32",http://dx.doi.org/10.1371/journal.pone.0166082 ,FALSE,"Rigo-Adrover, Maria del Mar; Franch, Àngels; Castell, Margarida; Pérez-Cano, Francisco José",Preclinical Immunomodulation by the Probiotic Bifidobacterium breve M-16V in Early Life,PLOS ONE
Universitat de Barcelona,2016,"1855,94",http://dx.doi.org/10.1155/2017/7417505 ,FALSE,"Camps-Bossacoma, Mariona; Pérez-Cano, Francisco J.; Franch, Àngels; Castell, Margarida",Gut Microbiota in a Rat Oral Sensitization Model: Effect of a Cocoa-Enriched Diet,Oxidative Medicine and Cellular Longevity
Universitat de Barcelona,2016,"582,5",http://dx.doi.org/10.1038/srep29892 ,FALSE,"Pascual, Marta; Palero, Ferran; García-Merchán, Víctor Hugo; Macpherson, Enrique; Robainas-Barcia, Aymée; Mestres, Francesc; Roda, Tania; Abelló, Pere",Temporal and spatial genetic differentiation in the crab Liocarcinus depurator across the Atlantic-Mediterranean transition,Scientific Reports
Universitat de Barcelona,2016,"582,5",http://dx.doi.org/10.1038/srep23754 ,FALSE,"Pegueroles, Cinta; Ferrés-Coy, Albert; Martí-Solano, Maria; Aquadro, Charles F.; Pascual, Marta; Mestres, Francesc",Inversions and adaptation to the plant toxin ouabain shape DNA sequence variation within and between chromosomal inversions of Drosophila subobscura,Scientifc Reports
Universitat de Barcelona,2016,932,http://dx.doi.org/10.1038/srep35962 ,FALSE,"Pérez-Rodríguez, Francisco J.; Andrea, Lucía D’; Castellarnau, Montserrat de; Costafreda, Maria Isabel; Guix, Susana; Ribes, Enric; Quer, Josep; Gregori, Josep; Bosch, Albert; Pintó, Rosa M.",Improving virus production through quasispecies genomic selection and molecular breeding,Scientific Reports
Universitat de Barcelona,2016,"582,5",http://dx.doi.org/10.1038/srep33269,FALSE,"Garcia-Cisneros, Alex; Palacín, Creu; Ben Khadra, Yousra; Pérez-Portela, Rocío",Low genetic diversity and recent demographic expansion in the red starfish Echinaster sepositus (Retzius 1816),Scientific Reports
Universitat de Barcelona,2016,"873,75",http://dx.doi.org/10.1038/srep37373 ,FALSE,"Soriano-Redondo, Andrea; Cortés, Verónica; Reyes-González, José Manuel; Guallar, Santi; Bécares, Juan; Rodríguez, Beneharo; Arcos, José Manuel; González-Solís, Jacob",Relative abundance and distribution of fisheries influence risk of seabird bycatch,Scientific Reports
Universitat de Barcelona,2016,"954,55",http://dx.doi.org/10.5194/cp-12-849-2016 ,FALSE,"Cisneros, Mercè; Cacho, Isabel; Frigola, Jaime; Canals, Miguel; Masqué, Pere; Martrat, Belen; Casado, Marta; Grimalt, Joan O.; Pena, Leopoldo D.; Margaritelli, Giulia; Lirer, Fabrizio",Sea surface temperature variability in the central-western Mediterranean Sea during the last 2700 years: a multi-proxy and multi-record approach,Climate of the Past
Universitat de Barcelona,2016,2000,http://dx.doi.org/10.3389/fmicb.2016.01981 ,FALSE,"Alvarez, Carina-Shianya; Badia, Josefa; Bosch, Manel; Giménez, Rosa; Baldomà, Laura",Outer Membrane Vesicles and Soluble Factors Released by Probiotic Escherichia coli Nissle 1917 and Commensal ECOR63 Enhance Barrier Function by Regulating Expression of Tight Junction Proteins in Intestinal Epithelial Cells,Frontiers in Microbiology
Universitat de Barcelona,2016,1463,http://dx.doi.org/10.1093/gbe/evw296 ,FALSE,"Vizueta, Joel; Frías-López, Cristina; Macías-Hernández, Nuria; Arnedo, Miquel A.; Sánchez-Gracia, Alejandro; Rozas, Julio",Evolution of Chemosensory Gene Families in Arthropods: Insight from the First Inclusive Comparative Transcriptome Analysis across Spider Appendages,Genome Biology and Evolution
