"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id","APC","Colour charges","Cover","Hybrid-OA","Other","Page charges","Permission","Publication charges","Reprint","Submission fee","identifier"
"desy","2018","3850.00","10.1038/s41467-018-07265-z",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:414404","PUBDB-2018-03920","3850.00","","","","","","","","","","oai:bib-pubdb1.desy.de:414404"
"desy","2018","1709.00","10.1364/oe.26.029744",TRUE,"OSA","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:414504","PUBDB-2018-03999","","","","1709.00","28.57","1148.43","","","","","oai:bib-pubdb1.desy.de:414504"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2018","1900","10.1016/j.astropartphys.2018.10.007",TRUE,"Elsevier Science","Astroparticle physics","0927-6505","CCBYNCND4",NA,"oai:bib-pubdb1.desy.de:414896","PUBDB-2018-04279","","","","1900","","","","","","","oai:bib-pubdb1.desy.de:414896"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","2250","10.1088/1361-648x/aaedf3",TRUE,"IOP Publ.","Journal of physics / Condensed matter","0953-8984","CCBY3",NA,"oai:bib-pubdb1.desy.de:415485","PUBDB-2018-04519","","","","2250","","","","","","","oai:bib-pubdb1.desy.de:415485"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1370.00","10.1038/s41598-019-38556-0",FALSE,"British Antarctic Survey","Scientific reports","0068-1261","CCBY4",NA,"oai:bib-pubdb1.desy.de:417856","PUBDB-2019-00032","1370.00","","","","","","","","","","oai:bib-pubdb1.desy.de:417856"
"desy","2019","1136.36","10.1107/s2053273318015395",TRUE,"Blackwell","Acta crystallographica / A","0108-7673","CCBY4",NA,"oai:bib-pubdb1.desy.de:417870","PUBDB-2019-00046","","","","1136.36","","","","","","","oai:bib-pubdb1.desy.de:417870"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1308.10","10.1107/s2052252519000514",FALSE,"IUCr","IUCrJ","2052-2525","CCBY4",NA,"oai:bib-pubdb1.desy.de:418126","PUBDB-2019-00213","1308.10","","","","","","","","","","oai:bib-pubdb1.desy.de:418126"
"desy","2019","1926.78","10.1063/1.5068753",TRUE,"American Inst. of Physics","Journal of applied physics","0021-8979","CCBY4",NA,"oai:bib-pubdb1.desy.de:418803","PUBDB-2019-00719","","","","1926.78","","","","","","","oai:bib-pubdb1.desy.de:418803"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1234.02","10.1103/physrevx.9.011025",FALSE,"APS","Physical review / X","2160-3308","CCBY4",NA,"oai:bib-pubdb1.desy.de:419044","PUBDB-2019-00906","1234.02","","","","","","","","","","oai:bib-pubdb1.desy.de:419044"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1946.04","10.1063/1.5086374",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBY4",NA,"oai:bib-pubdb1.desy.de:419323","PUBDB-2019-01056","1946.04","","","","","","","","","","oai:bib-pubdb1.desy.de:419323"
"desy","2019","1153.71","10.1107/s1600577518016077",TRUE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:419382","PUBDB-2019-01075","","","","1153.71","","","","","","","oai:bib-pubdb1.desy.de:419382"
"desy","2019","1760.109517","10.1364/oe.27.006580",TRUE,"OSA","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:419426","PUBDB-2019-01109","","","","1760.109517","20.18","257.7938182","","","","","oai:bib-pubdb1.desy.de:419426"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1766.28","10.1364/ol.44.001308",TRUE,"OSA","Optics letters","0146-9592","CCBY4",NA,"oai:bib-pubdb1.desy.de:419602","PUBDB-2019-01201","","","","1766.28","","","","","","","oai:bib-pubdb1.desy.de:419602"
"desy","2019","1748.395755","10.1364/oe.27.007120",TRUE,"OSA","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:419720","PUBDB-2019-01243","","","","1748.395755","21.32","384.054245","","","","","oai:bib-pubdb1.desy.de:419720"
"desy","2019","1948.23","10.1063/1.5080428",TRUE,"American Institute of Physics","Review of scientific instruments","0034-6748","CCBY4",NA,"oai:bib-pubdb1.desy.de:420105","PUBDB-2019-01297","","","","1948.23","19.48","","","","","","oai:bib-pubdb1.desy.de:420105"
"desy","2019","1490.00","10.1038/s41598-019-41130-3",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:420133","PUBDB-2019-01320","1490.00","","","","","","","","","","oai:bib-pubdb1.desy.de:420133"
"desy","2019","4290.00","10.1038/s41467-019-09328-1",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:420173","PUBDB-2019-01359","4290.00","","","","","","","","","","oai:bib-pubdb1.desy.de:420173"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","2209.57692","10.1364/oe.27.008639",TRUE,"OSA","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:420367","PUBDB-2019-01461","","","","2209.57692","22.10","","","","","","oai:bib-pubdb1.desy.de:420367"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1753.14","10.1364/oe.27.009144",TRUE,"Soc.","Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:420530","PUBDB-2019-01541","","","","1753.14","17.53","","","","","","oai:bib-pubdb1.desy.de:420530"
"desy","2019","1961.13","10.1063/1.5089496",TRUE,"American Institute of Physics","Review of scientific instruments","0034-6748","CCBY4",NA,"oai:bib-pubdb1.desy.de:420762","PUBDB-2019-01681","","","","1961.13","","","","","","","oai:bib-pubdb1.desy.de:420762"
"desy","2019","616.53","10.3390/app9071350",FALSE,"MDPI","Applied Sciences","2076-3417","CCBY4",NA,"oai:bib-pubdb1.desy.de:421027","PUBDB-2019-01792","616.53","","","","","","","","","","oai:bib-pubdb1.desy.de:421027"
"desy","2019","2284.45","10.1364/oe.27.011037",TRUE,"OSA - The Optical Society","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:421127","PUBDB-2019-01868","","","","2284.45","22.84","","","","","","oai:bib-pubdb1.desy.de:421127"
"desy","2019","3715.17","10.3791/60001",TRUE,"JoVE410927","JoVE journal","1940-087X","CCBYNCND4",NA,"oai:bib-pubdb1.desy.de:421128","PUBDB-2019-01869","","","","3715.17","","","","","","","oai:bib-pubdb1.desy.de:421128"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","533.33","10.3847/2041-8213/ab1267",TRUE,"Institute of Physics Publ.","The astrophysical journal / 2","2041-8205","CCBY3",NA,"oai:bib-pubdb1.desy.de:421356","PUBDB-2019-01965","","128.00","","533.33","42.63","528.04","","","","","oai:bib-pubdb1.desy.de:421356"
"desy","2019","1780.00","10.1364/oe.27.013479",TRUE,"OSA","Optics express","1094-4087","CCBY4",NA,"oai:bib-pubdb1.desy.de:421609","PUBDB-2019-02076","","","","1780.00","17.81","","","","","","oai:bib-pubdb1.desy.de:421609"
"desy","2019","1247.10","10.1107/s1600577519003412",TRUE,"IUCr","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:422476","PUBDB-2019-02178","","","","1247.10","","","","","","","oai:bib-pubdb1.desy.de:422476"
"desy","2019","1253.25","10.1107/s1600577519004570",TRUE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:422698","PUBDB-2019-02307","","","","1253.25","","","","","","","oai:bib-pubdb1.desy.de:422698"
"desy","2019","1342.76","10.1107/s2052252519007395",FALSE,NA,"IUCrJ","2052-2525","CCBY4",NA,"oai:bib-pubdb1.desy.de:422773","PUBDB-2019-02326","1342.76","","","","","","","","","","oai:bib-pubdb1.desy.de:422773"
"desy","2019","4290","10.1038/s41467-019-10589-z",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:422797","PUBDB-2019-02332","4290","","","","","","","","","","oai:bib-pubdb1.desy.de:422797"
"desy","2019","1245.11","10.1107/s1600577519005174",TRUE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495","CCBY4",NA,"oai:bib-pubdb1.desy.de:422927","PUBDB-2019-02388","","","","1245.11","","","","","","","oai:bib-pubdb1.desy.de:422927"
"desy","2019","1757.61","10.1364/oe.27.019254",TRUE,"Soc.","Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:423090","PUBDB-2019-02444","","","","1757.61","31.12","","","","","","oai:bib-pubdb1.desy.de:423090"
"desy","2019","4450.77","10.1021/acs.macromol.9b00531",TRUE,"Soc.","Macromolecules","0024-9297","CCBY4",NA,"oai:bib-pubdb1.desy.de:423179","PUBDB-2019-02475","","","","4450.77","","","","","","","oai:bib-pubdb1.desy.de:423179"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1950","10.1088/1748-0221/14/06/p06021",TRUE,"Inst. of Physics","Journal of Instrumentation","1748-0221","CCBY4",NA,"oai:bib-pubdb1.desy.de:423251","PUBDB-2019-02509","","","","1950","","","","","","","oai:bib-pubdb1.desy.de:423251"
"desy","2019","1200","10.1088/1367-2630/ab2a98",FALSE,"IOP","New journal of physics","1367-2630","CCBY4",NA,"oai:bib-pubdb1.desy.de:423365","PUBDB-2019-02527","1200","","","","","","","","","","oai:bib-pubdb1.desy.de:423365"
"desy","2019","2471.42","10.1364/optica.6.000872",TRUE,"OSA","Optica","2334-2536",NA,NA,"oai:bib-pubdb1.desy.de:423434","PUBDB-2019-02569","","","","2471.42","","","","","","","oai:bib-pubdb1.desy.de:423434"
"desy","2019","1779.20","10.1039/c9cp02864a",TRUE,"RSC Publ.","Physical chemistry, chemical physics","1463-9076","CCBY4",NA,"oai:bib-pubdb1.desy.de:423720","PUBDB-2019-02655","","","","1779.20","","","","","","","oai:bib-pubdb1.desy.de:423720"
"desy","2019","4920","10.1038/s41467-019-11122-y",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:423814","PUBDB-2019-02675","4920","","","","","","","","","","oai:bib-pubdb1.desy.de:423814"
"desy","2019","1776.48","10.1364/ol.44.002157",TRUE,"Soc.","Optics letters","1539-4794","CCBY4",NA,"oai:bib-pubdb1.desy.de:423818","PUBDB-2019-02679","","","","1776.48","17.76","","","","","","oai:bib-pubdb1.desy.de:423818"
"desy","2019","1549.24","10.1109/tns.2019.2927421",TRUE,"IEEE","IEEE transactions on nuclear science","0018-9499","CCBY4",NA,"oai:bib-pubdb1.desy.de:423823","PUBDB-2019-02684","","","","1549.24","","","","","","","oai:bib-pubdb1.desy.de:423823"
"desy","2019","1389.80","10.1364/ome.9.003352",TRUE,"OSA","Optical materials express","2159-3930",NA,NA,"oai:bib-pubdb1.desy.de:423899","PUBDB-2019-02699","","","","1389.80","16.48","258.03","","","","","oai:bib-pubdb1.desy.de:423899"
"desy","2019","2570.00","10.1038/s42004-019-0197-1",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Communications chemistry","2399-3669","CCBY4",NA,"oai:bib-pubdb1.desy.de:424075","PUBDB-2019-02752","2570.00","","","","","","","","","","oai:bib-pubdb1.desy.de:424075"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","86.67","10.3847/1538-4357/ab2f89",TRUE,"Institute of Physics Publ.","The astrophysical journal / 1","1538-4357",NA,NA,"oai:bib-pubdb1.desy.de:424632","PUBDB-2019-03012","","","","86.67","","","","","","","oai:bib-pubdb1.desy.de:424632"
"desy","2019","1318.35","10.1107/s205225251900914x",FALSE,NA,"IUCrJ","2052-2525","CCBY4",NA,"oai:bib-pubdb1.desy.de:424856","PUBDB-2019-03098","1318.35","","","","13.18","","","","","","oai:bib-pubdb1.desy.de:424856"
"desy","2019","2577.98","10.1364/oe.27.026547",TRUE,"Soc.","Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:425039","PUBDB-2019-03142","","","","2577.98","25.78","","","","","","oai:bib-pubdb1.desy.de:425039"
"desy","2019","1200","10.1088/1367-2630/ab34e8",FALSE,"IOP","New journal of physics","1367-2630","CCBY4",NA,"oai:bib-pubdb1.desy.de:425042","PUBDB-2019-03145","1200","","","","","","","","","","oai:bib-pubdb1.desy.de:425042"
"desy","2019","1783.37","10.1039/c9re00191c",TRUE,"Royal Society of Chemistry","Reaction chemistry & engineering","2058-9883",NA,NA,"oai:bib-pubdb1.desy.de:425043","PUBDB-2019-03146","","","","1783.37","","","","","","","oai:bib-pubdb1.desy.de:425043"
"desy","2019","916.12","10.3390/biom9080371",FALSE,"MDPI","Biomolecules","2218-273X","CCBY4",NA,"oai:bib-pubdb1.desy.de:425192","PUBDB-2019-03171","916.12","","","","","","","","","","oai:bib-pubdb1.desy.de:425192"
"desy","2019","1359.56","10.1107/s1600577519007835",TRUE,"Wiley-Blackwell","Journal of synchrotron radiation","0909-0495",NA,NA,"oai:bib-pubdb1.desy.de:425395","PUBDB-2019-03210","","","","1359.56","","","","","","","oai:bib-pubdb1.desy.de:425395"
"desy","2019","1785.02","10.1039/c9cp03593a",TRUE,"RSC Publ.","Physical chemistry, chemical physics","1463-9076","CCBY3",NA,"oai:bib-pubdb1.desy.de:425446","PUBDB-2019-03239","","","","1785.02","","","","","","","oai:bib-pubdb1.desy.de:425446"
"desy","2019","1797.30","10.1364/oe.27.026979",TRUE,NA,"Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:425510","PUBDB-2019-03265","","","","1797.30","17.97","","","","","","oai:bib-pubdb1.desy.de:425510"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1950","10.1088/1475-7516/2019/11/007",TRUE,"IOP","Journal of cosmology and astroparticle physics","1475-7516","CCBY4",NA,"oai:bib-pubdb1.desy.de:426045","PUBDB-2019-03553","","","","1950","","","","","","","oai:bib-pubdb1.desy.de:426045"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","856.97","10.1039/c9ra04293h",FALSE,"RSC Publishing","RSC Advances","2046-2069","CCBYNCNV",NA,"oai:bib-pubdb1.desy.de:426213","PUBDB-2019-03632","856.97","","","","","","","","","","oai:bib-pubdb1.desy.de:426213"
"desy","2019","3611.09","10.1021/acsanm.9b00764",TRUE,"ACS Publications","ACS applied nano materials","2574-0970","CCBYNCND4",NA,"oai:bib-pubdb1.desy.de:426256","PUBDB-2019-03656","","","","3611.09","","","","","","","oai:bib-pubdb1.desy.de:426256"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1490","10.1038/s41598-019-53887-8",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:427604","PUBDB-2019-04070","1490","","","","","","","","","","oai:bib-pubdb1.desy.de:427604"
"desy","2019","1795.34","10.1364/oe.27.036580",TRUE,"Soc.","Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:428162","PUBDB-2019-04424","","","","1795.34","17.95","","","","","","oai:bib-pubdb1.desy.de:428162"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2019","1800.27","10.1364/oe.27.036562",TRUE,"Soc.","Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:428420","PUBDB-2019-04571","","","","1800.27","20.64","263.67","","","","","oai:bib-pubdb1.desy.de:428420"
"desy","2019","1472.38","10.3390/nano9091249",FALSE,"MDPI","Nanomaterials","2079-4991","CCBY4",NA,"oai:bib-pubdb1.desy.de:428789","PUBDB-2019-04689","1472.38","","","","","","","","","","oai:bib-pubdb1.desy.de:428789"
"desy","2019","2548.66","10.1063/1.5124387",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBYNV",NA,"oai:bib-pubdb1.desy.de:429016","PUBDB-2019-04763","2548.66","","","","","","","","","","oai:bib-pubdb1.desy.de:429016"
"desy","2019","3000","10.1038/s41377-019-0233-z",FALSE,"Nature Publishing Group","Light","2047-7538","CCBY4",NA,"oai:bib-pubdb1.desy.de:429044","PUBDB-2019-04791","3000","","","","","","","","","","oai:bib-pubdb1.desy.de:429044"
"desy","2020","2462.62","10.1063/1.5118777",TRUE,"American Institute of Physics","Review of scientific instruments","0034-6748","CCBY4",NA,"oai:bib-pubdb1.desy.de:429050","PUBDB-2019-04797","","","","2462.62","","","","","","","oai:bib-pubdb1.desy.de:429050"
"desy","2019","1490","10.1038/s41598-019-56433-8",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:429406","PUBDB-2019-05013","1490","","","","","","","","","","oai:bib-pubdb1.desy.de:429406"
"desy","2019","994.88","10.1364/osac.2.003547",TRUE,"OSA","OSA continuum","2578-7519",NA,NA,"oai:bib-pubdb1.desy.de:429833","PUBDB-2019-05321","","","","994.88","9.95","","","","","","oai:bib-pubdb1.desy.de:429833"
"desy","2020","1077.65","10.1364/josab.380140",TRUE,"Soc.","Journal of the Optical Society of America / B","0740-3224",NA,NA,"oai:bib-pubdb1.desy.de:430372","PUBDB-2020-00045","","","","1077.65","10.78","","","","","","oai:bib-pubdb1.desy.de:430372"
"desy","2020","1490","10.1038/s41598-020-58318-7",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:434721","PUBDB-2020-00275","1490","","","","","","","","","","oai:bib-pubdb1.desy.de:434721"
"desy","2020","1600.83","10.1364/oe.384968",TRUE,"Soc.","Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:434730","PUBDB-2020-00284","","","","1600.83","16.01","","","","","","oai:bib-pubdb1.desy.de:434730"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","1788.39","10.1364/oe.384290",TRUE,"Soc.","Optics express","1094-4087",NA,NA,"oai:bib-pubdb1.desy.de:434937","PUBDB-2020-00452","","","","1788.39","17.88","","","","","","oai:bib-pubdb1.desy.de:434937"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","1360.79","10.1063/1.5143258",FALSE,"American Inst. of Physics","AIP Advances","2158-3226","CCBY4",NA,"oai:bib-pubdb1.desy.de:435397","PUBDB-2020-00631","1360.79","","","","","","","","","","oai:bib-pubdb1.desy.de:435397"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","1570","10.1038/s41598-020-61926-y",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:436714","PUBDB-2020-01030","1570","","","","","","","","","","oai:bib-pubdb1.desy.de:436714"
"desy","2020","1379.82","10.1063/1.5129532",FALSE,"American Inst. of Physics","AIP Advances","2158-3226","CCBY4",NA,"oai:bib-pubdb1.desy.de:436753","PUBDB-2020-01066","1379.82","","","","","","","","","","oai:bib-pubdb1.desy.de:436753"
"desy","2020","1861.15","10.1364/ol.390291",TRUE,"Soc.","Optics letters","0146-9592",NA,NA,"oai:bib-pubdb1.desy.de:436937","PUBDB-2020-01215","","","","1861.15","18.61","","","","","","oai:bib-pubdb1.desy.de:436937"
"desy","2020","1570","10.1038/s41598-020-64101-5",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:436950","PUBDB-2020-01228","1570","","","","","","","","","","oai:bib-pubdb1.desy.de:436950"
"desy","2020","2526.41","10.1063/4.0000004",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBY4",NA,"oai:bib-pubdb1.desy.de:437259","PUBDB-2020-01398","2526.41","","","","","","","","","","oai:bib-pubdb1.desy.de:437259"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","4380","10.1038/s41467-020-16270-0",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:437555","PUBDB-2020-01595","4380","","","","","","","","","","oai:bib-pubdb1.desy.de:437555"
"desy","2020","1435.49","10.1142/s0217732320500790",TRUE,"World Scientific Publ.","Modern physics letters / A A","1793-6632","CCBY4",NA,"oai:bib-pubdb1.desy.de:437583","PUBDB-2020-01621","","","","1435.49","","","","","","","oai:bib-pubdb1.desy.de:437583"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","1828.08","10.1364/josab.389548",TRUE,"Soc.","Journal of the Optical Society of America / B","0740-3224",NA,NA,"oai:bib-pubdb1.desy.de:438320","PUBDB-2020-01820","","","","1828.08","39.89","830.95","","","","","oai:bib-pubdb1.desy.de:438320"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","4380.00","10.1038/s41467-020-16547-4",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:439028","PUBDB-2020-02171","4380.00","","","","","","","","","","oai:bib-pubdb1.desy.de:439028"
"desy","2020","1570","10.1038/s41598-020-66220-5",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:439030","PUBDB-2020-02173","1570","","","","","","","","","","oai:bib-pubdb1.desy.de:439030"
"desy","2020","1114.21","10.3390/cryst10060480",FALSE,"MDPI","Crystals","2073-4352","CCBY4",NA,"oai:bib-pubdb1.desy.de:440943","PUBDB-2020-02254","1114.21","","","","","","","","","","oai:bib-pubdb1.desy.de:440943"
"desy","2020","1713.60","10.1002/open.202000108",FALSE,"Wiley-VCH-Verl.","ChemistryOpen","2191-1363","CCBYNC4",NA,"oai:bib-pubdb1.desy.de:441055","PUBDB-2020-02298","1713.60","","","","","","","","","","oai:bib-pubdb1.desy.de:441055"
"desy","2020","1570.00","10.1038/s41598-020-67214-z",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:441103","PUBDB-2020-02324","1570.00","","","","","","","","","","oai:bib-pubdb1.desy.de:441103"
"desy","2020","1570.00","10.1038/s41598-020-65083-0",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:441309","PUBDB-2020-02437","1570.00","","","","","","","","","","oai:bib-pubdb1.desy.de:441309"
"desy","2020","1117.47","10.1103/physreve.102.013202",TRUE,"Inst.","Physical review / E","1063-651X","CCBY4",NA,"oai:bib-pubdb1.desy.de:441485","PUBDB-2020-02518","","","","1117.47","16.76","","","","","","oai:bib-pubdb1.desy.de:441485"
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","1750.00","10.1016/j.jms.2020.111296",TRUE,"Academic Press","Journal of molecular spectroscopy","0022-2852",NA,NA,"oai:bib-pubdb1.desy.de:441676","PUBDB-2020-02648 ","","","","1750.00","","","","","","","oai:bib-pubdb1.desy.de:441676"
"desy","2020","2750.00","10.1002/anie.201914888",TRUE,"Wiley-VCH","Angewandte Chemie / International edition","1521-3773","CCBY4",NA,"oai:bib-pubdb1.desy.de:441678","PUBDB-2020-02650","","1178.10","","2750.00","150.00","","","","","","oai:bib-pubdb1.desy.de:441678"
"desy","2020","2320","10.1515/zpch-2020-0009",TRUE,"De Gruyter","Zeitschrift für physikalische Chemie","2196-7156","CCBY4",NA,"oai:bib-pubdb1.desy.de:441680","PUBDB-2020-02652","","","","2320","","","","","","","oai:bib-pubdb1.desy.de:441680"
"desy","2020","3415.01","10.1103/physrevx.10.031039",FALSE,"APS","Physical review / X","2160-3308","CCBY4",NA,"oai:bib-pubdb1.desy.de:442055","PUBDB-2020-02855","3415.01","","","","51.23","","","","","","oai:bib-pubdb1.desy.de:442055"
"desy","2020","2546.00","10.1038/s42005-020-00421-2",FALSE,"Springer Nature","Communications Physics","2399-3650","CCBY4",NA,"oai:bib-pubdb1.desy.de:442056","PUBDB-2020-02856","2546.00","","","","","","","","","","oai:bib-pubdb1.desy.de:442056"
"desy","2020","1222.50","10.1088/1367-2630/aba85c",FALSE,"IOP","New journal of physics","1367-2630","CCBY4",NA,"oai:bib-pubdb1.desy.de:442083","PUBDB-2020-02867","1222.50","","","","","","","","","","oai:bib-pubdb1.desy.de:442083"
"desy","2020","2750.00","10.1140/epjst/e2020-000127-8",TRUE,"Springer","European physical journal special topics","1951-6355","CCBY4",NA,"oai:bib-pubdb1.desy.de:442527","PUBDB-2020-03112","","","","2750.00","","","","","8014.00","","oai:bib-pubdb1.desy.de:442527"
"desy","2020","1570","10.1038/s41598-020-71624-4",FALSE,"Macmillan Publishers Limited, part of Springer Nature","Scientific reports","2045-2322","CCBY4",NA,"oai:bib-pubdb1.desy.de:442531","PUBDB-2020-03116","1570","","","","","","","","","","oai:bib-pubdb1.desy.de:442531"
"desy","2020","1067.25","10.1103/physreva.102.033507",TRUE,"Inst.","Physical review / A","2469-9926","CCBY4",NA,"oai:bib-pubdb1.desy.de:442566","PUBDB-2020-03121","","","","1067.25","","","","","","","oai:bib-pubdb1.desy.de:442566"
"desy","2020","2337.07","10.1063/4.0000029",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBY4",NA,"oai:bib-pubdb1.desy.de:442673","PUBDB-2020-03171","2337.07","","","","","","","","","","oai:bib-pubdb1.desy.de:442673"
"desy","2020","1673.57","10.1364/ol.402264",TRUE,"OSA","Optics letters","0146-9592","PublisherOA",NA,"oai:bib-pubdb1.desy.de:448388","PUBDB-2020-03407","","","","1673.57","25.10","","","","","","oai:bib-pubdb1.desy.de:448388"
"","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
"desy","2020","3150","10.1002/lpor.202000109",TRUE,"Wiley VCH","Laser & photonics reviews","1863-8880","CCBYNC4",NA,"oai:bib-pubdb1.desy.de:448969","PUBDB-2020-03538","","","","3150","","","","","","","oai:bib-pubdb1.desy.de:448969"
"desy","2020","3863.71","10.1126/sciadv.abc5916",FALSE,"Assoc.","Science advances","2375-2548","CCBYNC4",NA,"oai:bib-pubdb1.desy.de:448970","PUBDB-2020-03539","3863.71","","","","","","","","","","oai:bib-pubdb1.desy.de:448970"
"desy","2020","2900.00","10.1038/s41467-020-17908-9",FALSE,"Nature Publishing Group UK","Nature Communications","2041-1723","CCBY4",NA,"oai:bib-pubdb1.desy.de:449179","PUBDB-2020-03631","2900.00","","","","","","","","","","oai:bib-pubdb1.desy.de:449179"
"desy","2020","1065.28","10.1103/physreva.102.043517",TRUE,"Inst.","Physical review / A","2469-9926","CCBY4",NA,"oai:bib-pubdb1.desy.de:449321","PUBDB-2020-03715","","","","1065.28","15.98","","","","","","oai:bib-pubdb1.desy.de:449321"
"desy","2020","1500.97","10.3390/app10196947",FALSE,"MDPI","Applied Sciences","2076-3417","CCBY4",NA,"oai:bib-pubdb1.desy.de:449355","PUBDB-2020-03739","1500.97","","","","","","","","","","oai:bib-pubdb1.desy.de:449355"
"desy","2020","2333.08","10.1063/4.0000038",FALSE,"AIP Publishing LLC","Structural dynamics","2329-7778","CCBY4",NA,"oai:bib-pubdb1.desy.de:449415","PUBDB-2020-03769","2333.08","","","","","","","","","","oai:bib-pubdb1.desy.de:449415"
"","","","","","","","","","","","","","","","","","","","","","",""
