pos;institution_name;journal_title;eissn;doi;url;published;accepted;par_fee;article_type;article_group;initial_opt-out
137;Ludwig-Maximilians-Universität München;AStA Advances in Statistical Analysis;1863-818X;10.1007/s10182-021-00433-5;https://doi.org/10.1007/s10182-021-00433-5;18.01.2022;17.12.2021;2750;originalpaper;Research Article;optin
138;Ludwig-Maximilians-Universität München;Computational Statistics;1613-9658;10.1007/s00180-022-01207-6;https://doi.org/10.1007/s00180-022-01207-6;04.03.2022;07.02.2022;2750;originalpaper;Research Article;optin
139;Ludwig-Maximilians-Universität München;Biology & Philosophy;1572-8404;10.1007/s10539-022-09834-5;https://doi.org/10.1007/s10539-022-09834-5;09.02.2022;19.01.2022;2750;originalpaper;Research Article;optin
140;Ludwig-Maximilians-Universität München;European Journal of Pediatrics;1432-1076;10.1007/s00431-022-04587-5;https://doi.org/10.1007/s00431-022-04587-5;13.08.2022;04.08.2022;2750;originalpaper;Research Article;optin
141;Ludwig-Maximilians-Universität München;Publizistik;1862-2569;10.1007/s11616-021-00715-7;https://doi.org/10.1007/s11616-021-00715-7;11.01.2022;22.12.2021;917;bookreview;Non Research Article;optin
142;Ludwig-Maximilians-Universität München;Publizistik;1862-2569;10.1007/s11616-022-00773-5;https://doi.org/10.1007/s11616-022-00773-5;30.12.2022;09.12.2022;917;bookreview;Non Research Article;optin
145;Ludwig-Maximilians-Universität München;Journal of Cryptographic Engineering;2190-8516;10.1007/s13389-021-00283-6;https://doi.org/10.1007/s13389-021-00283-6;02.03.2022;24.12.2021;2750;originalpaper;Research Article;optin
146;Ludwig-Maximilians-Universität München;Acta Neuropathologica;1432-0533;10.1007/s00401-022-02483-8;https://doi.org/10.1007/s00401-022-02483-8;17.08.2022;08.08.2022;2750;originalpaper;Research Article;optin
147;Ludwig-Maximilians-Universität München;Zeitschrift für Arbeitswissenschaft;2366-4681;10.1007/s41449-022-00332-8;https://doi.org/10.1007/s41449-022-00332-8;01.12.2022;12.10.2022;2750;originalpaper;Research Article;optin
148;Ludwig-Maximilians-Universität München;Stochastic Environmental Research and Risk Assessment;1436-3259;10.1007/s00477-022-02221-2;https://doi.org/10.1007/s00477-022-02221-2;16.04.2022;21.03.2022;2750;originalpaper;Research Article;optin
149;Ludwig-Maximilians-Universität München;Human Genetics;1432-1203;10.1007/s00439-022-02472-7;https://doi.org/10.1007/s00439-022-02472-7;30.07.2022;13.07.2022;917;editorialnotes;Non Research Article;optin
150;Ludwig-Maximilians-Universität München;Photochemical & Photobiological Sciences;1474-9092;10.1007/s43630-022-00297-x;https://doi.org/10.1007/s43630-022-00297-x;08.10.2022;26.08.2022;2750;reviewpaper;Research Article;optin
151;Ludwig-Maximilians-Universität München;Oecologia;1432-1939;10.1007/s00442-022-05113-y;https://doi.org/10.1007/s00442-022-05113-y;25.01.2022;11.01.2022;2750;originalpaper;Research Article;optin
152;Ludwig-Maximilians-Universität München;Synthese;1573-0964;10.1007/s11229-022-03691-1;https://doi.org/10.1007/s11229-022-03691-1;27.04.2022;31.03.2022;2750;originalpaper;Research Article;optin
153;Ludwig-Maximilians-Universität München;Cellular and Molecular Life Sciences;1420-9071;10.1007/s00018-022-04192-7;https://doi.org/10.1007/s00018-022-04192-7;07.04.2022;02.02.2022;2750;originalpaper;Research Article;optin
154;Ludwig-Maximilians-Universität München;Maritime Studies;2212-9790;10.1007/s40152-022-00290-1;https://doi.org/10.1007/s40152-022-00290-1;06.12.2022;29.11.2022;2750;originalpaper;Research Article;optin
155;Ludwig-Maximilians-Universität München;Origins of Life and Evolution of Biospheres;1573-0875;10.1007/s11084-022-09627-6;https://doi.org/10.1007/s11084-022-09627-6;19.08.2022;02.07.2022;2750;originalpaper;Research Article;optin
156;Ludwig-Maximilians-Universität München;Journal of Chemical Crystallography;1572-8854;10.1007/s10870-022-00929-1;https://doi.org/10.1007/s10870-022-00929-1;18.02.2022;08.02.2022;2750;originalpaper;Research Article;optin
157;Ludwig-Maximilians-Universität München;Journal of Philosophical Logic;1573-0433;10.1007/s10992-021-09650-4;https://doi.org/10.1007/s10992-021-09650-4;15.01.2022;13.12.2021;2750;originalpaper;Research Article;optin
158;Ludwig-Maximilians-Universität München;International Tax and Public Finance;1573-6970;10.1007/s10797-022-09730-4;https://doi.org/10.1007/s10797-022-09730-4;28.03.2022;15.02.2022;2750;originalpaper;Research Article;optin
159;Ludwig-Maximilians-Universität München;Learning & Behavior;1543-4508;10.3758/s13420-022-00568-8;https://doi.org/10.3758/s13420-022-00568-8;29.12.2022;21.12.2022;917;report;Non Research Article;optin
160;Ludwig-Maximilians-Universität München;Journal of Infrared, Millimeter, and Terahertz Waves;1866-6906;10.1007/s10762-022-00893-z;https://doi.org/10.1007/s10762-022-00893-z;26.12.2022;29.11.2022;2750;originalpaper;Research Article;optin
161;Ludwig-Maximilians-Universität München;Journal of Cryptographic Engineering;2190-8516;10.1007/s13389-022-00300-2;https://doi.org/10.1007/s13389-022-00300-2;12.09.2022;24.08.2022;917;editorialnotes;Non Research Article;optin
162;Ludwig-Maximilians-Universität München;Psychological Research;1430-2772;10.1007/s00426-022-01746-z;https://doi.org/10.1007/s00426-022-01746-z;05.11.2022;22.09.2022;2750;originalpaper;Research Article;optin
163;Ludwig-Maximilians-Universität München;Journal of General Internal Medicine;1525-1497;10.1007/s11606-022-07674-3;https://doi.org/10.1007/s11606-022-07674-3;01.06.2022;11.05.2022;2750;originalpaper;Research Article;optin
164;Ludwig-Maximilians-Universität München;Journal of Economic Growth;1573-7020;10.1007/s10887-022-09216-2;https://doi.org/10.1007/s10887-022-09216-2;23.10.2022;26.09.2022;2750;originalpaper;Research Article;optin
165;Ludwig-Maximilians-Universität München;PalZ;1867-6812;10.1007/s12542-022-00638-2;https://doi.org/10.1007/s12542-022-00638-2;21.08.2022;10.06.2022;2750;briefcommunication;Research Article;optin
166;Ludwig-Maximilians-Universität München;International Journal of Legal Medicine;1437-1596;10.1007/s00414-022-02920-z;https://doi.org/10.1007/s00414-022-02920-z;28.11.2022;15.11.2022;2750;originalpaper;Research Article;optin
167;Ludwig-Maximilians-Universität München;Criminal Law and Philosophy;1871-9805;10.1007/s11572-022-09640-w;https://doi.org/10.1007/s11572-022-09640-w;08.07.2022;01.06.2022;2750;originalpaper;Research Article;optin
168;Ludwig-Maximilians-Universität München;ZDM – Mathematics Education;1863-9704;10.1007/s11858-022-01413-y;https://doi.org/10.1007/s11858-022-01413-y;22.09.2022;14.07.2022;2750;originalpaper;Research Article;optin
169;Ludwig-Maximilians-Universität München;Marine Biology;1432-1793;10.1007/s00227-022-04120-0;https://doi.org/10.1007/s00227-022-04120-0;12.10.2022;26.09.2022;2750;originalpaper;Research Article;optin
170;Ludwig-Maximilians-Universität München;Publizistik;1862-2569;10.1007/s11616-022-00743-x;https://doi.org/10.1007/s11616-022-00743-x;27.06.2022;13.06.2022;917;bookreview;Non Research Article;optin
171;Ludwig-Maximilians-Universität München;Positivity;1572-9281;10.1007/s11117-022-00867-4;https://doi.org/10.1007/s11117-022-00867-4;08.02.2022;02.09.2021;2750;originalpaper;Research Article;optin
172;Ludwig-Maximilians-Universität München;Synthese;1573-0964;10.1007/s11229-022-03581-6;https://doi.org/10.1007/s11229-022-03581-6;06.05.2022;31.12.2021;2750;originalpaper;Research Article;optin
173;Ludwig-Maximilians-Universität München;Drug Delivery and Translational Research;2190-3948;10.1007/s13346-022-01245-z;https://doi.org/10.1007/s13346-022-01245-z;07.10.2022;27.09.2022;2750;originalpaper;Research Article;optin
174;Ludwig-Maximilians-Universität München;Social Indicators Research;1573-0921;10.1007/s11205-022-02937-2;https://doi.org/10.1007/s11205-022-02937-2;27.05.2022;16.04.2022;2750;originalpaper;Research Article;optin
175;Ludwig-Maximilians-Universität München;Extremophiles;1433-4909;10.1007/s00792-022-01258-z;https://doi.org/10.1007/s00792-022-01258-z;05.02.2022;04.01.2022;2750;originalpaper;Research Article;optin
176;Ludwig-Maximilians-Universität München;Archives of Toxicology;1432-0738;10.1007/s00204-022-03342-x;https://doi.org/10.1007/s00204-022-03342-x;21.07.2022;14.07.2022;2750;originalpaper;Research Article;optin
177;Ludwig-Maximilians-Universität München;Infection;1439-0973;10.1007/s15010-022-01947-z;https://doi.org/10.1007/s15010-022-01947-z;10.11.2022;25.10.2022;2750;originalpaper;Research Article;optin
178;Ludwig-Maximilians-Universität München;Human Genetics;1432-1203;10.1007/s00439-022-02455-8;https://doi.org/10.1007/s00439-022-02455-8;16.04.2022;05.04.2022;2750;originalpaper;Research Article;optin
179;Ludwig-Maximilians-Universität München;Medical Microbiology and Immunology;1432-1831;10.1007/s00430-022-00752-7;https://doi.org/10.1007/s00430-022-00752-7;12.11.2022;22.10.2022;2750;originalpaper;Research Article;optin
180;Ludwig-Maximilians-Universität München;Zeitschrift für Grundschulforschung;2523-3181;10.1007/s42278-021-00136-5;https://doi.org/10.1007/s42278-021-00136-5;11.01.2022;26.08.2021;2750;originalpaper;Research Article;optin
181;Ludwig-Maximilians-Universität München;Bulletin of Volcanology;1432-0819;10.1007/s00445-022-01591-3;https://doi.org/10.1007/s00445-022-01591-3;29.07.2022;16.07.2022;2750;originalpaper;Research Article;optin
182;Ludwig-Maximilians-Universität München;Journal für Mathematik-Didaktik;1869-2699;10.1007/s13138-022-00215-9;https://doi.org/10.1007/s13138-022-00215-9;01.12.2022;24.10.2022;2750;originalpaper;Research Article;optin
183;Ludwig-Maximilians-Universität München;Biology & Philosophy;1572-8404;10.1007/s10539-022-09873-y;https://doi.org/10.1007/s10539-022-09873-y;02.09.2022;14.08.2022;2750;originalpaper;Research Article;optin
184;Ludwig-Maximilians-Universität München;Synthese;1573-0964;10.1007/s11229-022-03882-w;https://doi.org/10.1007/s11229-022-03882-w;14.09.2022;02.09.2022;2750;originalpaper;Research Article;optin
185;Ludwig-Maximilians-Universität München;Synthese;1573-0964;10.1007/s11229-022-03869-7;https://doi.org/10.1007/s11229-022-03869-7;01.11.2022;21.08.2022;2750;originalpaper;Research Article;optin
186;Ludwig-Maximilians-Universität München;Journal of Business Economics;1861-8928;10.1007/s11573-022-01123-7;https://doi.org/10.1007/s11573-022-01123-7;13.12.2022;29.10.2022;2750;originalpaper;Research Article;optin
187;Ludwig-Maximilians-Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-05896-5;https://doi.org/10.1007/s00259-022-05896-5;19.07.2022;25.06.2022;2750;originalpaper;Research Article;optin
188;Ludwig-Maximilians-Universität München;Ethik in der Medizin;1437-1618;10.1007/s00481-022-00733-7;https://doi.org/10.1007/s00481-022-00733-7;24.11.2022;08.11.2022;917;editorialnotes;Non Research Article;optin
189;Klinikum der Universität München;European Journal of Trauma and Emergency Surgery;1863-9941;10.1007/s00068-022-02060-4;https://doi.org/10.1007/s00068-022-02060-4;26.07.2022;09.07.2022;2750;originalpaper;Research Article;optin
190;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-05995-3;https://doi.org/10.1007/s00259-022-05995-3;18.10.2022;06.10.2022;2750;briefcommunication;Research Article;optin
191;Klinikum der Universität München;World Journal of Urology;1433-8726;10.1007/s00345-022-04010-6;https://doi.org/10.1007/s00345-022-04010-6;23.04.2022;30.03.2022;2750;originalpaper;Research Article;optin
192;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-021-04335-3;https://doi.org/10.1007/s00784-021-04335-3;04.01.2022;04.12.2021;2750;originalpaper;Research Article;optin
193;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11252-2;https://doi.org/10.1007/s00415-022-11252-2;25.07.2022;20.06.2022;2750;originalpaper;Research Article;optin
194;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04570-2;https://doi.org/10.1007/s00784-022-04570-2;03.06.2022;29.05.2022;2750;originalpaper;Research Article;optin
195;Klinikum der Universität München;European Archives of Oto-Rhino-Laryngology;1434-4726;10.1007/s00405-022-07335-5;https://doi.org/10.1007/s00405-022-07335-5;17.03.2022;28.02.2022;2750;originalpaper;Research Article;optin
196;Klinikum der Universität München;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04396-3;https://doi.org/10.1007/s00402-022-04396-3;02.03.2022;14.02.2022;2750;originalpaper;Research Article;optin
197;Klinikum der Universität München;European Journal of Pediatrics;1432-1076;10.1007/s00431-022-04458-z;https://doi.org/10.1007/s00431-022-04458-z;11.04.2022;24.03.2022;2750;reviewpaper;Research Article;optin
198;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-05920-8;https://doi.org/10.1007/s00259-022-05920-8;02.08.2022;16.07.2022;2750;originalpaper;Research Article;optin
199;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-05964-w;https://doi.org/10.1007/s00259-022-05964-w;14.09.2022;01.09.2022;2750;originalpaper;Research Article;optin
200;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-06042-x;https://doi.org/10.1007/s00259-022-06042-x;23.11.2022;13.11.2022;2750;briefcommunication;Research Article;optin
201;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01503-8;https://doi.org/10.1007/s00406-022-01503-8;29.10.2022;14.10.2022;2750;originalpaper;Research Article;optin
202;Klinikum der Universität München;Neurotherapeutics;1878-7479;10.1007/s13311-022-01214-x;https://doi.org/10.1007/s13311-022-01214-x;14.03.2022;04.03.2022;2750;reviewpaper;Research Article;optin
203;Klinikum der Universität München;International Ophthalmology;1573-2630;10.1007/s10792-022-02304-7;https://doi.org/10.1007/s10792-022-02304-7;02.04.2022;10.03.2022;2750;originalpaper;Research Article;optin
204;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04552-4;https://doi.org/10.1007/s00784-022-04552-4;24.05.2022;13.05.2022;2750;originalpaper;Research Article;optin
205;Klinikum der Universität München;Strahlentherapie und Onkologie;1439-099X;10.1007/s00066-022-02005-1;https://doi.org/10.1007/s00066-022-02005-1;23.09.2022;04.09.2022;2750;originalpaper;Research Article;optin
206;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-06087-y;https://doi.org/10.1007/s00259-022-06087-y;27.12.2022;11.12.2022;2750;originalpaper;Research Article;optin
207;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01411-x;https://doi.org/10.1007/s00406-022-01411-x;30.04.2022;05.04.2022;2750;originalpaper;Research Article;optin
208;Klinikum der Universität München;Die Anaesthesiologie;2731-6866;10.1007/s00101-022-01193-w;https://doi.org/10.1007/s00101-022-01193-w;29.08.2022;19.07.2022;2750;originalpaper;Research Article;optin
209;Klinikum der Universität München;Research on Child and Adolescent Psychopathology;2730-7174;10.1007/s10802-022-00993-3;https://doi.org/10.1007/s10802-022-00993-3;23.11.2022;01.11.2022;2750;originalpaper;Research Article;optin
210;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04541-7;https://doi.org/10.1007/s00784-022-04541-7;19.05.2022;09.05.2022;2750;originalpaper;Research Article;optin
211;Klinikum der Universität München;Seminars in Immunopathology;1863-2300;10.1007/s00281-022-00962-4;https://doi.org/10.1007/s00281-022-00962-4;27.09.2022;05.09.2022;2750;reviewpaper;Research Article;optin
212;Klinikum der Universität München;European Journal of Trauma and Emergency Surgery;1863-9941;10.1007/s00068-022-02116-5;https://doi.org/10.1007/s00068-022-02116-5;27.09.2022;19.09.2022;2750;originalpaper;Research Article;optin
213;Klinikum der Universität München;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04345-0;https://doi.org/10.1007/s00402-022-04345-0;21.01.2022;04.01.2022;2750;originalpaper;Research Article;optin
214;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04098-8;https://doi.org/10.1007/s00432-022-04098-8;21.06.2022;27.05.2022;2750;originalpaper;Research Article;optin
215;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04800-7;https://doi.org/10.1007/s00784-022-04800-7;28.11.2022;17.11.2022;2750;reviewpaper;Research Article;optin
216;Klinikum der Universität München;Cancer Immunology, Immunotherapy;1432-0851;10.1007/s00262-022-03211-7;https://doi.org/10.1007/s00262-022-03211-7;16.05.2022;08.04.2022;2750;originalpaper;Research Article;optin
217;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04455-4;https://doi.org/10.1007/s00784-022-04455-4;28.03.2022;10.03.2022;2750;originalpaper;Research Article;optin
218;Klinikum der Universität München;CardioVascular and Interventional Radiology;1432-086X;10.1007/s00270-022-03296-8;https://doi.org/10.1007/s00270-022-03296-8;19.10.2022;30.09.2022;2750;originalpaper;Research Article;optin
219;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04514-w;https://doi.org/10.1007/s00784-022-04514-w;02.05.2022;23.04.2022;2750;originalpaper;Research Article;optin
220;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11008-y;https://doi.org/10.1007/s00415-022-11008-y;15.02.2022;02.02.2022;2750;originalpaper;Research Article;optin
221;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-05988-2;https://doi.org/10.1007/s00259-022-05988-2;13.10.2022;03.10.2022;2750;originalpaper;Research Article;optin
222;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11033-x;https://doi.org/10.1007/s00415-022-11033-x;25.02.2022;15.02.2022;2750;originalpaper;Research Article;optin
223;Klinikum der Universität München;Neurocritical Care;1556-0961;10.1007/s12028-022-01615-y;https://doi.org/10.1007/s12028-022-01615-y;13.10.2022;20.09.2022;2750;briefcommunication;Research Article;optin
224;Klinikum der Universität München;Annals of Nuclear Medicine;1864-6433;10.1007/s12149-022-01734-8;https://doi.org/10.1007/s12149-022-01734-8;30.03.2022;27.02.2022;2750;originalpaper;Research Article;optin
225;Klinikum der Universität München;L'Endocrinologo;1720-8351;10.1007/s40619-022-01101-9;https://doi.org/10.1007/s40619-022-01101-9;26.07.2022;01.08.2021;2750;originalpaper;Research Article;optin
226;Klinikum der Universität München;Die Ophthalmologie;2731-7218;10.1007/s00347-022-01663-x;https://doi.org/10.1007/s00347-022-01663-x;02.06.2022;11.05.2022;2750;briefcommunication;Research Article;optin
227;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01392-x;https://doi.org/10.1007/s00406-022-01392-x;25.02.2022;04.02.2022;2750;originalpaper;Research Article;optin
228;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11034-w;https://doi.org/10.1007/s00415-022-11034-w;22.03.2022;15.02.2022;2750;originalpaper;Research Article;optin
229;Klinikum der Universität München;Intensive Care Medicine;1432-1238;10.1007/s00134-022-06932-6;https://doi.org/10.1007/s00134-022-06932-6;28.11.2022;06.11.2022;917;letter;Non Research Article;optin
230;Klinikum der Universität München;European Radiology;1432-1084;10.1007/s00330-021-08532-2;https://doi.org/10.1007/s00330-021-08532-2;26.01.2022;20.12.2021;2750;originalpaper;Research Article;optin
231;Klinikum der Universität München;Cancer Gene Therapy;1476-5500;10.1038/s41417-022-00466-1;https://doi.org/10.1038/s41417-022-00466-1;27.04.2022;18.03.2022;2750;originalpaper;Research Article;optin
232;Klinikum der Universität München;Annals of Nuclear Medicine;1864-6433;10.1007/s12149-022-01801-0;https://doi.org/10.1007/s12149-022-01801-0;28.10.2022;20.10.2022;2750;originalpaper;Research Article;optin
233;Klinikum der Universität München;Molecular Imaging and Biology;1860-2002;10.1007/s11307-022-01718-0;https://doi.org/10.1007/s11307-022-01718-0;29.03.2022;07.03.2022;2750;originalpaper;Research Article;optin
234;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11446-8;https://doi.org/10.1007/s00415-022-11446-8;07.11.2022;20.10.2022;2750;originalpaper;Research Article;optin
235;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11015-z;https://doi.org/10.1007/s00415-022-11015-z;08.03.2022;05.02.2022;2750;originalpaper;Research Article;optin
236;Klinikum der Universität München;Neuropsychology Review;1573-6660;10.1007/s11065-022-09566-z;https://doi.org/10.1007/s11065-022-09566-z;12.12.2022;10.11.2022;2750;reviewpaper;Research Article;optin
237;Klinikum der Universität München;European Child & Adolescent Psychiatry;1435-165X;10.1007/s00787-022-02013-7;https://doi.org/10.1007/s00787-022-02013-7;08.06.2022;22.05.2022;917;report;Non Research Article;optin
238;Klinikum der Universität München;European Journal of Nutrition;1436-6215;10.1007/s00394-022-02944-6;https://doi.org/10.1007/s00394-022-02944-6;05.08.2022;15.06.2022;2750;originalpaper;Research Article;optin
239;Klinikum der Universität München;European Journal of Trauma and Emergency Surgery;1863-9941;10.1007/s00068-022-01963-6;https://doi.org/10.1007/s00068-022-01963-6;01.04.2022;17.03.2022;2750;originalpaper;Research Article;optin
240;Klinikum der Universität München;Journal of Clinical Monitoring and Computing;1573-2614;10.1007/s10877-022-00889-z;https://doi.org/10.1007/s10877-022-00889-z;07.07.2022;20.06.2022;2750;originalpaper;Research Article;optin
241;Klinikum der Universität München;Journal of Neurology;1432-1459;10.1007/s00415-022-11106-x;https://doi.org/10.1007/s00415-022-11106-x;12.04.2022;24.03.2022;2750;originalpaper;Research Article;optin
242;Klinikum der Universität München;Intensive Care Medicine;1432-1238;10.1007/s00134-022-06826-7;https://doi.org/10.1007/s00134-022-06826-7;11.08.2022;12.07.2022;2750;originalpaper;Research Article;optin
243;Klinikum der Universität München;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-021-06381-4;https://doi.org/10.1007/s00404-021-06381-4;25.01.2022;23.12.2021;2750;originalpaper;Research Article;optin
244;Klinikum der Universität München;The Cerebellum;1473-4230;10.1007/s12311-022-01498-x;https://doi.org/10.1007/s12311-022-01498-x;08.12.2022;21.11.2022;2750;originalpaper;Research Article;optin
245;Klinikum der Universität München;Allergo Journal International;2197-0378;10.1007/s40629-022-00235-4;https://doi.org/10.1007/s40629-022-00235-4;21.12.2022;25.10.2022;2750;originalpaper;Research Article;optin
246;Klinikum der Universität München;British Journal of Cancer;1532-1827;10.1038/s41416-022-01854-y;https://doi.org/10.1038/s41416-022-01854-y;30.05.2022;09.05.2022;2750;originalpaper;Research Article;optin
247;Klinikum der Universität München;Neurological Sciences;1590-3478;10.1007/s10072-022-06561-3;https://doi.org/10.1007/s10072-022-06561-3;21.12.2022;12.12.2022;2750;originalpaper;Research Article;optin
248;Klinikum der Universität München;Child Psychiatry & Human Development;1573-3327;10.1007/s10578-022-01353-4;https://doi.org/10.1007/s10578-022-01353-4;12.04.2022;19.03.2022;2750;originalpaper;Research Article;optin
249;Klinikum der Universität München;Archives of Orthopaedic and Trauma Surgery;1434-3916;10.1007/s00402-022-04617-9;https://doi.org/10.1007/s00402-022-04617-9;22.09.2022;05.09.2022;2750;originalpaper;Research Article;optin
250;Klinikum der Universität München;Die Chirurgie;2731-698X;10.1007/s00104-022-01738-0;https://doi.org/10.1007/s00104-022-01738-0;19.10.2022;14.09.2022;2750;originalpaper;Research Article;optin
251;Klinikum der Universität München;International Journal of Clinical Pharmacy;2210-7711;10.1007/s11096-022-01422-7;https://doi.org/10.1007/s11096-022-01422-7;06.06.2022;24.04.2022;2750;originalpaper;Research Article;optin
252;Klinikum der Universität München;Infection;1439-0973;10.1007/s15010-022-01807-w;https://doi.org/10.1007/s15010-022-01807-w;02.04.2022;14.03.2022;2750;originalpaper;Research Article;optin
253;Klinikum der Universität München;Brain Structure and Function;1863-2661;10.1007/s00429-022-02530-w;https://doi.org/10.1007/s00429-022-02530-w;15.07.2022;26.06.2022;2750;originalpaper;Research Article;optin
254;Klinikum der Universität München;Child Psychiatry & Human Development;1573-3327;10.1007/s10578-022-01425-5;https://doi.org/10.1007/s10578-022-01425-5;20.10.2022;26.08.2022;2750;originalpaper;Research Article;optin
255;Klinikum der Universität München;Clinical Oral Investigations;1436-3771;10.1007/s00784-022-04771-9;https://doi.org/10.1007/s00784-022-04771-9;18.11.2022;04.11.2022;2750;originalpaper;Research Article;optin
256;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01464-y;https://doi.org/10.1007/s00406-022-01464-y;22.10.2022;12.07.2022;2750;originalpaper;Research Article;optin
257;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04114-x;https://doi.org/10.1007/s00432-022-04114-x;25.06.2022;06.06.2022;2750;originalpaper;Research Article;optin
258;Klinikum der Universität München;European Archives of Psychiatry and Clinical Neuroscience;1433-8491;10.1007/s00406-022-01497-3;https://doi.org/10.1007/s00406-022-01497-3;27.10.2022;27.09.2022;2750;reviewpaper;Research Article;optin
259;Klinikum der Universität München;European Journal of Nuclear Medicine and Molecular Imaging;1619-7089;10.1007/s00259-022-05761-5;https://doi.org/10.1007/s00259-022-05761-5;24.03.2022;11.03.2022;2750;originalpaper;Research Article;optin
260;Klinikum der Universität München;Graefe's Archive for Clinical and Experimental Ophthalmology;1435-702X;10.1007/s00417-022-05893-2;https://doi.org/10.1007/s00417-022-05893-2;18.11.2022;03.11.2022;2750;originalpaper;Research Article;optin
261;Klinikum der Universität München;Archives of Gynecology and Obstetrics;1432-0711;10.1007/s00404-022-06449-9;https://doi.org/10.1007/s00404-022-06449-9;04.04.2022;09.02.2022;2750;originalpaper;Research Article;optin
262;Klinikum der Universität München;Pituitary;1573-7403;10.1007/s11102-022-01253-9;https://doi.org/10.1007/s11102-022-01253-9;19.07.2022;30.06.2022;2750;reviewpaper;Research Article;optin
263;Klinikum der Universität München;Current Treatment Options in Gastroenterology;1534-309X;10.1007/s11938-022-00383-0;https://doi.org/10.1007/s11938-022-00383-0;04.07.2022;09.05.2022;2750;reviewpaper;Research Article;optin
264;Klinikum der Universität München;European Journal of Trauma and Emergency Surgery;1863-9941;10.1007/s00068-022-02181-w;https://doi.org/10.1007/s00068-022-02181-w;22.12.2022;16.11.2022;2750;originalpaper;Research Article;optin
265;Klinikum der Universität München;European Archives of Oto-Rhino-Laryngology;1434-4726;10.1007/s00405-022-07531-3;https://doi.org/10.1007/s00405-022-07531-3;06.07.2022;27.06.2022;2750;originalpaper;Research Article;optin
266;Klinikum der Universität München;Cellular and Molecular Life Sciences;1420-9071;10.1007/s00018-022-04539-0;https://doi.org/10.1007/s00018-022-04539-0;12.09.2022;22.08.2022;2750;originalpaper;Research Article;optin
267;Klinikum der Universität München;International Orthopaedics;1432-5195;10.1007/s00264-022-05567-y;https://doi.org/10.1007/s00264-022-05567-y;22.09.2022;24.08.2022;2750;originalpaper;Research Article;optin
268;Klinikum der Universität München;Journal of Cancer Research and Clinical Oncology;1432-1335;10.1007/s00432-022-04271-z;https://doi.org/10.1007/s00432-022-04271-z;07.09.2022;05.08.2022;2750;originalpaper;Research Article;optin
269;Klinikum der Universität München;International Journal of Legal Medicine;1437-1596;10.1007/s00414-022-02839-5;https://doi.org/10.1007/s00414-022-02839-5;04.06.2022;13.05.2022;2750;originalpaper;Research Article;optin
270;Klinikum der Universität München;Eye;1476-5454;10.1038/s41433-022-02074-7;https://doi.org/10.1038/s41433-022-02074-7;03.05.2022;19.04.2022;2750;reviewpaper;Research Article;optin
271;Klinikum der Universität München;Knee Surgery, Sports Traumatology, Arthroscopy;1433-7347;10.1007/s00167-022-06886-8;https://doi.org/10.1007/s00167-022-06886-8;28.02.2022;12.01.2022;2750;originalpaper;Research Article;optin
