institution;period (year);euro;doi;is_hybrid;publisher;journal_full_title;issn;url
Charles University;2021;1093,18;10.3390/ijms22094762 ;FALSE;;;;
Charles University;2021;1945,88;10.3390/ijms22126468;FALSE;;;;
Charles University;2021;1958,15;10.3390/ijms22136908 ;FALSE;;;;
Charles University;2021;1759,91;10.3390/ph14060590;FALSE;;;;
Charles University;2021;1763,54;10.3390/ijerph18126525 ;FALSE;;;;
Charles University;2021;2264,28;10.3390/ijerph18136796;FALSE;;;;
Charles University;2021;817,66;10.3390/ijms22137014 ;FALSE;;;;
Charles University;2021;1494,09;10.3389/fnhum.2021.643655;FALSE;;;;
Charles University;2021;2256,76;10.3390/ijerph18147662 ;FALSE;;;;
Charles University;2021;942,68;10.21873/invivo.12593 ;FALSE;;;;
Charles University;2021;1972,05;10.3390/biom11081157;FALSE;;;;
Charles University;2021;1625,28;10.3390/curroncol28040255;FALSE;;;;
Charles University;2021;2538,94;10.1186/s13019-021-01578-9 ;FALSE;;;;
Charles University;2021;470,04;10.5507/bp.2021.053;FALSE;;;;
Charles University;2021;1361,25;10.3390/ijerph18179121;FALSE;;;;
Charles University;2021;3600,66;10.1186/s13054-021-03680-9;FALSE;;;;
Charles University;2021;2161,17;10.3390/nano11092210 ;FALSE;;;;
Charles University;2021;2520,09;10.2147/CIA.S306463 ;FALSE;;;;
Charles University;2021;184,22;10.3390/ma14185462;FALSE;;;;
Charles University;2021;1047,02;10.33549/physiolres.934734;FALSE;;;;
Charles University;2021;2168;10.3390/nano11102510 ;FALSE;;;;
Charles University;2021;1025,74;10.3390/genes12101599;FALSE;;;;
Charles University;2021;841,65;10.33549/physiolres.934790;FALSE;;;;
Charles University;2021;2660,87;10.1016/j.dcn.2021.101023;FALSE;;;;
Charles University;2021;2626,15;10.1016/j.clnesp.2021.07.022 ;TRUE;;;;
Charles University;2021;1258,68;10.3390/ijerph182312488 ;FALSE;;;;
Charles University;2021;1976,75;10.3390/biomedicines9121859 ;FALSE;;;;
Charles University;2021;2172,26;10.3390/JCM10245790 ;FALSE;;;;
Charles University;2021;1535,94;10.3390/life11121387;FALSE;;;;
Charles University;2021;1863,99;10.3390/ijms222413515 ;FALSE;;;;
Charles University;2021;1796,76;10.3390/biom11010022;FALSE;;;;
Charles University;2021;3629,66;10.1007/s10633-020-09814-8 ;TRUE;;;;
Charles University;2021;784,09;10.3390/diagnostics11010079;FALSE;;;;
Charles University;2021;1348,71;10.3390/biomedicines9020102;FALSE;;;;
Charles University;2021;2947,6; 10.3389/fmicb.2021.641415 ;FALSE;;;;
Charles University;2021;2262,85;10.1186/s12882-021-02243-y;FALSE;;;;
Charles University;2021;462,87;10.5507/bp.2021.008;FALSE;;;;
Charles University;2021;3243,99;10.1186/s13054-021-03479-8;FALSE;;;;
Charles University;2021;2967,84;10.3389/fmicb.2021.637813;FALSE;;;;
Charles University;2021;2143,32;10.1155/2021/6659244;FALSE;;;;
Charles University;2021;2040,36;10.1038/s41598-021-84579-x;FALSE;;;;
Charles University;2021;1408,79;10.3390/jpm11030164;FALSE;;;;
Charles University;2021;800,98;10.21873/invivo.12314;FALSE;;;;
Charles University;2021;2124,21;10.1099/jmm.0.001351;TRUE;;;;
Charles University;2021;2778;10.2147/CMAR.S305321;FALSE;;;;
Charles University;2021;1964,65;10.3390/ijms22094304;FALSE;;;;
Charles University;2021;1966,12;10.3390/biomedicines9050531;FALSE;;;;
Charles University;2021;2162,24;10.3390/jcm10112297;FALSE;;;;
Charles University;2021;2040,89;10.1038/s41598-021-90542-7;FALSE;;;;
Charles University;2021;2620,55;10.1186/s12885-021-08371-w;FALSE;;;;
Charles University;2021;2926,72;10.3389/fphys.2021.692921;FALSE;;;;
Charles University;2021;3775,2;10.1016/j.msec.2021.112203;TRUE;;;;
Charles University;2021;1181,98; 10.3892/ol.2021.12859 ;TRUE;;;;
Charles University;2021;2160,32;10.3390/pharmaceutics13060883;FALSE;;;;
Charles University;2021;1717,51;10.1371/journal.pone.0253236;FALSE;;;;
Charles University;2021;2901,54;10.1136/bmjgast-2021-000644;FALSE;;;;
Charles University;2021;916,08;10.21873/cgp.20260;FALSE;;;;
Charles University;2021;1963,4;10.3390/biom11081068 ;FALSE;;;;
Charles University;2021;2817,55;10.2147/CLEP.S318737;FALSE;;;;
Charles University;2021;848,1;10.1097/MD.0000000000026836 ;FALSE;;;;
Charles University;2021;3077,77;10.1182/bloodadvances.2021004423;FALSE;;;;
Charles University;2021;2063;10.1038/s41598-021-95285-z;FALSE;;;;
Charles University;2021;1744,21; 10.3390/ijms22168828 ;FALSE;;;;
Charles University;2021;2039,67; 10.1038/s41598-021-96804-8;FALSE;;;;
Charles University;2021;4718,52;10.1002/ijc.33762;TRUE;;;;
Charles University;2021;1280,03;10.33549/physiolres.934684;FALSE;;;;
Charles University;2021;1963,53;10.3390/ijms22179335;FALSE;;;;
Charles University;2021;3031,12; 10.3389/fphar.2021.729568;FALSE;;;;
Charles University;2021;2162,68;10.3390/cancers13174385;FALSE;;;;
Charles University;2021;472,53;10.5507/bp.2021.051;FALSE;;;;
Charles University;2021;3012,43;10.3389/fphys.2021.734217;FALSE;;;;
Charles University;2021;3020,43; 10.3389/fonc.2021.702258;FALSE;;;;
Charles University;2021;2237,13; 10.3233/JAD-210738;TRUE;;;;
Charles University;2021;1769,18;10.3390/brainsci11101300;FALSE;;;;
Charles University;2021;1240,89; 10.33549/physiolres.934665;FALSE;;;;
Charles University;2021;2397,73;10.3390/jcm10225364;FALSE;;;;
Charles University;2021;1190,01;10.33549/physiolres.934812;FALSE;;;;
Charles University;2021;1190,01;10.33549/physiolres.934822;FALSE;;;;
Charles University;2021;1296,71; 10.1186/s12991-021-00358-y ;FALSE;;;;
Charles University;2021;1823,43;10.1371/journal.pone.0260068;FALSE;;;;
Charles University;2021;1372,39; 10.1016/j.esmoop.2021.100357 ;FALSE;;;;
Charles University;2021;1873,47; 10.1371/journal.pone.0261124;FALSE;;;;
Charles University;2021;1640,51;10.3390/ma14247771;FALSE;;;;
Charles University;2021;2625,65;10.1142/S0218202521500470;FALSE;;;;
Charles University;2021;2059,14;10.1038/s41598-021-87664-3;FALSE;;;;
Charles University;2021;2176,18;10.3390/cancers13133266;FALSE;;;;
Charles University;2021;1324,17;10.1103/PhysRevResearch.3.033052;FALSE;;;;
Charles University;2021;1804,46;10.3390/atmos12101277;FALSE;;;;
Charles University;2021;1203,36;10.3390/ma14247828;FALSE;;;;
Charles University;2021;2039,02;10.1038/s41598-021-85533-7;FALSE;;;;
Charles University;2021;1207,13;10.3389/fspas.2021.778234;FALSE;;;;
Charles University;2021;2046,87;10.1038/s41598-021-81338-w;FALSE;;;;
Charles University;2021;1880,39;10.3389/fpsyg.2021.678380;FALSE;;;;
Charles University;2021;167,38;10.3390/s21082783;FALSE;;;;
Charles University;2021;1627,16;10.1364/OME.417670;FALSE;;;;
Charles University;2021;1475,31;10.5194/gmd-14-7377-2021;FALSE;;;;
Charles University;2021;1314,96;10.3390/met11081230;FALSE;;;;
Charles University;2021;2290,24;10.1088/1748-9326/abfe2b;FALSE;;;;
Charles University;2021;1456,83;10.1186/s40623-021-01555-5;FALSE;;;;
Charles University;2021;448,87;10.3390/ma14020459;FALSE;;;;
Charles University;2021;213,72;10.1785/0320210021;FALSE;;;;
Charles University;2021;2070,2;10.1038/s41598-021-99904-7;FALSE;;;;
Charles University;2021;2522,96;10.1016/j.matdes.2021.109917;FALSE;;;;
Charles University;2021;2082,95;10.1038/s41598-021-89733-z;FALSE;;;;
Charles University;2021;2013,47;10.3390/ma14020418;FALSE;;;;
Charles University;2021;2098,22;10.5194/gmd-14-4443-2021;FALSE;;;;
Charles University;2021;2164,69;10.3390/nano11030797;FALSE;;;;
Charles University;2021;2887,9;10.1088/2516-1075/ac25d6;FALSE;;;;
Charles University;2021;2054,38;10.1038/s41598-021-04076-z;FALSE;;;;
Charles University;2021;2057,85;10.1038/s41598-021-00478-1;FALSE;;;;
Charles University;2021;1411,33;10.3366/word.2021.0181;FALSE;;;;
Charles University;2021;1977,64;10.3390/ma14061465;FALSE;;;;
Charles University;2021;2288,99;10.5194/acp-21-14309-2021;FALSE;;;;
Charles University;2021;1780,88;10.1145/3457606;FALSE;;;;
Charles University;2021;1078,87;10.3390/ma14237122;FALSE;;;;
Charles University;2021;707,9;10.1145/3450626.3459844;FALSE;;;;
Charles University;2021;658,53;10.1364/OE.406095;FALSE;;;;
Charles University;2021;702,55;10.1145/3450626.3459758;FALSE;;;;
Charles University;2021;2635,72;10.1007/s10115-021-01595-z;TRUE;;;;
Charles University;2021;2725,7;10.1007/s11257-021-09311-w;TRUE;;;;
Charles University;2021;2268,75;10.3390/ijerph18179178;FALSE;;;;
Charles University;2021;1396,29;10.1371/journal.pone.0252415;FALSE;;;;
Charles University;2021;1575,41;10.1093/jcde/qwab018;FALSE;;;;
Charles University;2021;1141,59;10.3390/educsci12010007;FALSE;;;;
