pos;institution_name;journal_title;eissn;doi;url;accepted;par_fee;initial_opt-out
146;Friedrich-Alexander-Universität Erlangen-Nürnberg;JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT;1610-0387;10.1111/ddg.14818;https://doi.org/10.1111/ddg.14818;18.04.2022;2750;optin
147;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMMEDCHEM;1860-7187;10.1002/cmdc.202200005;https://doi.org/10.1002/cmdc.202200005;17.02.2022;2750;optin
149;Friedrich-Alexander-Universität Erlangen-Nürnberg;CONTACT DERMATITIS;1600-0536;10.1111/cod.14236;https://doi.org/10.1111/cod.14236;11.10.2022;2750;optin
150;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED MATERIALS INTERFACES;2196-7350;10.1002/admi.202200342;https://doi.org/10.1002/admi.202200342;20.03.2022;2750;optin
151;Friedrich-Alexander-Universität Erlangen-Nürnberg;JOURNAL OF THE AMERICAN CERAMIC SOCIETY;1551-2916;10.1111/jace.18917;https://doi.org/10.1111/jace.18917;11.11.2022;2750;optin
152;Friedrich-Alexander-Universität Erlangen-Nürnberg;JOURNAL OF THE AMERICAN CERAMIC SOCIETY;1551-2916;10.1111/jace.18377;https://doi.org/10.1111/jace.18377;14.01.2022;2750;optin
153;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202203325;https://doi.org/10.1002/chem.202203325;28.11.2022;2750;optin
154;Friedrich-Alexander-Universität Erlangen-Nürnberg;POLYMER ENGINEERING & SCIENCE;1548-2634;10.1002/pen.26112;https://doi.org/10.1002/pen.26112;25.07.2022;2750;optin
155;Friedrich-Alexander-Universität Erlangen-Nürnberg;BRITISH JOURNAL OF CLINICAL PSYCHOLOGY;2044-8260;10.1111/bjc.12371;https://doi.org/10.1111/bjc.12371;28.03.2022;2750;optin
156;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202211747;https://doi.org/10.1002/anie.202211747;22.09.2022;2750;optin
157;Friedrich-Alexander-Universität Erlangen-Nürnberg;PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION;1521-4117;10.1002/ppsc.202100279;https://doi.org/10.1002/ppsc.202100279;15.01.2022;2750;optin
158;Friedrich-Alexander-Universität Erlangen-Nürnberg;CURRENT PROTOCOLS;2691-1299;10.1002/cpz1.381;https://doi.org/10.1002/cpz1.381;25.01.2022;2750;optin
159;Friedrich-Alexander-Universität Erlangen-Nürnberg;ADVANCED MATERIALS INTERFACES;2196-7350;10.1002/admi.202201471;https://doi.org/10.1002/admi.202201471;25.08.2022;2750;optin
160;Friedrich-Alexander-Universität Erlangen-Nürnberg;PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION;1521-4117;10.1002/ppsc.202200127;https://doi.org/10.1002/ppsc.202200127;23.08.2022;2750;optin
161;Friedrich-Alexander-Universität Erlangen-Nürnberg;PIGMENT CELL & MELANOMA RESEARCH;1755-148X;10.1111/pcmr.13061;https://doi.org/10.1111/pcmr.13061;28.07.2022;2750;optin
162;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMISTRY - A EUROPEAN JOURNAL;1521-3765;10.1002/chem.202203734;https://doi.org/10.1002/chem.202203734;11.12.2022;2750;optin
163;Friedrich-Alexander-Universität Erlangen-Nürnberg;MEDICAL PHYSICS;2473-4209;10.1002/mp.15718;https://doi.org/10.1002/mp.15718;10.05.2022;2750;optin
164;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE INTERNATIONAL EDITION;1521-3773;10.1002/anie.202206848;https://doi.org/10.1002/anie.202206848;07.06.2022;2750;optin
165;Friedrich-Alexander-Universität Erlangen-Nürnberg;ANGEWANDTE CHEMIE;1521-3757;10.1002/ange.202206848;https://doi.org/10.1002/ange.202206848;07.06.2022;1375;optin
166;Friedrich-Alexander-Universität Erlangen-Nürnberg;SOLAR RRL;2367-198X;10.1002/solr.202200127;https://doi.org/10.1002/solr.202200127;09.06.2022;2750;optin
167;Friedrich-Alexander-Universität Erlangen-Nürnberg;BRITISH JOURNAL OF CLINICAL PHARMACOLOGY;1365-2125;10.1111/bcp.15469;https://doi.org/10.1111/bcp.15469;18.07.2022;2750;optin
168;Friedrich-Alexander-Universität Erlangen-Nürnberg;CHEMPHOTOCHEM;2367-0932;10.1002/cptc.202200109;https://doi.org/10.1002/cptc.202200109;20.04.2022;2750;optin
169;Friedrich-Alexander-Universität Erlangen-Nürnberg;PSYCHOPHYSIOLOGY;1469-8986;10.1111/psyp.14087;https://doi.org/10.1111/psyp.14087;10.03.2022;2750;optin
170;Universitätsklinikum Erlangen;NMR IN BIOMEDICINE;1099-1492;10.1002/nbm.4717;https://doi.org/10.1002/nbm.4717;20.02.2022;2750;optin
171;Universitätsklinikum Erlangen;EUROPEAN JOURNAL OF NEUROLOGY;1468-1331;10.1111/ene.15338;https://doi.org/10.1111/ene.15338;24.03.2022;2750;optin
172;Universitätsklinikum Erlangen;EPILEPSIA;1528-1167;10.1111/epi.17375;https://doi.org/10.1111/epi.17375;24.07.2022;2750;optin
173;Universitätsklinikum Erlangen;NMR IN BIOMEDICINE;1099-1492;10.1002/nbm.4819;https://doi.org/10.1002/nbm.4819;18.08.2022;2750;optin
174;Universitätsklinikum Erlangen;EPILEPSIA;1528-1167;10.1111/epi.17491;https://doi.org/10.1111/epi.17491;12.12.2022;2750;optin
175;Universitätsklinikum Erlangen;EUROPEAN JOURNAL OF IMMUNOLOGY;1521-4141;10.1002/eji.202249841;https://doi.org/10.1002/eji.202249841;24.02.2022;2750;optin
176;Universitätsklinikum Erlangen;EMBO REPORTS;1469-3178;10.15252/embr.202153659;https://doi.org/10.15252/embr.202153659;31.05.2022;2750;optin
177;Universitätsklinikum Erlangen;ARTHRITIS & RHEUMATOLOGY;2326-5205;10.1002/art.42085;https://doi.org/10.1002/art.42085;21.01.2022;2750;optin
178;Universitätsklinikum Erlangen;MAGNETIC RESONANCE IN MEDICINE;1522-2594;10.1002/mrm.29412;https://doi.org/10.1002/mrm.29412;24.07.2022;2750;optin
179;Universitätsklinikum Erlangen;CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS;1522-726X;10.1002/ccd.30298;https://doi.org/10.1002/ccd.30298;28.05.2022;2750;optin
180;Universitätsklinikum Erlangen;ACTA NEUROLOGICA SCANDINAVICA;1600-0404;10.1111/ane.13676;https://doi.org/10.1111/ane.13676;19.07.2022;2750;optin
181;Universitätsklinikum Erlangen;MAGNETIC RESONANCE IN MEDICINE;1522-2594;10.1002/mrm.29520;https://doi.org/10.1002/mrm.29520;18.10.2022;2750;optin
182;Universitätsklinikum Erlangen;MAGNETIC RESONANCE IN MEDICINE;1522-2594;10.1002/mrm.29265;https://doi.org/10.1002/mrm.29265;21.03.2022;2750;optin
183;Universitätsklinikum Erlangen;INTERNATIONAL JOURNAL OF LABORATORY HEMATOLOGY;1751-553X;10.1111/ijlh.13846;https://doi.org/10.1111/ijlh.13846;20.03.2022;2750;optin
184;Universitätsklinikum Erlangen;JOURNAL OF MAGNETIC RESONANCE IMAGING;1522-2586;10.1002/jmri.28150;https://doi.org/10.1002/jmri.28150;27.02.2022;2750;optin
185;Universitätsklinikum Erlangen;COLORECTAL DISEASE;1463-1318;10.1111/codi.16326;https://doi.org/10.1111/codi.16326;01.09.2022;2750;optin
186;Universitätsklinikum Erlangen;GENES, CHROMOSOMES AND CANCER;1098-2264;10.1002/gcc.23031;https://doi.org/10.1002/gcc.23031;31.01.2022;2750;optin
187;Universitätsklinikum Erlangen;EUROPEAN JOURNAL OF IMMUNOLOGY;1521-4141;10.1002/eji.202249917;https://doi.org/10.1002/eji.202249917;18.09.2022;2750;optin
188;Universitätsklinikum Erlangen;EUROPEAN JOURNAL OF IMMUNOLOGY;1521-4141;10.1002/eji.202249893;https://doi.org/10.1002/eji.202249893;05.10.2022;2750;optin
189;Universitätsklinikum Erlangen;JOURNAL OF NEUROIMAGING;1552-6569;10.1111/jon.13081;https://doi.org/10.1111/jon.13081;26.12.2022;2750;optin
190;Universitätsklinikum Erlangen;ARTHRITIS & RHEUMATOLOGY;2326-5205;10.1002/art.42394;https://doi.org/10.1002/art.42394;23.09.2022;2750;optin
191;Universitätsklinikum Erlangen;EUROPEAN JOURNAL OF IMMUNOLOGY;1521-4141;10.1002/eji.202249892;https://doi.org/10.1002/eji.202249892;15.09.2022;2750;optin
192;Universitätsklinikum Erlangen;MEDICAL PHYSICS;2473-4209;10.1002/mp.15517;https://doi.org/10.1002/mp.15517;20.01.2022;2750;optin
193;Universitätsklinikum Erlangen;MAGNETIC RESONANCE IN MEDICINE;1522-2594;10.1002/mrm.29476;https://doi.org/10.1002/mrm.29476;13.09.2022;2750;optin
194;Universitätsklinikum Erlangen;JOURNAL OF THE AMERICAN CERAMIC SOCIETY;1551-2916;10.1111/jace.18667;https://doi.org/10.1111/jace.18667;28.06.2022;2750;optin
195;Universitätsklinikum Erlangen;PEDIATRIC DIABETES;1399-5448;10.1111/pedi.13319;https://doi.org/10.1111/pedi.13319;16.01.2022;2750;optin
196;Universitätsklinikum Erlangen;JOURNAL OF THROMBOSIS AND HAEMOSTASIS;1538-7836;10.1111/jth.15677;https://doi.org/10.1111/jth.15677;09.02.2022;2750;optin
197;Universitätsklinikum Erlangen;MAGNETIC RESONANCE IN MEDICINE;1522-2594;10.1002/mrm.29221;https://doi.org/10.1002/mrm.29221;15.02.2022;2750;optin
198;Universitätsklinikum Erlangen;GENES, CHROMOSOMES AND CANCER;1098-2264;10.1002/gcc.23118;https://doi.org/10.1002/gcc.23118;10.12.2022;2750;optin
199;Universitätsklinikum Erlangen;ORAL DISEASES;1601-0825;10.1111/odi.14280;https://doi.org/10.1111/odi.14280;09.06.2022;2750;optin
200;Universitätsklinikum Erlangen;EUROPEAN JOURNAL OF NEUROLOGY;1468-1331;10.1111/ene.15427;https://doi.org/10.1111/ene.15427;22.05.2022;2750;optin
201;Universitätsklinikum Erlangen;NMR IN BIOMEDICINE;1099-1492;10.1002/nbm.4806;https://doi.org/10.1002/nbm.4806;24.07.2022;2750;optin
202;Universitätsklinikum Erlangen;JOURNAL OF CARDIAC SURGERY;1540-8191;10.1111/jocs.17135;https://doi.org/10.1111/jocs.17135;22.10.2022;2750;optin
203;Universitätsklinikum Erlangen;GENES, CHROMOSOMES AND CANCER;1098-2264;10.1002/gcc.23083;https://doi.org/10.1002/gcc.23083;19.06.2022;2750;optin
204;Universitätsklinikum Erlangen;MAGNETIC RESONANCE IN MEDICINE;1522-2594;10.1002/mrm.29427;https://doi.org/10.1002/mrm.29427;07.08.2022;2750;optin
205;Universitätsklinikum Erlangen;JOURNAL OF THE EUROPEAN ACADEMY OF DERMATOLOGY AND VENEREOLOGY;1468-3083;10.1111/jdv.18267;https://doi.org/10.1111/jdv.18267;03.05.2022;2750;optin
206;Universitätsklinikum Erlangen;BIRTH DEFECTS RESEARCH;2472-1727;10.1002/bdr2.2008;https://doi.org/10.1002/bdr2.2008;20.03.2022;2750;optin
207;Universitätsklinikum Erlangen;ARTHRITIS & RHEUMATOLOGY;2326-5205;10.1002/art.42378;https://doi.org/10.1002/art.42378;10.09.2022;2750;optin
208;Universitätsklinikum Erlangen;JOURNAL OF CARDIAC SURGERY;1540-8191;10.1111/jocs.16813;https://doi.org/10.1111/jocs.16813;12.07.2022;2750;optin
209;Universitätsklinikum Erlangen;ANDROLOGY;2047-2927;10.1111/andr.13368;https://doi.org/10.1111/andr.13368;12.12.2022;2750;optin
211;Universitätsklinikum Erlangen;GENES, CHROMOSOMES AND CANCER;1098-2264;10.1002/gcc.23082;https://doi.org/10.1002/gcc.23082;19.06.2022;2750;optin
212;Universitätsklinikum Erlangen;NMR IN BIOMEDICINE;1099-1492;10.1002/nbm.4840;https://doi.org/10.1002/nbm.4840;22.09.2022;2750;optin
213;Universitätsklinikum Erlangen;JOURNAL OF CARDIAC SURGERY;1540-8191;10.1111/jocs.17221;https://doi.org/10.1111/jocs.17221;30.10.2022;2750;optin
214;Universitätsklinikum Erlangen;ADVANCED FUNCTIONAL MATERIALS;1616-3028;10.1002/adfm.202203672;https://doi.org/10.1002/adfm.202203672;10.07.2022;2750;optin
215;Universitätsklinikum Erlangen;EUROPEAN JOURNAL OF NEUROLOGY;1468-1331;10.1111/ene.15577;https://doi.org/10.1111/ene.15577;20.09.2022;2750;optin
216;Universitätsklinikum Erlangen;MAGNETIC RESONANCE IN MEDICINE;1522-2594;10.1002/mrm.29569;https://doi.org/10.1002/mrm.29569;13.12.2022;2750;optin
