"institution",period,euro,"doi","journal_full_title","publisher","is_hybrid","issn","url",chf,conversion_rate,invoice_original_amount,"invoice_original_currency",snsf_voucher_number,"grant_snsf","grant_snsf_related"
"Swiss National Science Foundation (SNSF)",2015,1365.03,"10.1371/journal.pone.0125104","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1458.00,1.06811,,,,"31003A_152829","152829"
"Swiss National Science Foundation (SNSF)",2015,1230.17,"10.1371/journal.pone.0125603","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1313.96,1.06811,,,,"320030_144093","144093"
"Swiss National Science Foundation (SNSF)",2015,1263.91,"10.1371/journal.pone.0127691","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1350.00,1.06811,,,,"31003A_141228","141228"
"Swiss National Science Foundation (SNSF)",2015,1289.19,"10.1371/journal.pone.0128108","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1377.00,1.06811,,,,"200020_153125","153125"
"Swiss National Science Foundation (SNSF)",2015,1226.00,"10.1371/journal.pone.0128478","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1309.50,1.06811,,,,"200021_149438","149438"
"Swiss National Science Foundation (SNSF)",2015,1179.65,"10.1371/journal.pone.0129384","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1260.00,1.06811,,,,"31003A_152972","152972"
"Swiss National Science Foundation (SNSF)",2015,1223.22,"10.1371/journal.pone.0129812","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1306.53,1.06811,,,,"100019_156073","156073"
"Swiss National Science Foundation (SNSF)",2015,1337.73,"10.1371/journal.pone.0130177","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1428.84,1.06811,,,,"31003A_156156","156156"
"Swiss National Science Foundation (SNSF)",2015,1337.73,"10.1371/journal.pone.0131618","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1428.84,1.06811,,,,"32003B_144068","144068"
"Swiss National Science Foundation (SNSF)",2015,1207.37,"10.1371/journal.pone.0132574","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1289.60,1.06811,1350.00,"USD",,"200020_153091","153091"
"Swiss National Science Foundation (SNSF)",2015,1251.93,"10.1371/journal.pone.0136636","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1337.20,1.06811,1350.00,"USD",,"31003A_147104","147104"
"Swiss National Science Foundation (SNSF)",2015,1289.19,"10.1371/journal.pone.0140223","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1377.00,1.06811,,,,"200020_153125","153125"
"Swiss National Science Foundation (SNSF)",2015,1284.52,"10.1371/journal.pone.0142435","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1372.01,1.06811,1350.00,"USD",,"PP00P3_150637","150637"
"Swiss National Science Foundation (SNSF)",2015,1277.06,"10.1371/journal.pone.0143293","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1364.04,1.06811,,,,"320030_159984","159984"
"Swiss National Science Foundation (SNSF)",2015,1300.80,"10.1371/journal.pone.0143327","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1389.40,1.06811,,,,"205321_157207","157207"
"Swiss National Science Foundation (SNSF)",2015,1286.69,"10.1371/journal.pone.0144363","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1374.33,1.06811,,,,"100019_159362","159362"
"Swiss National Science Foundation (SNSF)",2015,1864.27,"10.15252/embj.201490434","The EMBO Journal","EMBO","TRUE",,,1991.25,1.06811,1850.00,"EUR",,"31003A_141248","141248"
"Swiss National Science Foundation (SNSF)",2015,2552.14,"10.15252/emmm.201405003","EMBO Molecular Medicine","EMBO","FALSE",,,2725.97,1.06811,2508.00,"EUR",,"310030_143898","143898"
"Swiss National Science Foundation (SNSF)",2015,1571.05,"10.3189/2016AoG71A059","Annals of Glaciology","Cambridge University Press (CUP)","TRUE",,,1678.05,1.06811,1040.00,"GBP",,"200021L_146761","146761"
"Swiss National Science Foundation (SNSF)",2015,1855.64,"10.3389/fcimb.2015.00076","Frontiers in Cellular and Infection Microbiology","Frontiers Media SA","FALSE",,,1982.03,1.06811,,,,"310030_156169","156169"
"Swiss National Science Foundation (SNSF)",2015,1959.57,"10.3389/feart.2015.00091","Frontiers in Earth Science","Frontiers Media SA","FALSE",,,2093.04,1.06811,,,,"200021_143325","143325"
"Swiss National Science Foundation (SNSF)",2015,1358.96,"10.3389/fgene.2015.00150","Frontiers in Genetics","Frontiers Media SA","FALSE",,,1451.52,1.06811,1382.40,"EUR",,"CRSII3_141940","141940"
"Swiss National Science Foundation (SNSF)",2015,490.78,"10.3389/fgene.2015.00322","Frontiers in Genetics","Frontiers Media SA","FALSE",,,524.21,1.06811,476.93,"EUR",,"PZ00P3_154773","154773"
"Swiss National Science Foundation (SNSF)",2015,1371.90,"10.3389/fimmu.2015.00297","Frontiers in Immunology","Frontiers Media SA","FALSE",,,1465.34,1.06811,,,,"CRSII3_141918","141918"
"Swiss National Science Foundation (SNSF)",2015,378.38,"10.3389/fmicb.2015.00247","Frontiers in Microbiology","Frontiers Media SA","FALSE",,,404.15,1.06811,,,,"31003A_141166","141166"
"Swiss National Science Foundation (SNSF)",2015,1997.03,"10.3389/fnana.2014.00166","Frontiers in Neuroanatomy","Frontiers Media SA","FALSE",,,2133.05,1.06811,1728.00,"EUR",,"31003A_149499","149499"
"Swiss National Science Foundation (SNSF)",2015,1529.98,"10.3389/fnint.2015.00051","Frontiers in Integrative Neuroscience","Frontiers Media SA","FALSE",,,1634.19,1.06811,1539.00,"USD",,"320030_144187","144187"
"Swiss National Science Foundation (SNSF)",2015,1440.86,"10.3389/fpls.2015.01008","Frontiers in Plant Science","Frontiers Media SA","FALSE",,,1539.00,1.06811,1539.00,"USD",,"CRSII3_136295","136295"
"Swiss National Science Foundation (SNSF)",2015,1165.69,"10.3389/fpsyg.2014.01573","Frontiers in Psychology","Frontiers Media SA","FALSE",,,1245.08,1.06811,1036.80,"EUR",,"PP00P1_128616","128616"
"Swiss National Science Foundation (SNSF)",2015,1387.24,"10.3389/fpsyg.2015.00642","Frontiers in Psychology","Frontiers Media SA","FALSE",,,1481.73,1.06811,1539.00,"EUR",,"100014_140503","140503"
"Swiss National Science Foundation (SNSF)",2015,1363.90,"10.3389/fpsyg.2015.00741","Frontiers in Psychology","Frontiers Media SA","FALSE",,,1456.80,1.06811,1539.00,"USD",,"100012_147154","147154"
"Swiss National Science Foundation (SNSF)",2015,461.16,"10.3389/fpsyg.2015.00932","Frontiers in Psychology","Frontiers Media SA","FALSE",,,492.57,1.06811,459.00,"EUR",,"100014_140503","140503"
"Swiss National Science Foundation (SNSF)",2015,1388.56,"10.3389/fpsyg.2015.00939","Frontiers in Psychology","Frontiers Media SA","FALSE",,,1483.13,1.06811,1539.00,"EUR",,"100014_140503","140503"
"Swiss National Science Foundation (SNSF)",2015,1393.77,"10.3389/fpsyg.2015.01473","Frontiers in Psychology","Frontiers Media SA","FALSE",,,1488.70,1.06811,1490.40,"EUR",,"100014_140503","140503"
"Swiss National Science Foundation (SNSF)",2015,1416.00,"10.3389/fpsyg.2015.01691","Frontiers in Psychology","Frontiers Media SA","FALSE",,,478.20,1.06811,1539.00,"USD",,"320030_144187","144187"
"Swiss National Science Foundation (SNSF)",2015,1375.14,"10.3390/ijms16059749","International Journal of Molecular Sciences","MDPI AG","FALSE",,,1468.80,1.06811,,,,"310030_149718","149718"
"Swiss National Science Foundation (SNSF)",2015,734.55,"10.3402/tellusb.v67.25014","Tellus B: Chemical and Physical Meteorology","Informa UK Limited","FALSE",,,784.58,1.06811,750.00,"EUR",,"200021_140228","140228"
"Swiss National Science Foundation (SNSF)",2015,4001.00,"10.3791/53188","Journal of Visualized Experiments","MyJove Corporation","TRUE",,,4273.92,1.06811,,,,"200021_140230","140230"
"Swiss National Science Foundation (SNSF)",2015,3735.57,"10.3791/53423","Journal of Visualized Experiments","MyJove Corporation","TRUE",,,3990.00,1.06811,4200.00,"USD",,"200020_153122","153122"
"Swiss National Science Foundation (SNSF)",2015,3953.00,"10.3791/54193","Journal of Visualized Experiments","MyJove Corporation","TRUE",,,4221.84,1.06811,4200.00,"USD",,"200021_160174","160174"
"Swiss National Science Foundation (SNSF)",2015,803.85,"10.5194/acp-15-10999-2015","Atmospheric Chemistry and Physics","Copernicus GmbH","FALSE",,,858.60,1.06811,,,,"200020_160048","160048"
"Swiss National Science Foundation (SNSF)",2015,1081.91,"10.5194/acp-15-11461-2015","Atmospheric Chemistry and Physics","Copernicus GmbH","FALSE",,,1155.60,1.06811,1000.00,"EUR",,"CRSII2_147659","147659"
"Swiss National Science Foundation (SNSF)",2015,1225.98,"10.5194/acpd-15-15469-2015","Atmospheric Chemistry and Physics Discussions","Copernicus GmbH","FALSE",,,1309.48,1.06811,1249.50,"EUR",,"200021_140663","140663"
"Swiss National Science Foundation (SNSF)",2015,1082.92,"10.5194/amt-8-5289-2015","Atmospheric Measurement Techniques","Copernicus GmbH","FALSE",,,1156.68,1.06811,1071.00,"EUR",,"CRSII2_136273","136273"
"Swiss National Science Foundation (SNSF)",2016,2338.64,"10.1002/2016GL071033","Geophysical Research Letters","Wiley-Blackwell","TRUE",,,2549.33,1.09009,2500.00,"USD",,"PP00P2_157627","157627"
"Swiss National Science Foundation (SNSF)",2016,1573.44,"10.1002/ece3.2138","Ecology and Evolution","Wiley-Blackwell","FALSE",,,1715.19,1.09009,1530.00,"EUR",,"PP00P3_152929","152929"
"Swiss National Science Foundation (SNSF)",2016,2419.40,"10.1007/s00010-015-0395-6","Aequationes mathematicae","Springer Nature","TRUE",,,2637.36,1.09009,,,,"200020_146477","146477"
"Swiss National Science Foundation (SNSF)",2016,2218.79,"10.1007/s00027-016-0465-4","Aquatic Sciences","Springer Nature","TRUE",,,2418.68,1.09009,,,,"200020_153091","153091"
"Swiss National Science Foundation (SNSF)",2016,983.99,"10.1016/j.atmosenv.2016.01.027","Atmospheric Environment","Elsevier BV","TRUE",,,1072.64,1.09009,981.79,"EUR",,"200020_159194","159194"
"Swiss National Science Foundation (SNSF)",2016,4465.78,"10.1016/j.celrep.2015.12.097","Cell Reports","Elsevier BV","FALSE",,,4868.10,1.09009,5000.00,"USD",,"PP00P3_159318","159318"
"Swiss National Science Foundation (SNSF)",2016,460.93,"10.1016/j.gdata.2016.03.004","Genomics Data","Elsevier BV","FALSE",,,502.45,1.09009,446.27,"EUR",,"PP00P3_157528","157528"
"Swiss National Science Foundation (SNSF)",2016,1137.70,"10.1016/j.heliyon.2016.e00195","Heliyon","Elsevier BV","FALSE",,,1240.20,1.09009,1127.00,"EUR",,"200021_149589","149589"
"Swiss National Science Foundation (SNSF)",2016,1720.20,"10.1016/j.ijid.2016.08.028","International Journal of Infectious Diseases","Elsevier BV","FALSE",,,1875.17,1.09009,,,,"PZ00P3_154730","154730"
"Swiss National Science Foundation (SNSF)",2016,2496.84,"10.1016/j.jenvrad.2016.05.008","Journal of Environmental Radioactivity","Elsevier BV","TRUE",,,2721.78,1.09009,,,,"200021_146018","146018"
"Swiss National Science Foundation (SNSF)",2016,2496.84,"10.1016/j.jenvrad.2016.05.009","Journal of Environmental Radioactivity","Elsevier BV","TRUE",,,2721.78,1.09009,,,,"200021_146018","146018"
"Swiss National Science Foundation (SNSF)",2016,1814.02,"10.1016/j.molmet.2016.12.001","Molecular Metabolism","Elsevier BV","FALSE",,,,,,,,,
"Swiss National Science Foundation (SNSF)",2016,1993.62,"10.1016/j.nima.2016.01.018","Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","Elsevier BV","TRUE",,,2173.22,1.09009,1963.59,"EUR",,"200020_159754","159754"
"Swiss National Science Foundation (SNSF)",2016,903.52,"10.1016/j.pmedr.2016.03.004","Preventive Medicine Reports","Elsevier BV","FALSE",,,984.92,1.09009,,,,"CR13I3_156385","156385"
"Swiss National Science Foundation (SNSF)",2016,2685.05,"10.1016/j.scitotenv.2016.06.035","Science of The Total Environment","Elsevier BV","TRUE",,,2926.95,1.09009,,,,"200021_146018","146018"
"Swiss National Science Foundation (SNSF)",2016,1493.45,"10.1017/jog.2016.38","Journal of Glaciology","Cambridge University Press (CUP)","FALSE",,,1628.00,1.09009,1642.50,"USD",,"200021_156098","156098"
"Swiss National Science Foundation (SNSF)",2016,3120.00,"10.1038/lsa.2016.74","Light: Science & Applications","Springer Nature","FALSE",,,3400.85,1.09009,3000.00,"EUR",,"200021L_157132","157132"
"Swiss National Science Foundation (SNSF)",2016,3771.00,"10.1038/ncomms10622","Nature Communications","Springer Nature","FALSE",,,4110.33,1.09009,3700.00,"EUR",,"PP00P2_157607","157607"
"Swiss National Science Foundation (SNSF)",2016,4096.43,"10.1038/ncomms10796","Nature Communications","Springer Nature","FALSE",,,2681.00,1.09009,3700.00,"EUR",,"PP00P2_144811","144811"
"Swiss National Science Foundation (SNSF)",2016,3750.00,"10.1038/ncomms10938","Nature Communications","Springer Nature","FALSE",,,4087.39,1.09009,3700.00,"EUR",,"310030_149390","149390"
"Swiss National Science Foundation (SNSF)",2016,3307.16,"10.1038/ncomms11227","Nature Communications","Springer Nature","FALSE",,,3605.10,1.09009,3700.00,"EUR",,"200020_152801","152801"
"Swiss National Science Foundation (SNSF)",2016,3832.13,"10.1038/ncomms11304","Nature Communications","Springer Nature","FALSE",,,4177.37,1.09009,3700.00,"EUR",,"PP00P3_139121","139121"
"Swiss National Science Foundation (SNSF)",2016,3675.00,"10.1038/ncomms11582","Nature Communications","Springer Nature","FALSE",,,4006.40,1.09009,3700.00,"EUR",,"CRSII3_141918","141918"
"Swiss National Science Foundation (SNSF)",2016,3869.00,"10.1038/ncomms11866","Nature Communications","Springer Nature","FALSE",,,4217.41,1.09009,3700.00,"EUR",,"31003A_140869","140869"
"Swiss National Science Foundation (SNSF)",2016,3868.53,"10.1038/ncomms11929","Nature Communications","Springer Nature","FALSE",,,4217.05,1.09009,3700.00,"EUR",,"PP00P3_139120","139120"
"Swiss National Science Foundation (SNSF)",2016,3768.00,"10.1038/ncomms13120","Nature Communications","Springer Nature","FALSE",,,4107.00,1.09009,3700.00,"EUR",,"200021_156106","156106"
"Swiss National Science Foundation (SNSF)",2016,1197.40,"10.1038/srep24780","Scientific Reports","Springer Nature","FALSE",,,1305.27,1.09009,1165.00,"EUR",,"PZ00P3_147998","147998"
"Swiss National Science Foundation (SNSF)",2016,351.18,"10.1038/srep25902","Scientific Reports","Springer Nature","FALSE",,,382.82,1.09009,247.00,"GBP",,"200021L_157187","157187"
"Swiss National Science Foundation (SNSF)",2016,1211.74,"10.1038/srep26312","Scientific Reports","Springer Nature","FALSE",,,1320.91,1.09009,1165.00,"EUR",,"200020_163453","163453"
"Swiss National Science Foundation (SNSF)",2016,1189.40,"10.1038/srep29075","Scientific Reports","Springer Nature","FALSE",,,1296.55,1.09009,1165.00,"EUR",,"PZ00P2_142511","142511"
"Swiss National Science Foundation (SNSF)",2016,1256.15,"10.1038/srep30088","Scientific Reports","Springer Nature","FALSE",,,1369.32,1.09009,1165.00,"EUR",,"32003B_159714","159714"
"Swiss National Science Foundation (SNSF)",2016,1182.54,"10.1038/srep30113","Scientific Reports","Springer Nature","FALSE",,,1289.07,1.09009,1165.00,"EUR",,"200021_143283","143283"
"Swiss National Science Foundation (SNSF)",2016,935.70,"10.1038/srep30724","Scientific Reports","Springer Nature","FALSE",,,1020.00,1.09009,932.00,"EUR",,"IZ73Z0_152457","152457"
"Swiss National Science Foundation (SNSF)",2016,1194.86,"10.1038/srep31010","Scientific Reports","Springer Nature","FALSE",,,1302.50,1.09009,1165.00,"EUR",,"200020_155892","155892"
"Swiss National Science Foundation (SNSF)",2016,1189.40,"10.1038/srep31301","Scientific Reports","Springer Nature","FALSE",,,1296.55,1.09009,1165.00,"EUR",,"200021_143969","143969"
"Swiss National Science Foundation (SNSF)",2016,1203.43,"10.1038/srep32896","Scientific Reports","Springer Nature","FALSE",,,1311.85,1.09009,1165.00,"EUR",,"200021L_141325","141325"
"Swiss National Science Foundation (SNSF)",2016,1202.19,"10.1038/srep33866","Scientific Reports","Springer Nature","FALSE",,,1310.49,1.09009,1165.00,"EUR",,"PP00P2_157627","157627"
"Swiss National Science Foundation (SNSF)",2016,1146.74,"10.1038/srep36623","Scientific Reports","Springer Nature","FALSE",,,1250.05,1.09009,1165.00,"EUR",,"200020_143971","143971"
"Swiss National Science Foundation (SNSF)",2016,1151.55,"10.1038/srep38226","Scientific Reports","Springer Nature","FALSE",,,1255.29,1.09009,1165.00,"EUR",,"PZ00P3_154741","154741"
"Swiss National Science Foundation (SNSF)",2016,1175.59,"10.1038/srep39229","Scientific Reports","Springer Nature","FALSE",,,1281.50,1.09009,1165.00,"EUR",,"100014_162388","162388"
"Swiss National Science Foundation (SNSF)",2016,1148.56,"10.1038/srep40789","Scientific Reports","Springer Nature","FALSE",,,1252.03,1.09009,,,,"CRSII3_160760","160760"
"Swiss National Science Foundation (SNSF)",2016,2343.11,"10.1080/13639080.2016.1243234","Journal of Education and Work","Informa UK Limited","TRUE",,,2554.20,1.09009,2150.00,"EUR",,"PP00P1_159281","159281"
"Swiss National Science Foundation (SNSF)",2016,1814.60,"10.1088/1367-2630/18/1/013035","New Journal of Physics","IOP Publishing","FALSE",,,1978.08,1.09009,,,,"200020_156062","156062"
"Swiss National Science Foundation (SNSF)",2016,1901.81,"10.1088/1367-2630/18/1/013036","New Journal of Physics","IOP Publishing","FALSE",,,2073.14,1.09009,,,,"200020_156062","156062"
"Swiss National Science Foundation (SNSF)",2016,1163.11,"10.1088/1367-2630/18/10/103027","New Journal of Physics","IOP Publishing","FALSE",,,1267.89,1.09009,975.00,"GBP",,"200020_157081","157081"
"Swiss National Science Foundation (SNSF)",2016,1633.14,"10.1088/1367-2630/18/3/035014","New Journal of Physics","IOP Publishing","FALSE",,,1780.27,1.09009,,,,"200020_156062","156062"
"Swiss National Science Foundation (SNSF)",2016,2408.50,"10.1088/1748-0221/11/03/P03003","Journal of Instrumentation","IOP Publishing","TRUE",,,2625.48,1.09009,1700.00,"GBP",,"PZ00P2_154833","154833"
"Swiss National Science Foundation (SNSF)",2016,1458.60,"10.1088/1748-9326/11/1/014010","Environmental Research Letters","IOP Publishing","FALSE",,,1590.00,1.09009,,,,"200020_159563","159563"
"Swiss National Science Foundation (SNSF)",2016,1395.51,"10.1088/1748-9326/11/5/054022","Environmental Research Letters","IOP Publishing","FALSE",,,1521.23,1.09009,1170.00,"GBP",,"PZENP2_154290","154290"
"Swiss National Science Foundation (SNSF)",2016,968.20,"10.1093/database/baw017","Database","Oxford University Press (OUP)","FALSE",,,1055.42,1.09009,960.00,"EUR",,"CR33I3_156233","156233"
"Swiss National Science Foundation (SNSF)",2016,2592.06,"10.1093/femsec/fiw211","FEMS Microbiology Ecology","Oxford University Press (OUP)","TRUE",,,2825.58,1.09009,2600.00,"EUR",,"PZ00P3_148255","148255"
"Swiss National Science Foundation (SNSF)",2016,2156.21,"10.1093/nar/gkw313","Nucleic Acids Research","Oxford University Press (OUP)","FALSE",,,2350.46,1.09009,2130.00,"EUR",,"PZ00P3_154773","154773"
"Swiss National Science Foundation (SNSF)",2016,1931.22,"10.1098/rsob.160101","Open Biology","The Royal Society","FALSE",,,2105.20,1.09009,,,,"310030_159995","159995"
"Swiss National Science Foundation (SNSF)",2016,1547.49,"10.1103/PhysRevX.6.011007","Physical Review X","American Physical Society (APS)","FALSE",,,1686.90,1.09009,,,,"200021_153578","153578"
"Swiss National Science Foundation (SNSF)",2016,2538.24,"10.1103/PhysRevX.6.031021","Physical Review X","American Physical Society (APS)","FALSE",,,2766.91,1.09009,2500.00,"USD",,"200021_146995","146995"
"Swiss National Science Foundation (SNSF)",2016,1660.49,"10.1103/PhysRevX.6.031027","Physical Review X","American Physical Society (APS)","FALSE",,,1810.08,1.09009,,,,"200021_162628","162628"
"Swiss National Science Foundation (SNSF)",2016,2406.36,"10.1103/PhysRevX.6.041020","Physical Review X","American Physical Society (APS)","FALSE",,,2623.15,1.09009,,,,"200020_160084","160084"
"Swiss National Science Foundation (SNSF)",2016,2724.00,"10.1111/jnc.13668","Journal of Neurochemistry","Wiley-Blackwell","TRUE",,,2969.40,1.09009,3000.00,"USD",,"PP00P3_144862","144862"
"Swiss National Science Foundation (SNSF)",2016,2537.90,"10.1126/sciadv.1600285","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE",,,2766.54,1.09009,,,,"200021_165869","165869"
"Swiss National Science Foundation (SNSF)",2016,2857.00,"10.1126/sciadv.1600432","Science Advances","American Association for the Advancement of Science (AAAS)","FALSE",,,1563.10,1.09009,3105.00,"USD",,"100017_159820","159820"
"Swiss National Science Foundation (SNSF)",2016,801.02,"10.1127/metz/2016/0832","Meteorologische Zeitschrift","Schweizerbart","FALSE",,,873.18,1.09009,735.00,"EUR",,"200021_143219","143219"
"Swiss National Science Foundation (SNSF)",2016,2222.75,"10.1128/mBio.01231-16","mBio","American Society for Microbiology","FALSE",,,2423.00,1.09009,2450.00,"USD",,"31003A_155955","155955"
"Swiss National Science Foundation (SNSF)",2016,1388.74,"10.1136/bmjopen-2015-010773","BMJ Open","BMJ","FALSE",,,1513.85,1.09009,,,,"100019_146980","146980"
"Swiss National Science Foundation (SNSF)",2016,899.62,"10.1140/epjti/s40485-016-0032-3","EPJ Techniques and Instrumentation","Springer Nature","FALSE",,,980.67,1.09009,,,,"BSCGI0_157874","157874"
"Swiss National Science Foundation (SNSF)",2016,550.18,"10.1155/2016/8536432","Journal of Electrical and Computer Engineering","Hindawi Limited","FALSE",,,599.75,1.09009,600.00,"USD",,"200021_157130","157130"
"Swiss National Science Foundation (SNSF)",2016,2145.56,"10.1158/1535-7163.MCT-15-0583","Molecular Cancer Therapeutics","American Association for Cancer Research (AACR)","TRUE",,,2338.85,1.09009,2330.00,"USD",,"PP00P3_159269","159269"
"Swiss National Science Foundation (SNSF)",2016,3059.38,"10.1175/MWR-D-15-0419.1","Monthly Weather Review","American Meteorological Society","TRUE",,,3335.00,1.09009,3335.00,"USD",,"PZ00P2_148177","148177"
"Swiss National Science Foundation (SNSF)",2016,1089.43,"10.1177/0271678X16629482","Journal of Cerebral Blood Flow & Metabolism","SAGE Publications","TRUE",,,1187.58,1.09009,806.00,"GBP",,"PZ00P3_148250","148250"
"Swiss National Science Foundation (SNSF)",2016,733.24,"10.1177/0271678X16667525","Journal of Cerebral Blood Flow & Metabolism","SAGE Publications","TRUE",,,799.30,1.09009,620.00,"GBP",,"PZ00P3_148250","148250"
"Swiss National Science Foundation (SNSF)",2016,1593.20,"10.1186/s12859-015-0776-9","BMC Bioinformatics","Springer Nature","FALSE",,,1736.73,1.09009,,,,"200020_159941","159941"
"Swiss National Science Foundation (SNSF)",2016,1656.39,"10.1186/s12859-015-0785-8","BMC Bioinformatics","Springer Nature","FALSE",,,1805.61,1.09009,1214.50,"GBP",,"CR32I3_143768","143768"
"Swiss National Science Foundation (SNSF)",2016,1334.75,"10.1186/s12864-016-3168-2","BMC Genomics","Springer Nature","FALSE",,,1455.00,1.09009,1164.50,"GBP",,"31003A_162548","162548"
"Swiss National Science Foundation (SNSF)",2016,1419.63,"10.1186/s12889-016-3589-5","BMC Public Health","Springer Nature","FALSE",,,1547.52,1.09009,1214.50,"GBP",,"PZ00P3_147998","147998"
"Swiss National Science Foundation (SNSF)",2016,1957.76,"10.1186/s12931-015-0311-6","Respiratory Research","Springer Nature","FALSE",,,2134.13,1.09009,1422.75,"GBP",,"CRSII3_147697","147697"
"Swiss National Science Foundation (SNSF)",2016,1660.41,"10.1186/s13028-016-0224-5","Acta Veterinaria Scandinavica","Springer Nature","FALSE",,,1810.00,1.09009,,,,"31003A_162548","162548"
"Swiss National Science Foundation (SNSF)",2016,530.99,"10.1186/s13617-016-0050-5","Journal of Applied Volcanology","Springer Nature","FALSE",,,578.83,1.09009,,,,"200021_163152","163152"
"Swiss National Science Foundation (SNSF)",2016,1696.14,"10.1364/OE.24.010512","Optics Express","The Optical Society","FALSE",,,1848.95,1.09009,1904.00,"USD",,"200020_152967","152967"
"Swiss National Science Foundation (SNSF)",2016,1275.67,"10.1364/OPTICA.3.000020","Optica","The Optical Society","FALSE",,,1390.60,1.09009,1350.00,"USD",,"200020_146823","146823"
"Swiss National Science Foundation (SNSF)",2016,1032.74,"10.1371/journal.pcbi.1004848","PLOS Computational Biology","Public Library of Science (PLoS)","FALSE",,,1125.78,1.09009,,,,"PZ00P3_154736","154736"
"Swiss National Science Foundation (SNSF)",2016,2193.06,"10.1371/journal.pgen.1006056","PLOS Genetics","Public Library of Science (PLoS)","FALSE",,,2390.63,1.09009,,,,"CRSII3_147637","147637"
"Swiss National Science Foundation (SNSF)",2016,2105.33,"10.1371/journal.pgen.1006160","PLOS Genetics","Public Library of Science (PLoS)","FALSE",,,2295.00,1.09009,2250.00,"USD",,"31003A_146148","146148"
"Swiss National Science Foundation (SNSF)",2016,1263.20,"10.1371/journal.pone.0145831","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1377.00,1.09009,1350.00,"USD",,"31003A_146148","146148"
"Swiss National Science Foundation (SNSF)",2016,1416.84,"10.1371/journal.pone.0148655","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1544.48,1.09009,1495.00,"USD",,"PP00P2_150593","150593"
"Swiss National Science Foundation (SNSF)",2016,1525.59,"10.1371/journal.pone.0150948","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1663.03,1.09009,,,,"CRSII3_154499","154499"
"Swiss National Science Foundation (SNSF)",2016,1350.74,"10.1371/journal.pone.0152989","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1472.43,1.09009,,,,"PP00P3_139093","139093"
"Swiss National Science Foundation (SNSF)",2016,1248.22,"10.1371/journal.pone.0155617","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1360.67,1.09009,1350.00,"USD",,"PZ00P3_147998","147998"
"Swiss National Science Foundation (SNSF)",2016,1325.20,"10.1371/journal.pone.0157550","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1444.59,1.09009,1495.00,"USD",,"PP00P3_159322","159322"
"Swiss National Science Foundation (SNSF)",2016,1340.31,"10.1371/journal.pone.0160498","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1461.06,1.09009,1495.00,"USD",,"PZ00P3_167733","167733"
"Swiss National Science Foundation (SNSF)",2016,1540.40,"10.1371/journal.pone.0168228","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1679.18,1.09009,,,,"CRSII3_147692","147692"
"Swiss National Science Foundation (SNSF)",2016,1494.20,"10.1371/journal.pone.0168358","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1628.81,1.09009,,,,"105319_146113","146113"
"Swiss National Science Foundation (SNSF)",2016,1539.49,"10.1371/journal.pone.0170020","PLOS ONE","Public Library of Science (PLoS)","FALSE",,,1678.18,1.09009,,,,"PZ00P3_147987","147987"
"Swiss National Science Foundation (SNSF)",2016,1527.72,"10.1534/g3.116.032433","G3 - Genes|Genomes|Genetics","Genetics Society of America","FALSE",,,1665.35,1.09009,,,,"CRSII3_160738","160738"
"Swiss National Science Foundation (SNSF)",2016,1527.72,"10.1534/g3.116.033225","G3 - Genes|Genomes|Genetics","Genetics Society of America","FALSE",,,1665.35,1.09009,,,,"CRSII3_160738","160738"
"Swiss National Science Foundation (SNSF)",2016,1953.60,"10.1534/genetics.114.172023","Genetics","Genetics Society of America","TRUE",,,2129.60,1.09009,2036.00,"USD",,"CRSII3_136307","136307"
"Swiss National Science Foundation (SNSF)",2016,2683.13,"10.18632/oncotarget.7114","Oncotarget","Impact Journals, LLC","FALSE",,,2924.85,1.09009,2850.00,"USD",,"CRSII3_147697","147697"
